"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","mean_res_1yr_log_chg_by_skill","std_res_1yr_log_chg_by_skill","skew_res_1yr_log_chg_by_skill","kurt_res_1yr_log_chg_by_skill"
"AUS",2011,"Male","45-55",57.5,13482,0.041091401,0.27334589,-0.93570417,32.432159
"AUS",2011,"Male","45-55",60,13482,0.036142599,0.2658937,-1.0882601,29.387119
"AUS",2011,"Male","45-55",62.5,13482,0.040200699,0.26015899,-1.007544,29.87158
"AUS",2011,"Male","45-55",65,13482,0.03076,0.26589271,-1.6340851,35.693748
"AUS",2011,"Male","45-55",67.5,13483,0.036593098,0.25062171,-1.11296,31.69471
"AUS",2011,"Male","45-55",70,13482,0.037571799,0.2574777,-1.257392,33.493481
"AUS",2011,"Male","45-55",72.5,13483,0.038792901,0.26389119,-1.302339,34.26503
"AUS",2011,"Male","45-55",75,13481,0.0383697,0.26162249,-0.82642192,34.59874
"AUS",2011,"Male","45-55",77.5,13482,0.035847101,0.2603966,-0.92305058,36.34713
"AUS",2011,"Male","45-55",80,13482,0.040610299,0.26427409,-0.60663122,33.197861
"AUS",2011,"Male","45-55",82.5,13482,0.0356244,0.2703028,-1.461606,32.387821
"AUS",2011,"Male","45-55",85,13482,0.036066499,0.2834723,-1.801482,35.699841
"AUS",2011,"Male","45-55",87.5,13482,0.035483401,0.2822451,-1.3564349,32.261688
"AUS",2011,"Male","45-55",90,13482,0.0332679,0.2809082,-1.709939,31.169849
"AUS",2011,"Male","45-55",92.5,13482,0.034268402,0.2998777,-0.81674558,29.46018
"AUS",2011,"Male","45-55",95,13482,0.033147801,0.3189123,-1.235942,31.46714
"AUS",2011,"Male","45-55",97.5,13482,0.016754,0.35676339,-1.597917,28.12431
"AUS",2011,"Male","45-55",99,8090,0.0060557001,0.3970992,-1.039353,23.424141
"AUS",2011,"Male","45-55",99.9,4853,-0.046578899,0.47676149,-2.0583961,21.310961
"AUS",2011,"Male","45-55",100,539,-0.1060121,0.52011698,-1.4202321,16.899441
"AUS",2012,"Male","25-34",2.5,19279,0.2533201,0.61986059,0.1968946,4.7853279
"AUS",2012,"Male","25-34",5,19278,0.16715559,0.56656539,0.0056000999,5.68012
"AUS",2012,"Male","25-34",7.5,19279,0.1340211,0.54351342,0.092616998,6.447042
"AUS",2012,"Male","25-34",10,19278,0.1057894,0.51494688,0.044758402,7.3643279
"AUS",2012,"Male","25-34",12.5,19279,0.0956579,0.49675429,0.0023924001,7.9579182
"AUS",2012,"Male","25-34",15,19278,0.081776202,0.47957101,-0.1021367,8.4161205
"AUS",2012,"Male","25-34",17.5,19279,0.074529298,0.46253279,-0.096950099,9.4027462
"AUS",2012,"Male","25-34",20,19278,0.070771202,0.43691009,-0.2326121,10.10581
"AUS",2012,"Male","25-34",22.5,19279,0.067299701,0.42032841,-0.145215,10.82825
"AUS",2012,"Male","25-34",25,19279,0.0595196,0.41290659,-0.29261389,11.66024
"AUS",2012,"Male","25-34",27.5,19278,0.056046601,0.39726409,-0.26155901,12.37458
"AUS",2012,"Male","25-34",30,19278,0.054732401,0.3799803,-0.35572389,13.35943
"AUS",2012,"Male","25-34",32.5,19278,0.0536309,0.38439721,-0.3930321,13.65317
"AUS",2012,"Male","25-34",35,19279,0.048798699,0.37304559,-0.57218051,14.37972
"AUS",2012,"Male","25-34",37.5,19278,0.0518151,0.37049419,-0.2251121,15.50878
"AUS",2012,"Male","25-34",40,19279,0.046741299,0.35775661,-0.56948411,15.62971
"AUS",2012,"Male","25-34",42.5,19278,0.045137599,0.35675159,-0.69833761,16.64562
"AUS",2012,"Male","25-34",45,19279,0.046668299,0.34802061,-0.74495929,18.527081
"AUS",2012,"Male","25-34",47.5,19278,0.044429999,0.3485961,-0.62329608,16.929251
"AUS",2012,"Male","25-34",50,19278,0.047875501,0.3320663,-0.6042999,19.093821
"AUS",2012,"Male","25-34",52.5,19279,0.0458964,0.34401751,-0.52803308,18.17063
"AUS",2012,"Male","25-34",55,19278,0.0433525,0.33301389,-0.86044687,18.145029
"AUS",2012,"Male","25-34",57.5,19279,0.0423388,0.3385022,-0.83291191,19.054449
"AUS",2012,"Male","25-34",60,19278,0.039606798,0.33506989,-0.95550507,19.852329
"AUS",2012,"Male","25-34",62.5,19279,0.0452649,0.32861939,-0.66362661,20.976669
"AUS",2012,"Male","25-34",65,19278,0.041159201,0.32124069,-0.95359337,20.71907
"AUS",2012,"Male","25-34",67.5,19279,0.042554099,0.3186726,-0.71047789,20.12192
"AUS",2012,"Male","25-34",70,19278,0.038698699,0.3260881,-1.2801729,20.748489
"AUS",2012,"Male","25-34",72.5,19279,0.041790798,0.31838781,-0.75841528,22.174311
"AUS",2012,"Male","25-34",75,19278,0.042308599,0.31191969,-1.092706,21.65885
"AUS",2012,"Male","25-34",77.5,19278,0.038316499,0.31988201,-1.467602,23.359461
"AUS",2012,"Male","25-34",80,19279,0.040016402,0.3175174,-0.86444283,25.16918
"AUS",2012,"Male","25-34",82.5,19278,0.039260801,0.3067677,-1.19793,23.965839
"AUS",2012,"Male","25-34",85,19279,0.039333899,0.31382629,-1.119205,23.7645
"AUS",2012,"Male","25-34",87.5,19278,0.036006901,0.31111979,-1.0170881,23.735229
"AUS",2012,"Male","25-34",90,19279,0.031518701,0.33133039,-1.0138839,23.42569
"AUS",2012,"Male","25-34",92.5,19278,0.0260872,0.33603609,-1.3803999,24.714569
"AUS",2012,"Male","25-34",95,19279,0.026948901,0.34390199,-1.365321,24.02635
"AUS",2012,"Male","25-34",97.5,19278,0.022205999,0.34727129,-1.512512,25.21422
"AUS",2012,"Male","25-34",99,11567,0.0124278,0.3603538,-2.079155,24.93754
"AUS",2012,"Male","25-34",99.9,6940,-0.0042352001,0.42783281,-1.723166,19.6569
"AUS",2012,"Male","25-34",100,771,-0.068231203,0.57599562,-1.060589,10.58109
"AUS",2012,"Male","25-55",2.5,56978,0.1922994,0.58313298,0.36703259,6.0297651
"AUS",2012,"Male","25-55",5,56977,0.124454,0.52816123,0.091223799,6.741127
"AUS",2012,"Male","25-55",7.5,56977,0.098795898,0.49793541,0.1073883,7.9143372
"AUS",2012,"Male","25-55",10,56977,0.079957597,0.46353811,0.046776801,9.290391
"AUS",2012,"Male","25-55",12.5,56977,0.068121403,0.43305501,-0.0449249,10.65327
"AUS",2012,"Male","25-55",15,56977,0.063129403,0.42009011,-0.0407684,11.5908
"AUS",2012,"Male","25-55",17.5,56978,0.057227802,0.39924619,-0.1865084,13.13176
"AUS",2012,"Male","25-55",20,56977,0.050634701,0.3847523,-0.28327939,13.45935
"AUS",2012,"Male","25-55",22.5,56977,0.053558901,0.3684099,-0.33367711,14.40085
"AUS",2012,"Male","25-55",25,56977,0.047437798,0.3592898,-0.3556706,15.4475
"AUS",2012,"Male","25-55",27.5,56977,0.043918598,0.35525751,-0.51075602,15.99883
"AUS",2012,"Male","25-55",30,56977,0.043983702,0.3476243,-0.50261903,16.78466
"AUS",2012,"Male","25-55",32.5,56977,0.0410516,0.3414351,-0.61999261,17.18285
"AUS",2012,"Male","25-55",35,56978,0.043000098,0.33589089,-0.517748,17.82501
"AUS",2012,"Male","25-55",37.5,56977,0.040453602,0.33013889,-0.78591502,19.145451
"AUS",2012,"Male","25-55",40,56977,0.039306,0.33168891,-0.53273541,19.34766
"AUS",2012,"Male","25-55",42.5,56977,0.040865202,0.32345799,-0.68032348,20.085979
"AUS",2012,"Male","25-55",45,56977,0.037054401,0.31877711,-0.95412099,20.614111
"AUS",2012,"Male","25-55",47.5,56977,0.0370638,0.32037431,-0.96479517,21.370411
"AUS",2012,"Male","25-55",50,56977,0.036348298,0.32074139,-1.109224,22.152769
"AUS",2012,"Male","25-55",52.5,56978,0.0386746,0.30647531,-0.91785687,22.897829
"AUS",2012,"Male","25-55",55,56977,0.037050702,0.3070353,-0.89981139,23.441031
"AUS",2012,"Male","25-55",57.5,56977,0.035685599,0.30568349,-1.091882,24.97888
"AUS",2012,"Male","25-55",60,56977,0.035264999,0.29820469,-1.187377,24.062719
"AUS",2012,"Male","25-55",62.5,56977,0.034190498,0.30059651,-1.158102,24.80271
"AUS",2012,"Male","25-55",65,56977,0.037162598,0.29838341,-0.94949222,26.502291
"AUS",2012,"Male","25-55",67.5,56978,0.0340445,0.2956588,-1.2552921,26.98914
"AUS",2012,"Male","25-55",70,56977,0.032738499,0.2918773,-1.373564,25.256109
"AUS",2012,"Male","25-55",72.5,56977,0.0334705,0.29576331,-1.258196,25.307619
"AUS",2012,"Male","25-55",75,56977,0.033709299,0.29306081,-1.392112,27.00065
"AUS",2012,"Male","25-55",77.5,56977,0.0345225,0.30077279,-1.484867,26.78813
"AUS",2012,"Male","25-55",80,56977,0.033854902,0.29867509,-1.040565,28.878531
"AUS",2012,"Male","25-55",82.5,56977,0.036400702,0.2941483,-1.159186,27.54417
"AUS",2012,"Male","25-55",85,56978,0.034217101,0.3000575,-1.250309,26.63274
"AUS",2012,"Male","25-55",87.5,56977,0.029767901,0.30749339,-1.524768,27.22681
"AUS",2012,"Male","25-55",90,56977,0.0290902,0.31110549,-1.289755,27.12986
"AUS",2012,"Male","25-55",92.5,56977,0.0252568,0.3245016,-1.6469899,27.81192
"AUS",2012,"Male","25-55",95,56977,0.0224983,0.33549351,-1.642854,27.331409
"AUS",2012,"Male","25-55",97.5,56977,0.015357,0.3482556,-1.994266,27.229959
"AUS",2012,"Male","25-55",99,34187,0.0066411002,0.38114911,-2.044704,25.734409
"AUS",2012,"Male","25-55",99.9,20511,-0.0179649,0.45799121,-1.928642,19.604731
"AUS",2012,"Male","25-55",100,2279,-0.060744401,0.55691743,-1.710537,16.250019
"AUS",2012,"Male","35-44",2.5,24219,0.16861419,0.57843262,0.36587989,6.3445501
"AUS",2012,"Male","35-44",5,24218,0.1036996,0.52093649,0.069420598,7.2247152
"AUS",2012,"Male","35-44",7.5,24218,0.079065502,0.48425901,-0.0019496999,8.5269737
"AUS",2012,"Male","35-44",10,24218,0.069899,0.45420569,0.044991899,9.8597059
"AUS",2012,"Male","35-44",12.5,24218,0.056329802,0.4208352,-0.1339224,11.578
"AUS",2012,"Male","35-44",15,24219,0.0563518,0.39930439,0.017583201,12.56559
"AUS",2012,"Male","35-44",17.5,24218,0.0476989,0.38773549,-0.17729311,14.93665
"AUS",2012,"Male","35-44",20,24218,0.043167099,0.36846909,-0.57173151,15.01231
"AUS",2012,"Male","35-44",22.5,24218,0.044328898,0.34893939,-0.46883139,16.32959
"AUS",2012,"Male","35-44",25,24218,0.037570499,0.34956121,-0.55259192,17.85026
"AUS",2012,"Male","35-44",27.5,24227,0.0391046,0.3357355,-0.55900002,18.14257
"AUS",2012,"Male","35-44",30,24211,0.039160199,0.32892311,-0.54956442,18.468479
"AUS",2012,"Male","35-44",32.5,24217,0.0345084,0.32641611,-0.94216323,19.19173
"AUS",2012,"Male","35-44",35,24218,0.037558001,0.32218799,-0.62174928,19.302111
"AUS",2012,"Male","35-44",37.5,24218,0.035316899,0.31758699,-1.02949,21.336809
"AUS",2012,"Male","35-44",40,24218,0.033609301,0.31433219,-0.81666309,21.781469
"AUS",2012,"Male","35-44",42.5,24218,0.034185398,0.30836651,-0.59008563,22.91927
"AUS",2012,"Male","35-44",45,24219,0.031567901,0.30795801,-1.222663,22.38122
"AUS",2012,"Male","35-44",47.5,24218,0.033912499,0.30030549,-1.208392,23.00531
"AUS",2012,"Male","35-44",50,24218,0.033020101,0.30855969,-0.98057967,23.94866
"AUS",2012,"Male","35-44",52.5,24218,0.031152099,0.30256471,-1.3474669,24.81917
"AUS",2012,"Male","35-44",55,24218,0.031753,0.28991151,-1.28065,27.571989
"AUS",2012,"Male","35-44",57.5,24219,0.0304686,0.29401579,-1.281749,27.754259
"AUS",2012,"Male","35-44",60,24218,0.032777101,0.28373399,-0.96284831,27.5574
"AUS",2012,"Male","35-44",62.5,24218,0.0306325,0.2802619,-1.137421,27.16357
"AUS",2012,"Male","35-44",65,24218,0.031971399,0.28576121,-0.89770079,28.44845
"AUS",2012,"Male","35-44",67.5,24218,0.030388501,0.28838861,-1.316787,31.492359
"AUS",2012,"Male","35-44",70,24218,0.029087201,0.27523169,-1.517983,29.37615
"AUS",2012,"Male","35-44",72.5,24219,0.028143199,0.28009099,-1.5774519,28.53232
"AUS",2012,"Male","35-44",75,24218,0.028616801,0.28568399,-1.509046,29.48698
"AUS",2012,"Male","35-44",77.5,24218,0.0293166,0.29244319,-1.843771,29.45089
"AUS",2012,"Male","35-44",80,24218,0.0276668,0.2906841,-1.4099801,30.517941
"AUS",2012,"Male","35-44",82.5,24218,0.034818601,0.28517839,-1.013122,29.05092
"AUS",2012,"Male","35-44",85,24218,0.032018598,0.2912659,-1.211208,29.67552
"AUS",2012,"Male","35-44",87.5,24219,0.0252575,0.29919839,-1.805764,27.69137
"AUS",2012,"Male","35-44",90,24218,0.027968699,0.30420741,-1.323107,27.277361
"AUS",2012,"Male","35-44",92.5,24218,0.026008399,0.31995401,-1.549173,32.36694
"AUS",2012,"Male","35-44",95,24218,0.023060899,0.3224563,-1.601777,28.8088
"AUS",2012,"Male","35-44",97.5,24218,0.0130592,0.348548,-1.943866,27.37862
"AUS",2012,"Male","35-44",99,14531,0.0038377,0.3907693,-2.2499981,26.366261
"AUS",2012,"Male","35-44",99.9,8719,-0.018676501,0.4596985,-2.0683,20.361679
"AUS",2012,"Male","35-44",100,968,-0.068849102,0.54528898,-1.913772,14.03745
"AUS",2012,"Male","45-55",2.5,13481,0.1578698,0.53686857,0.5752542,8.1851292
"AUS",2012,"Male","45-55",5,13481,0.098205201,0.47669071,0.2458231,8.0381403
"AUS",2012,"Male","45-55",7.5,13480,0.081046201,0.4495202,0.2043914,9.7166443
"AUS",2012,"Male","45-55",10,13481,0.071919799,0.41746861,0.15427031,11.49643
"AUS",2012,"Male","45-55",12.5,13480,0.050656799,0.38401759,-0.2863031,13.8457
"AUS",2012,"Male","45-55",15,13481,0.054685298,0.36983559,-0.2040212,15.1979
"AUS",2012,"Male","45-55",17.5,13480,0.050752599,0.34584159,-0.30179951,17.97047
"AUS",2012,"Male","45-55",20,13481,0.047357701,0.3353743,-0.2927154,18.60223
"AUS",2012,"Male","45-55",22.5,13480,0.042722601,0.32351929,-0.51080197,17.538799
"AUS",2012,"Male","45-55",25,13481,0.046928201,0.30980241,-0.47918919,19.364321
"AUS",2012,"Male","45-55",27.5,13480,0.039632902,0.30899861,-0.67113727,20.214621
"AUS",2012,"Male","45-55",30,13481,0.037804399,0.30653861,-0.73894882,21.55798
"AUS",2012,"Male","45-55",32.5,13480,0.037789501,0.3094736,-0.90170401,22.91679
"AUS",2012,"Male","45-55",35,13481,0.033815,0.3035045,-0.96316117,23.098101
"AUS",2012,"Male","45-55",37.5,13480,0.0353995,0.28540021,-1.027701,21.99856
"AUS",2012,"Male","45-55",40,13481,0.0389263,0.28808811,-0.67564231,25.088539
"AUS",2012,"Male","45-55",42.5,13480,0.034396201,0.30398199,-1.074085,24.83972
"AUS",2012,"Male","45-55",45,13481,0.040509999,0.28049779,-0.76501977,26.370159
"AUS",2012,"Male","45-55",47.5,13480,0.034638599,0.28774059,-0.99749988,26.486441
"AUS",2012,"Male","45-55",50,13481,0.031125,0.30142289,-1.6144609,27.38155
"AUS",2012,"Male","45-55",52.5,13481,0.0310343,0.28872001,-1.40414,26.37962
"AUS",2012,"Male","45-55",55,13480,0.034989499,0.27660921,-1.369019,30.95009
"AUS",2012,"Male","45-55",57.5,13481,0.0274776,0.27314731,-2.0588069,27.86441
"AUS",2012,"Male","45-55",60,13480,0.031769302,0.28033811,-1.808223,31.590151
"AUS",2012,"Male","45-55",62.5,13481,0.0332953,0.2681047,-1.8229409,31.99617
"AUS",2012,"Male","45-55",65,13480,0.035093799,0.2719934,-1.775057,33.13892
"AUS",2012,"Male","45-55",67.5,13481,0.0314437,0.25838849,-1.92365,36.013
"AUS",2012,"Male","45-55",70,13481,0.0262173,0.27871159,-2.3046551,34.738258
"AUS",2012,"Male","45-55",72.5,13480,0.0315217,0.26961929,-1.562301,26.941351
"AUS",2012,"Male","45-55",75,13480,0.030820999,0.27249241,-1.045388,32.03941
"AUS",2012,"Male","45-55",77.5,13481,0.0340777,0.27771461,-1.3307149,31.93862
"AUS",2012,"Male","45-55",80,13480,0.033004299,0.2764031,-1.2486531,32.860939
"AUS",2012,"Male","45-55",82.5,13481,0.0306674,0.286129,-1.4442461,33.028519
"AUS",2012,"Male","45-55",85,13480,0.031771801,0.29804781,-1.872408,30.70162
"AUS",2012,"Male","45-55",87.5,13481,0.0282846,0.2986272,-1.8819129,31.014231
"AUS",2012,"Male","45-55",90,13480,0.0273745,0.3050054,-1.987828,31.34333
"AUS",2012,"Male","45-55",92.5,13481,0.022694999,0.30981129,-2.073808,26.78038
"AUS",2012,"Male","45-55",95,13480,0.017560801,0.34753031,-1.976159,28.593349
"AUS",2012,"Male","45-55",97.5,13481,0.0082697002,0.3600212,-2.3097439,26.79162
"AUS",2012,"Male","45-55",99,8088,0.0024846999,0.41366971,-1.9489011,26.32692
"AUS",2012,"Male","45-55",99.9,4853,-0.021426501,0.4685472,-1.909182,19.412201
"AUS",2012,"Male","45-55",100,539,-0.076191403,0.54474062,-1.134187,16.435301
"AUS",2013,"Male","25-34",2.5,19820,0.2571198,0.61818862,0.1549532,4.8407192
"AUS",2013,"Male","25-34",5,19820,0.17506211,0.56880039,0.020774299,5.6726918
"AUS",2013,"Male","25-34",7.5,19820,0.1373675,0.53908563,0.058628,6.6256852
"AUS",2013,"Male","25-34",10,19819,0.1135796,0.51562601,-0.1143068,7.121439
"AUS",2013,"Male","25-34",12.5,19820,0.1022658,0.49294469,-0.089034699,7.87116
"AUS",2013,"Male","25-34",15,19820,0.086963899,0.468494,-0.23051199,8.8080091
"AUS",2013,"Male","25-34",17.5,19820,0.083520003,0.44788301,-0.1086803,9.3464289
"AUS",2013,"Male","25-34",20,19819,0.0747004,0.43982211,-0.2334442,10.1852
"AUS",2013,"Male","25-34",22.5,19820,0.075428002,0.4309918,-0.25259519,10.78125
"AUS",2013,"Male","25-34",25,19820,0.065150604,0.41346359,-0.44094491,12.40783
"AUS",2013,"Male","25-34",27.5,19819,0.0624712,0.39060941,-0.350344,12.51146
"AUS",2013,"Male","25-34",30,19820,0.060941599,0.39897421,-0.4290413,12.89754
"AUS",2013,"Male","25-34",32.5,19820,0.063104101,0.38910371,-0.58003747,14.02319
"AUS",2013,"Male","25-34",35,19820,0.0594046,0.37561721,-0.59141618,14.80628
"AUS",2013,"Male","25-34",37.5,19819,0.059651699,0.36621729,-0.55641019,15.81294
"AUS",2013,"Male","25-34",40,19820,0.057498701,0.36829361,-0.61005342,15.87574
"AUS",2013,"Male","25-34",42.5,19820,0.054761201,0.36289081,-0.82968712,16.948891
"AUS",2013,"Male","25-34",45,19820,0.0565711,0.35286361,-0.50375718,16.785761
"AUS",2013,"Male","25-34",47.5,19819,0.055902801,0.35399309,-0.85523719,18.55138
"AUS",2013,"Male","25-34",50,19820,0.0587378,0.3485007,-0.58681232,17.72205
"AUS",2013,"Male","25-34",52.5,19820,0.051555298,0.34417051,-1.015103,18.25783
"AUS",2013,"Male","25-34",55,19819,0.053790599,0.33306909,-1.150158,18.71373
"AUS",2013,"Male","25-34",57.5,19820,0.050341599,0.33758631,-1.226338,18.89419
"AUS",2013,"Male","25-34",60,19820,0.048791099,0.3381463,-1.189835,18.818029
"AUS",2013,"Male","25-34",62.5,19820,0.0514444,0.3352932,-0.89027232,19.571609
"AUS",2013,"Male","25-34",65,19819,0.050825201,0.33427969,-1.117432,22.021379
"AUS",2013,"Male","25-34",67.5,19820,0.0500178,0.3381733,-1.131367,21.02845
"AUS",2013,"Male","25-34",70,19820,0.049950499,0.3223522,-1.25844,21.228979
"AUS",2013,"Male","25-34",72.5,19820,0.052139498,0.32460999,-1.11974,22.54961
"AUS",2013,"Male","25-34",75,19819,0.048771601,0.3207849,-1.162161,21.5802
"AUS",2013,"Male","25-34",77.5,19820,0.046909299,0.33264369,-1.787622,23.465969
"AUS",2013,"Male","25-34",80,19820,0.046500199,0.3268871,-1.363801,21.954741
"AUS",2013,"Male","25-34",82.5,19819,0.046684299,0.3355113,-1.422049,23.04627
"AUS",2013,"Male","25-34",85,19820,0.042528,0.33307979,-1.494138,22.47031
"AUS",2013,"Male","25-34",87.5,19820,0.041174099,0.33404699,-1.486056,22.25894
"AUS",2013,"Male","25-34",90,19820,0.037904002,0.3424533,-1.686489,23.81991
"AUS",2013,"Male","25-34",92.5,19819,0.036368102,0.34528509,-1.469575,23.15493
"AUS",2013,"Male","25-34",95,19820,0.028670801,0.34708571,-1.624475,21.014799
"AUS",2013,"Male","25-34",97.5,19820,0.0222797,0.36484459,-1.647145,21.633221
"AUS",2013,"Male","25-34",99,11892,0.0173393,0.37106371,-1.7102571,22.59486
"AUS",2013,"Male","25-34",99.9,7135,0.0077781999,0.42432031,-1.254491,20.639191
"AUS",2013,"Male","25-34",100,792,0.021408601,0.59488219,-1.641035,13.86323
"AUS",2013,"Male","25-55",2.5,57846,0.19426399,0.57248402,0.32749781,5.8876238
"AUS",2013,"Male","25-55",5,57845,0.1309929,0.52962279,0.083096199,6.8435559
"AUS",2013,"Male","25-55",7.5,57845,0.1012729,0.49264961,-0.0035359,7.951601
"AUS",2013,"Male","25-55",10,57846,0.080098704,0.4605352,-0.128608,9.3093767
"AUS",2013,"Male","25-55",12.5,57845,0.073969603,0.43484259,-0.1891205,10.79629
"AUS",2013,"Male","25-55",15,57845,0.065154202,0.4111267,-0.26686129,11.4198
"AUS",2013,"Male","25-55",17.5,57846,0.059891898,0.3967278,-0.34899801,12.8347
"AUS",2013,"Male","25-55",20,57845,0.0570773,0.38475609,-0.43444741,13.40595
"AUS",2013,"Male","25-55",22.5,57845,0.054617401,0.3731555,-0.39923239,14.39134
"AUS",2013,"Male","25-55",25,57846,0.052258901,0.3683604,-0.51105291,14.74169
"AUS",2013,"Male","25-55",27.5,57845,0.0498037,0.35574099,-0.63436991,17.20785
"AUS",2013,"Male","25-55",30,57845,0.0500043,0.34739909,-0.58389193,16.37542
"AUS",2013,"Male","25-55",32.5,57846,0.045997899,0.3480874,-0.72794789,17.23667
"AUS",2013,"Male","25-55",35,57845,0.046847999,0.34552041,-0.87095863,18.024151
"AUS",2013,"Male","25-55",37.5,57845,0.046287499,0.3369942,-0.82102609,18.66818
"AUS",2013,"Male","25-55",40,57846,0.045746502,0.3356573,-0.85953259,19.91787
"AUS",2013,"Male","25-55",42.5,57845,0.044830199,0.33408639,-0.98302758,19.775459
"AUS",2013,"Male","25-55",45,57845,0.0436862,0.32827821,-0.97897601,20.902309
"AUS",2013,"Male","25-55",47.5,57846,0.045223299,0.3247759,-0.85521948,21.33042
"AUS",2013,"Male","25-55",50,57845,0.043717898,0.3232519,-0.92252111,22.026711
"AUS",2013,"Male","25-55",52.5,57845,0.045093101,0.3163408,-1.008474,21.989401
"AUS",2013,"Male","25-55",55,57846,0.041727301,0.31412011,-1.286492,22.82762
"AUS",2013,"Male","25-55",57.5,57845,0.043240301,0.30887201,-1.341288,23.000139
"AUS",2013,"Male","25-55",60,57845,0.041446,0.3073903,-1.410955,23.925779
"AUS",2013,"Male","25-55",62.5,57846,0.039533801,0.30849969,-1.570395,24.24321
"AUS",2013,"Male","25-55",65,57845,0.041496001,0.30504131,-1.306591,24.602539
"AUS",2013,"Male","25-55",67.5,57845,0.040833302,0.3096182,-1.475091,26.434469
"AUS",2013,"Male","25-55",70,57846,0.040784001,0.3093113,-1.454517,25.855289
"AUS",2013,"Male","25-55",72.5,57845,0.0402091,0.30306941,-1.612602,26.42396
"AUS",2013,"Male","25-55",75,57845,0.0409589,0.3043994,-1.346655,25.81035
"AUS",2013,"Male","25-55",77.5,57846,0.0385186,0.3124007,-1.722919,27.136511
"AUS",2013,"Male","25-55",80,57846,0.038986001,0.30845401,-1.520743,25.950821
"AUS",2013,"Male","25-55",82.5,57844,0.0374602,0.317195,-1.660581,26.128981
"AUS",2013,"Male","25-55",85,57846,0.035266899,0.32216519,-1.65398,25.905939
"AUS",2013,"Male","25-55",87.5,57845,0.0341314,0.3260915,-1.560465,26.957911
"AUS",2013,"Male","25-55",90,57845,0.032141302,0.32993931,-1.535462,25.552759
"AUS",2013,"Male","25-55",92.5,57846,0.0294165,0.33526951,-1.74889,26.032869
"AUS",2013,"Male","25-55",95,57845,0.0218361,0.34543991,-2.0512669,25.912729
"AUS",2013,"Male","25-55",97.5,57845,0.0220975,0.3607178,-1.484182,23.35475
"AUS",2013,"Male","25-55",99,34707,0.0120153,0.40407121,-1.898158,23.946581
"AUS",2013,"Male","25-55",99.9,20825,0.0100578,0.45991611,-1.584425,19.071871
"AUS",2013,"Male","25-55",100,2313,-0.0114038,0.50613213,-2.240828,19.13743
"AUS",2013,"Male","35-44",2.5,24438,0.1683854,0.5599938,0.35646829,6.3872962
"AUS",2013,"Male","35-44",5,24438,0.1098999,0.51971138,0.088583797,7.5356498
"AUS",2013,"Male","35-44",7.5,24438,0.085352398,0.4817149,-0.084811099,8.4147205
"AUS",2013,"Male","35-44",10,24438,0.065364599,0.44180471,-0.2275295,10.22533
"AUS",2013,"Male","35-44",12.5,24438,0.063685603,0.422773,-0.2077032,11.88282
"AUS",2013,"Male","35-44",15,24438,0.0570632,0.39412951,-0.3582541,12.59764
"AUS",2013,"Male","35-44",17.5,24438,0.049826801,0.37863481,-0.42788339,14.33072
"AUS",2013,"Male","35-44",20,24438,0.0435142,0.3691102,-0.88150728,14.99267
"AUS",2013,"Male","35-44",22.5,24438,0.047440302,0.35547271,-0.35626781,15.41369
"AUS",2013,"Male","35-44",25,24438,0.042791199,0.3497903,-0.63588113,17.336411
"AUS",2013,"Male","35-44",27.5,24438,0.042579699,0.33576679,-0.80244392,19.268
"AUS",2013,"Male","35-44",30,24438,0.042154901,0.32650381,-0.78781772,18.587429
"AUS",2013,"Male","35-44",32.5,24438,0.038253199,0.3261933,-1.212139,18.760429
"AUS",2013,"Male","35-44",35,24438,0.0365128,0.329101,-1.056592,20.793619
"AUS",2013,"Male","35-44",37.5,24438,0.040512301,0.3202844,-0.88312161,20.68104
"AUS",2013,"Male","35-44",40,24438,0.038702998,0.3196685,-1.160169,21.52199
"AUS",2013,"Male","35-44",42.5,24438,0.037263099,0.32212189,-1.15222,22.118389
"AUS",2013,"Male","35-44",45,24438,0.0374129,0.31135961,-1.258765,23.65966
"AUS",2013,"Male","35-44",47.5,24438,0.0395138,0.31395081,-1.108162,23.4893
"AUS",2013,"Male","35-44",50,24438,0.036231101,0.30807719,-1.055701,23.59996
"AUS",2013,"Male","35-44",52.5,24439,0.0387986,0.3005828,-1.081215,24.878189
"AUS",2013,"Male","35-44",55,24437,0.0334845,0.302457,-1.509331,24.9639
"AUS",2013,"Male","35-44",57.5,24438,0.037669901,0.30379221,-1.3906161,26.66013
"AUS",2013,"Male","35-44",60,24438,0.038258899,0.2904337,-1.466475,26.56057
"AUS",2013,"Male","35-44",62.5,24438,0.0360239,0.29409659,-1.48673,26.467911
"AUS",2013,"Male","35-44",65,24438,0.032983799,0.29759109,-2.20138,30.39521
"AUS",2013,"Male","35-44",67.5,24438,0.0376155,0.28794071,-1.283945,28.57803
"AUS",2013,"Male","35-44",70,24438,0.033257701,0.29781821,-1.678582,28.078581
"AUS",2013,"Male","35-44",72.5,24438,0.035941701,0.28363991,-1.759775,29.13446
"AUS",2013,"Male","35-44",75,24438,0.035722401,0.30199689,-1.402491,28.51956
"AUS",2013,"Male","35-44",77.5,24438,0.0338021,0.29600379,-1.585281,30.118719
"AUS",2013,"Male","35-44",80,24438,0.033890501,0.29851079,-1.472813,28.263281
