"country","year","gender","age","pct_year_t_log_earnings","avg_pct_year_t_1_log_inc","avg_pct_year_t_5_log_inc","N_pct_year_t_1_log_inc","N_pct_year_t_5_log_inc"
"AUS",2014,"Female","35-44",97.5,95.133553,86.745911,26628,24307
"AUS",2014,"Female","35-44",99,97.617172,89.511414,15984,14588
"AUS",2014,"Female","35-44",99.9,99.106178,92.384079,9591,8755
"AUS",2014,"Female","35-44",100,99.882477,95.815033,1071,977
"AUS",2014,"Female","45-55",2.5,3.621279,18.964161,27225,14872
"AUS",2014,"Female","45-55",5,5.9480929,19.51667,27231,14876
"AUS",2014,"Female","45-55",7.5,8.4925575,20.497959,27230,14876
"AUS",2014,"Female","45-55",10,10.90072,21.5257,27231,14876
"AUS",2014,"Female","45-55",12.5,13.20276,22.611561,27229,14876
"AUS",2014,"Female","45-55",15,15.53769,23.92494,27230,14877
"AUS",2014,"Female","45-55",17.5,17.81934,25.38582,27231,14873
"AUS",2014,"Female","45-55",20,20.2453,26.9744,27230,14875
"AUS",2014,"Female","45-55",22.5,22.455139,28.42042,27231,14876
"AUS",2014,"Female","45-55",25,24.804649,30.052429,27230,14877
"AUS",2014,"Female","45-55",27.5,27.209061,31.44553,27230,14876
"AUS",2014,"Female","45-55",30,29.494221,32.780769,27229,14876
"AUS",2014,"Female","45-55",32.5,31.782021,34.36319,27232,14876
"AUS",2014,"Female","45-55",35,34.168892,36.31126,27229,14873
"AUS",2014,"Female","45-55",37.5,36.514568,37.675919,27230,14878
"AUS",2014,"Female","45-55",40,38.790821,39.162418,27230,14874
"AUS",2014,"Female","45-55",42.5,41.175129,40.609619,27230,14876
"AUS",2014,"Female","45-55",45,43.466351,42.4925,27232,14876
"AUS",2014,"Female","45-55",47.5,45.759369,44.06292,27229,14876
"AUS",2014,"Female","45-55",50,48.102112,46.136711,27233,14876
"AUS",2014,"Female","45-55",52.5,50.434929,47.77824,27229,14875
"AUS",2014,"Female","45-55",55,52.810848,49.919209,27230,14876
"AUS",2014,"Female","45-55",57.5,55.319969,51.94099,27231,14876
"AUS",2014,"Female","45-55",60,57.628731,53.709469,27228,14875
"AUS",2014,"Female","45-55",62.5,60.10849,55.870369,27232,14875
"AUS",2014,"Female","45-55",65,62.628819,58.258961,27230,14878
"AUS",2014,"Female","45-55",67.5,65.068779,60.472191,27229,14873
"AUS",2014,"Female","45-55",70,67.707169,62.343319,27231,14876
"AUS",2014,"Female","45-55",72.5,70.113419,64.788406,27230,14876
"AUS",2014,"Female","45-55",75,72.775467,67.169327,27231,14877
"AUS",2014,"Female","45-55",77.5,75.244041,69.774101,27229,14876
"AUS",2014,"Female","45-55",80,77.702171,71.941467,27230,14875
"AUS",2014,"Female","45-55",82.5,80.221581,74.336891,27231,14876
"AUS",2014,"Female","45-55",85,82.848961,76.728737,27230,14873
"AUS",2014,"Female","45-55",87.5,85.328362,79.159767,27231,14877
"AUS",2014,"Female","45-55",90,87.851311,81.970444,27230,14876
"AUS",2014,"Female","45-55",92.5,90.240883,84.035896,27230,14876
"AUS",2014,"Female","45-55",95,92.75724,86.32756,27230,14876
"AUS",2014,"Female","45-55",97.5,95.380524,88.146088,27221,14870
"AUS",2014,"Female","45-55",99,97.715523,90.869438,16338,8926
"AUS",2014,"Female","45-55",99.9,99.250389,94.595749,9802,5353
"AUS",2014,"Female","45-55",100,99.902527,96.440453,1095,599
"AUS",2014,"Male","25-34",2.5,3.967885,22.566469,26041,23195
"AUS",2014,"Male","25-34",5,6.6701851,23.868441,26045,23201
"AUS",2014,"Male","25-34",7.5,9.1077538,24.69446,26045,23202
"AUS",2014,"Male","25-34",10,11.66617,26.08419,26044,23201
"AUS",2014,"Male","25-34",12.5,14.05475,27.141661,26047,23201
"AUS",2014,"Male","25-34",15,16.54595,27.842871,26044,23201
"AUS",2014,"Male","25-34",17.5,18.99839,29.39238,26044,23200
"AUS",2014,"Male","25-34",20,21.402651,30.081341,26044,23202
"AUS",2014,"Male","25-34",22.5,23.71575,31.11813,26046,23200
"AUS",2014,"Male","25-34",25,25.868059,31.975901,26045,23202
"AUS",2014,"Male","25-34",27.5,28.00012,33.433029,26045,23200
"AUS",2014,"Male","25-34",30,30.256161,34.273129,26045,23201
"AUS",2014,"Male","25-34",32.5,32.471668,35.457298,26045,23202
"AUS",2014,"Male","25-34",35,34.593788,37.02063,26046,23199
"AUS",2014,"Male","25-34",37.5,36.75618,38.628738,26045,23201
"AUS",2014,"Male","25-34",40,38.95219,40.145149,26044,23202
"AUS",2014,"Male","25-34",42.5,41.202751,41.518951,26044,23201
"AUS",2014,"Male","25-34",45,43.464298,43.334969,26045,23201
"AUS",2014,"Male","25-34",47.5,45.863091,44.83387,26045,23201
"AUS",2014,"Male","25-34",50,47.955379,46.882771,26045,23199
"AUS",2014,"Male","25-34",52.5,50.510071,48.606411,26046,23201
"AUS",2014,"Male","25-34",55,52.77837,50.349079,26045,23201
"AUS",2014,"Male","25-34",57.5,55.112202,52.05719,26045,23201
"AUS",2014,"Male","25-34",60,57.344521,54.147419,26043,23201
"AUS",2014,"Male","25-34",62.5,59.87989,55.82357,26045,23202
"AUS",2014,"Male","25-34",65,62.229038,57.765301,26046,23201
"AUS",2014,"Male","25-34",67.5,64.63028,59.719978,26045,23199
"AUS",2014,"Male","25-34",70,66.982986,61.78278,26046,23202
"AUS",2014,"Male","25-34",72.5,69.517517,63.51796,26044,23201
"AUS",2014,"Male","25-34",75,71.763443,65.366699,26045,23200
"AUS",2014,"Male","25-34",77.5,74.220497,67.492538,26045,23202
"AUS",2014,"Male","25-34",80,76.694603,69.145653,26045,23202
"AUS",2014,"Male","25-34",82.5,79.19072,71.18351,26045,23200
"AUS",2014,"Male","25-34",85,81.653931,73.033401,26044,23200
"AUS",2014,"Male","25-34",87.5,84.310379,74.848083,26044,23201
"AUS",2014,"Male","25-34",90,86.898857,76.89875,26046,23203
"AUS",2014,"Male","25-34",92.5,89.549393,78.276459,26045,23199
"AUS",2014,"Male","25-34",95,92.199371,80.575546,26044,23202
"AUS",2014,"Male","25-34",97.5,95.032417,82.792793,26038,23193
"AUS",2014,"Male","25-34",99,97.348297,85.143082,15627,13919
"AUS",2014,"Male","25-34",99.9,98.891983,87.861122,9376,8352
"AUS",2014,"Male","25-34",100,99.810768,90.599274,1046,932
"AUS",2014,"Male","35-44",2.5,3.4477389,18.21504,30708,27577
"AUS",2014,"Male","35-44",5,6.192853,19.117399,30715,27581
"AUS",2014,"Male","35-44",7.5,8.6067696,19.96641,30715,27581
"AUS",2014,"Male","35-44",10,11.2862,21.52952,30714,27582
"AUS",2014,"Male","35-44",12.5,13.7003,22.348061,30714,27579
"AUS",2014,"Male","35-44",15,16.133249,23.106331,30716,27583
"AUS",2014,"Male","35-44",17.5,18.374121,24.270109,30712,27583
"AUS",2014,"Male","35-44",20,20.508261,25.669479,30715,27582
"AUS",2014,"Male","35-44",22.5,22.707081,27.300171,30714,27579
"AUS",2014,"Male","35-44",25,24.89039,28.817881,30714,27582
"AUS",2014,"Male","35-44",27.5,27.189211,30.289801,30716,27582
"AUS",2014,"Male","35-44",30,29.28433,32.02549,30714,27580
"AUS",2014,"Male","35-44",32.5,31.6737,33.9384,30714,27583
"AUS",2014,"Male","35-44",35,34.028271,35.69878,30714,27581
"AUS",2014,"Male","35-44",37.5,36.31617,37.816719,30716,27580
"AUS",2014,"Male","35-44",40,38.785271,39.693649,30713,27584
"AUS",2014,"Male","35-44",42.5,41.1646,41.811981,30714,27579
"AUS",2014,"Male","35-44",45,43.528511,43.811161,30713,27582
"AUS",2014,"Male","35-44",47.5,45.884411,45.774029,30717,27580
"AUS",2014,"Male","35-44",50,48.329891,47.68013,30712,27582
"AUS",2014,"Male","35-44",52.5,50.636742,49.863541,30715,27584
"AUS",2014,"Male","35-44",55,53.18615,51.714581,30716,27581
"AUS",2014,"Male","35-44",57.5,55.50742,53.773312,30713,27580
"AUS",2014,"Male","35-44",60,57.860489,55.810822,30714,27580
"AUS",2014,"Male","35-44",62.5,60.416351,57.64843,30714,27585
"AUS",2014,"Male","35-44",65,62.722912,59.54282,30715,27580
"AUS",2014,"Male","35-44",67.5,65.173019,61.865471,30713,27580
"AUS",2014,"Male","35-44",70,67.493088,64.002327,30716,27583
"AUS",2014,"Male","35-44",72.5,70.050209,66.102882,30713,27581
"AUS",2014,"Male","35-44",75,72.50959,68.13311,30715,27581
"AUS",2014,"Male","35-44",77.5,74.892258,70.027077,30715,27582
"AUS",2014,"Male","35-44",80,77.437424,71.981728,30713,27581
"AUS",2014,"Male","35-44",82.5,79.692093,73.570824,30716,27580
"AUS",2014,"Male","35-44",85,82.314087,75.710648,30712,27582
"AUS",2014,"Male","35-44",87.5,84.755867,77.582451,30715,27584
"AUS",2014,"Male","35-44",90,87.383308,79.459419,30714,27580
"AUS",2014,"Male","35-44",92.5,89.938057,81.718384,30715,27580
"AUS",2014,"Male","35-44",95,92.520683,84.323418,30716,27582
"AUS",2014,"Male","35-44",97.5,95.27935,87.057907,30705,27572
"AUS",2014,"Male","35-44",99,97.55555,90.136932,18427,16548
"AUS",2014,"Male","35-44",99.9,99.123703,92.63224,11056,9930
"AUS",2014,"Male","35-44",100,99.925148,95.459373,1234,1108
"AUS",2014,"Male","45-55",2.5,3.233398,16.566111,28092,15230
"AUS",2014,"Male","45-55",5,5.9023719,17.4704,28097,15234
"AUS",2014,"Male","45-55",7.5,8.4060402,18.839001,28097,15231
"AUS",2014,"Male","45-55",10,11.02075,20.266581,28095,15235
"AUS",2014,"Male","45-55",12.5,13.3104,21.196569,28097,15232
"AUS",2014,"Male","45-55",15,15.80922,22.05542,28098,15234
"AUS",2014,"Male","45-55",17.5,18.068729,23.59045,28095,15233
"AUS",2014,"Male","45-55",20,20.357941,24.87846,28096,15233
"AUS",2014,"Male","45-55",22.5,22.505329,26.54245,28098,15234
"AUS",2014,"Male","45-55",25,24.761869,28.46652,28097,15232
"AUS",2014,"Male","45-55",27.5,27.0483,30.162319,28096,15234
"AUS",2014,"Male","45-55",30,29.415331,32.108841,28098,15232
"AUS",2014,"Male","45-55",32.5,31.640289,33.78019,28094,15233
"AUS",2014,"Male","45-55",35,34.013439,35.962379,28098,15235
"AUS",2014,"Male","45-55",37.5,36.46759,37.545719,28097,15232
"AUS",2014,"Male","45-55",40,38.71777,39.843929,28095,15233
"AUS",2014,"Male","45-55",42.5,41.201469,41.917339,28096,15233
"AUS",2014,"Male","45-55",45,43.541569,43.60635,28099,15235
"AUS",2014,"Male","45-55",47.5,45.965778,46.00547,28095,15230
"AUS",2014,"Male","45-55",50,48.317989,48.1446,28099,15234
"AUS",2014,"Male","45-55",52.5,50.82407,50.008492,28096,15235
"AUS",2014,"Male","45-55",55,53.16111,52.05508,28095,15232
"AUS",2014,"Male","45-55",57.5,55.70694,54.122051,28099,15235
"AUS",2014,"Male","45-55",60,58.135448,56.386951,28096,15231
"AUS",2014,"Male","45-55",62.5,60.55151,58.142601,28095,15234
"AUS",2014,"Male","45-55",65,62.86153,60.37904,28097,15232
"AUS",2014,"Male","45-55",67.5,65.310753,62.651981,28098,15235
"AUS",2014,"Male","45-55",70,67.673782,64.400749,28094,15232
"AUS",2014,"Male","45-55",72.5,70.130814,66.142677,28098,15234
"AUS",2014,"Male","45-55",75,72.516518,68.107841,28096,15232
"AUS",2014,"Male","45-55",77.5,75.010872,70.408279,28097,15233
"AUS",2014,"Male","45-55",80,77.334053,71.943962,28097,15233
"AUS",2014,"Male","45-55",82.5,79.91716,74.364281,28097,15234
"AUS",2014,"Male","45-55",85,82.439728,75.955856,28095,15233
"AUS",2014,"Male","45-55",87.5,84.878448,77.937042,28098,15233
"AUS",2014,"Male","45-55",90,87.420097,80.102753,28097,15233
"AUS",2014,"Male","45-55",92.5,90.042778,82.328957,28095,15235
"AUS",2014,"Male","45-55",95,92.68618,85.094177,28097,15230
"AUS",2014,"Male","45-55",97.5,95.392487,88.222382,28087,15229
"AUS",2014,"Male","45-55",99,97.684273,91.358192,16858,9138
"AUS",2014,"Male","45-55",99.9,99.191467,93.679962,10114,5485
"AUS",2014,"Male","45-55",100,99.934128,94.36351,1130,613
"AUS",2015,"Female","25-34",2.5,4.0607352,24.53089,23488,20973
"AUS",2015,"Female","25-34",5,7.0068579,26.86772,23491,20974
"AUS",2015,"Female","25-34",7.5,9.7409716,28.395651,23491,20974
"AUS",2015,"Female","25-34",10,12.10913,29.475189,23491,20975
"AUS",2015,"Female","25-34",12.5,14.36119,30.609989,23492,20976
"AUS",2015,"Female","25-34",15,16.73036,31.95335,23491,20974
"AUS",2015,"Female","25-34",17.5,19.11742,32.847599,23491,20976
"AUS",2015,"Female","25-34",20,21.27487,33.766541,23492,20975
"AUS",2015,"Female","25-34",22.5,23.567499,35.11079,23491,20976
"AUS",2015,"Female","25-34",25,26.19713,36.44067,23490,20974
"AUS",2015,"Female","25-34",27.5,28.60276,37.538929,23493,20975
"AUS",2015,"Female","25-34",30,30.74329,38.719471,23491,20974
"AUS",2015,"Female","25-34",32.5,33.17609,39.337502,23492,20974
"AUS",2015,"Female","25-34",35,35.175869,40.63525,23490,20978
"AUS",2015,"Female","25-34",37.5,37.428711,41.6092,23492,20974
"AUS",2015,"Female","25-34",40,39.763981,42.221691,23490,20975
"AUS",2015,"Female","25-34",42.5,41.690552,43.626209,23493,20975
"AUS",2015,"Female","25-34",45,44.06274,44.533211,23490,20976
"AUS",2015,"Female","25-34",47.5,46.178749,45.32893,23492,20974
"AUS",2015,"Female","25-34",50,48.148849,46.788212,23490,20977
"AUS",2015,"Female","25-34",52.5,50.355709,47.97504,23492,20975
"AUS",2015,"Female","25-34",55,52.579472,49.379421,23492,20974
"AUS",2015,"Female","25-34",57.5,54.742981,50.60968,23490,20976
"AUS",2015,"Female","25-34",60,57.211189,52.098129,23492,20975
"AUS",2015,"Female","25-34",62.5,59.503059,53.529781,23491,20975
"AUS",2015,"Female","25-34",65,61.725288,55.578308,23492,20974
"AUS",2015,"Female","25-34",67.5,64.202393,57.069462,23490,20978
"AUS",2015,"Female","25-34",70,66.573883,58.59864,23492,20974
"AUS",2015,"Female","25-34",72.5,69.05677,60.767651,23491,20974
"AUS",2015,"Female","25-34",75,71.379631,61.80022,23493,20975
"AUS",2015,"Female","25-34",77.5,73.968239,63.572392,23490,20974
"AUS",2015,"Female","25-34",80,76.331207,65.192879,23490,20977
"AUS",2015,"Female","25-34",82.5,78.982857,67.1436,23493,20974
"AUS",2015,"Female","25-34",85,81.311302,68.677673,23491,20976
"AUS",2015,"Female","25-34",87.5,83.956833,70.343384,23491,20974
"AUS",2015,"Female","25-34",90,86.385231,72.628601,23491,20976
"AUS",2015,"Female","25-34",92.5,88.927567,74.17028,23492,20975
"AUS",2015,"Female","25-34",95,91.540337,76.839378,23491,20974
"AUS",2015,"Female","25-34",97.5,94.40789,79.931396,23483,20966
"AUS",2015,"Female","25-34",99,97.008301,82.904823,14096,12587
"AUS",2015,"Female","25-34",99.9,98.712227,84.724007,8457,7550
"AUS",2015,"Female","25-34",100,99.863159,88.296967,943,844
"AUS",2015,"Female","35-44",2.5,4.2168989,21.06126,26844,24498
"AUS",2015,"Female","35-44",5,6.6674051,21.79471,26848,24501
"AUS",2015,"Female","35-44",7.5,9.1191101,22.921049,26849,24501
"AUS",2015,"Female","35-44",10,11.47306,23.536169,26849,24501
"AUS",2015,"Female","35-44",12.5,13.67198,25.03709,26848,24500
"AUS",2015,"Female","35-44",15,16.04953,26.01512,26848,24505
"AUS",2015,"Female","35-44",17.5,18.237631,27.11227,26851,24501
"AUS",2015,"Female","35-44",20,20.459021,28.552099,26850,24500
"AUS",2015,"Female","35-44",22.5,22.909679,30.055361,26849,24502
"AUS",2015,"Female","35-44",25,25.2598,31.42502,26846,24500
"AUS",2015,"Female","35-44",27.5,27.56262,32.944672,26851,24501
"AUS",2015,"Female","35-44",30,29.732731,34.38166,26848,24504
"AUS",2015,"Female","35-44",32.5,32.07542,35.366341,26850,24502
"AUS",2015,"Female","35-44",35,34.27874,37.339451,26849,24499
"AUS",2015,"Female","35-44",37.5,36.75597,38.51144,26848,24503
"AUS",2015,"Female","35-44",40,38.85487,39.85479,26850,24500
"AUS",2015,"Female","35-44",42.5,41.2444,41.38755,26848,24500
"AUS",2015,"Female","35-44",45,43.513229,42.705139,26850,24505
"AUS",2015,"Female","35-44",47.5,45.675579,44.64217,26848,24500
"AUS",2015,"Female","35-44",50,48.280849,46.02898,26847,24502
"AUS",2015,"Female","35-44",52.5,50.428501,47.857559,26851,24501
"AUS",2015,"Female","35-44",55,52.743511,49.483379,26850,24500
"AUS",2015,"Female","35-44",57.5,55.119968,51.447338,26848,24505
"AUS",2015,"Female","35-44",60,57.557129,53.272442,26848,24501
"AUS",2015,"Female","35-44",62.5,59.87656,55.326401,26851,24499
"AUS",2015,"Female","35-44",65,62.353889,57.45697,26850,24503
"AUS",2015,"Female","35-44",67.5,64.807449,59.34869,26847,24499
"AUS",2015,"Female","35-44",70,67.262657,61.488991,26849,24502
"AUS",2015,"Female","35-44",72.5,69.7108,63.592892,26850,24504
"AUS",2015,"Female","35-44",75,72.289513,65.62587,26846,24501
"AUS",2015,"Female","35-44",77.5,74.830078,68.009377,26850,24500
"AUS",2015,"Female","35-44",80,77.281326,69.947029,26850,24503
"AUS",2015,"Female","35-44",82.5,79.768349,72.055153,26849,24499
"AUS",2015,"Female","35-44",85,82.321373,74.396797,26849,24501
"AUS",2015,"Female","35-44",87.5,84.867378,76.789833,26849,24505
"AUS",2015,"Female","35-44",90,87.314972,79.182251,26850,24500
"AUS",2015,"Female","35-44",92.5,89.768494,81.661591,26848,24501
"AUS",2015,"Female","35-44",95,92.364113,84.185966,26850,24501
"AUS",2015,"Female","35-44",97.5,95.112984,86.977417,26838,24491
"AUS",2015,"Female","35-44",99,97.509453,89.902237,16110,14703
"AUS",2015,"Female","35-44",99.9,99.161011,92.920982,9665,8820
"AUS",2015,"Female","35-44",100,99.904922,96.222649,1078,985
"AUS",2015,"Female","45-55",2.5,3.6727009,19.254,27528,15258
"AUS",2015,"Female","45-55",5,6.0088892,19.773991,27535,15262
"AUS",2015,"Female","45-55",7.5,8.4371824,20.5354,27534,15262
"AUS",2015,"Female","45-55",10,10.84346,21.62071,27535,15261
"AUS",2015,"Female","45-55",12.5,13.18496,22.51437,27533,15262
"AUS",2015,"Female","45-55",15,15.48424,24.23093,27535,15263
"AUS",2015,"Female","45-55",17.5,17.812309,25.55924,27535,15262
"AUS",2015,"Female","45-55",20,20.190689,26.651939,27534,15261
"AUS",2015,"Female","45-55",22.5,22.52346,28.3873,27535,15262
"AUS",2015,"Female","45-55",25,24.90827,29.85487,27533,15262
"AUS",2015,"Female","45-55",27.5,27.26635,31.413891,27534,15262
"AUS",2015,"Female","45-55",30,29.523291,32.960289,27534,15262
"AUS",2015,"Female","45-55",32.5,31.913719,34.2314,27535,15262
"AUS",2015,"Female","45-55",35,34.189522,35.828178,27536,15261
"AUS",2015,"Female","45-55",37.5,36.529781,37.421921,27533,15261
"AUS",2015,"Female","45-55",40,38.742279,39.015511,27535,15263
"AUS",2015,"Female","45-55",42.5,41.190609,40.659309,27534,15262
"AUS",2015,"Female","45-55",45,43.490051,42.143749,27535,15262
"AUS",2015,"Female","45-55",47.5,45.873131,43.915958,27534,15261
"AUS",2015,"Female","45-55",50,48.05735,45.565922,27533,15262
"AUS",2015,"Female","45-55",52.5,50.379581,47.591122,27534,15262
"AUS",2015,"Female","45-55",55,52.82658,49.63744,27534,15261
"AUS",2015,"Female","45-55",57.5,55.290409,51.797932,27535,15262
"AUS",2015,"Female","45-55",60,57.71484,53.80183,27534,15262
"AUS",2015,"Female","45-55",62.5,60.122189,55.77158,27534,15262
"AUS",2015,"Female","45-55",65,62.59483,58.369801,27534,15262
"AUS",2015,"Female","45-55",67.5,65.163879,60.29649,27536,15261
"AUS",2015,"Female","45-55",70,67.577049,62.384319,27535,15262
"AUS",2015,"Female","45-55",72.5,70.135513,64.74115,27534,15262
"AUS",2015,"Female","45-55",75,72.654823,67.264221,27534,15261
"AUS",2015,"Female","45-55",77.5,75.241592,69.504761,27533,15263
"AUS",2015,"Female","45-55",80,77.671204,72.126038,27535,15262
"AUS",2015,"Female","45-55",82.5,80.207527,74.242737,27534,15261
"AUS",2015,"Female","45-55",85,82.739326,76.804169,27535,15262
"AUS",2015,"Female","45-55",87.5,85.37281,79.436829,27534,15262
"AUS",2015,"Female","45-55",90,87.817741,82.166718,27533,15263
"AUS",2015,"Female","45-55",92.5,90.202133,84.242462,27536,15261
"AUS",2015,"Female","45-55",95,92.744453,86.614304,27534,15262
"AUS",2015,"Female","45-55",97.5,95.375702,88.756523,27525,15256
"AUS",2015,"Female","45-55",99,97.70446,91.495163,16520,9158
"AUS",2015,"Female","45-55",99.9,99.229507,94.996674,9912,5492
"AUS",2015,"Female","45-55",100,99.930946,95.870621,1106,614
"AUS",2015,"Male","25-34",2.5,4.0138798,22.660789,26331,23481
"AUS",2015,"Male","25-34",5,6.7492132,23.75318,26333,23485
"AUS",2015,"Male","25-34",7.5,9.1980467,24.774651,26333,23482
"AUS",2015,"Male","25-34",10,11.64751,26.518311,26334,23485
"AUS",2015,"Male","25-34",12.5,14.14793,27.34153,26334,23485
"AUS",2015,"Male","25-34",15,16.633169,28.379379,26334,23484
"AUS",2015,"Male","25-34",17.5,19.029579,29.26705,26335,23485
"AUS",2015,"Male","25-34",20,21.471991,30.36595,26333,23483
"AUS",2015,"Male","25-34",22.5,24.02125,31.34395,26334,23485
"AUS",2015,"Male","25-34",25,26.060459,32.26231,26334,23484
"AUS",2015,"Male","25-34",27.5,28.274401,33.345951,26334,23483
"AUS",2015,"Male","25-34",30,30.42889,34.61586,26333,23486
"AUS",2015,"Male","25-34",32.5,32.64666,35.53548,26334,23483
"AUS",2015,"Male","25-34",35,34.57943,36.882179,26334,23485
"AUS",2015,"Male","25-34",37.5,36.720539,38.1119,26333,23484
"AUS",2015,"Male","25-34",40,39.038349,39.661388,26335,23484
"AUS",2015,"Male","25-34",42.5,41.19838,41.11805,26334,23484
"AUS",2015,"Male","25-34",45,43.342369,42.928909,26334,23485
"AUS",2015,"Male","25-34",47.5,45.604832,44.598598,26333,23484
"AUS",2015,"Male","25-34",50,48.009781,46.448151,26335,23486
"AUS",2015,"Male","25-34",52.5,50.288101,47.898769,26333,23484
"AUS",2015,"Male","25-34",55,52.68795,50.209728,26333,23484
"AUS",2015,"Male","25-34",57.5,55.113091,51.9114,26334,23485
"AUS",2015,"Male","25-34",60,57.416939,54.016102,26334,23485
"AUS",2015,"Male","25-34",62.5,59.802471,55.861229,26334,23483
"AUS",2015,"Male","25-34",65,62.197071,57.82444,26334,23484
"AUS",2015,"Male","25-34",67.5,64.570328,59.53178,26334,23485
"AUS",2015,"Male","25-34",70,67.120934,61.672771,26334,23483
"AUS",2015,"Male","25-34",72.5,69.457764,63.504681,26333,23486
