percentile,fy,baseline,high_inflation,no_policy,indexed_brackets
0.796,FY2032_33,0.26178499384202,0.266030137493286,0.266966863177693,0.241959992971309
0.796,FY2033_34,0.266359685479286,0.271027003352482,0.27135666651658,0.2429029400768
0.796,FY2034_35,0.27077115282477,0.275822460031172,0.275589842349643,0.243833439200929
0.797,FY2025_26,0.241876982333411,0.241876982333411,0.241876982333411,0.241876982333411
0.797,FY2026_27,0.242472699493547,0.242844711492138,0.244664399550059,0.240534516980886
0.797,FY2027_28,0.241153812069106,0.241908677881144,0.24735236215049,0.23726260522285
0.797,FY2028_29,0.243967031889205,0.24505631274582,0.249944418660068,0.238267525159828
0.797,FY2029_30,0.247378499439643,0.250096315835211,0.25314261397278,0.239259715688018
0.797,FY2030_31,0.252467212574391,0.255735427864886,0.258025664390337,0.240238196551228
0.797,FY2031_32,0.257374361209634,0.261147243632328,0.262734488322408,0.241203403642166
0.797,FY2032_33,0.262106423538702,0.266340924791102,0.267275302143113,0.242155636028545
0.797,FY2033_34,0.266669646613985,0.271325263715069,0.271654100427303,0.243096219204796
0.797,FY2034_35,0.271070054594007,0.276108698382983,0.275876663864323,0.244024385606257
0.798,FY2025_26,0.242084938040779,0.242084938040779,0.242084938040779,0.242084938040779
0.798,FY2026_27,0.242679069461051,0.243050091200681,0.244864935429874,0.240746046197577
0.798,FY2027_28,0.241363692783832,0.242116549218115,0.247545742941055,0.237482843943404
0.798,FY2028_29,0.244169424092413,0.245255805391665,0.250130899653862,0.238485088883401
0.798,FY2029_30,0.247758143697134,0.250468725535615,0.253506914730353,0.239474638299032
0.798,FY2030_31,0.25283331118335,0.256092826809612,0.258376966953089,0.240450514543449
0.798,FY2031_32,0.257727397476711,0.261490236861432,0.263073256463924,0.241413152349054
0.798,FY2032_33,0.262446863526241,0.266670092957228,0.267601983089608,0.242362849987476
0.798,FY2033_34,0.266997939755295,0.271641164066438,0.271969125448031,0.243300929424808
0.798,FY2034_35,0.271386634286687,0.276411865706754,0.276180448840917,0.244226625139571
0.799,FY2025_26,0.24227852501312,0.24227852501312,0.24227852501312,0.24227852501312
0.799,FY2026_27,0.242871180260493,0.243241280163274,0.24505161524891,0.240942959767006
0.799,FY2027_28,0.24155907175482,0.242310057649645,0.247725762052951,0.237687865232042
0.799,FY2028_29,0.244357831971861,0.24544151405916,0.250304495711621,0.238687620004431
0.799,FY2029_30,0.248111556369977,0.250815403524327,0.25384604406502,0.239674710795624
0.799,FY2030_31,0.253174114146555,0.256425531213366,0.25870399620542,0.240648162387826
0.799,FY2031_32,0.258056040642772,0.261809530914939,0.263388617362989,0.241608408433308
0.799,FY2032_33,0.262763780754843,0.266976517192839,0.267906091960452,0.242555746462614
0.799,FY2033_34,0.267303549426078,0.271935237229212,0.272262383761285,0.243491495157294
0.799,FY2034_35,0.27168133985157,0.276694085632641,0.276463243742801,0.244414890897877
0.8,FY2025_26,0.242472619167125,0.242472619167125,0.242472619167125,0.242472619167125
0.8,FY2026_27,0.243063794374151,0.243432970024947,0.245238784153447,0.241140389233505
0.8,FY2027_28,0.241754962602359,0.24250407305707,0.247906252799853,0.237893423659296
0.8,FY2028_29,0.244546733464184,0.245627709267821,0.250478546576522,0.238890681740046
0.8,FY2029_30,0.248465894954444,0.251162989780354,0.25418606189016,0.239875307465412
0.8,FY2030_31,0.253515809984999,0.256759107274812,0.25903188224702,0.240846328053014
0.8,FY2031_32,0.258385544826421,0.262129661492142,0.263704804481215,0.24180417607216
0.8,FY2032_33,0.263081528280059,0.267283744234301,0.268210997571085,0.242749148310372
0.8,FY2033_34,0.26760995976862,0.27223008083906,0.272556410386775,0.24368256015605
0.8,FY2034_35,0.271976817520367,0.276977044951114,0.276746779543659,0.244603649896714
0.801,FY2025_26,0.24265552888371,0.24265552888371,0.24265552888371,0.24265552888371
0.801,FY2026_27,0.243245309335897,0.243613613993595,0.245415167679566,0.241326442069295
0.801,FY2027_28,0.241939565480217,0.242686908564749,0.248076342988974,0.238087137034453
0.801,FY2028_29,0.244724749739843,0.245803175206093,0.250642567973938,0.239082042292356
0.801,FY2029_30,0.248799815212847,0.251490546804956,0.254506486605417,0.240064344998288
0.801,FY2030_31,0.253837816020103,0.257073461425101,0.259340874257875,0.241033074664945
0.801,FY2031_32,0.258696061735876,0.262431344937717,0.264002771704798,0.241988662841081
0.801,FY2032_33,0.263380965994094,0.267573267694546,0.268498333370104,0.242931405614007
0.801,FY2033_34,0.267898713591219,0.272507934447741,0.272833494088818,0.243862615268739
0.801,FY2034_35,0.272255268651127,0.277243699086124,0.277013976941965,0.244781531889898
0.802,FY2025_26,0.242860454912932,0.242860454912932,0.242860454912932,0.242860454912932
0.802,FY2026_27,0.243448672727682,0.243816001553365,0.245612781979684,0.241534889545874
0.802,FY2027_28,0.24214638847163,0.242891751452754,0.248266906441354,0.238304167127328
0.802,FY2028_29,0.244924193318833,0.246055547218193,0.250826332151739,0.239296436359915
0.802,FY2029_30,0.249173928485279,0.251857530919571,0.254865479915276,0.240276136431294
0.802,FY2030_31,0.254198580988697,0.257425653473676,0.259687058741828,0.241242299425491
0.802,FY2031_32,0.259043954666053,0.262769341145563,0.264336604379776,0.24219535574786
0.802,FY2032_33,0.2637164461582,0.267897640254859,0.268820254946747,0.243135600701223
0.802,FY2033_34,0.268222223874831,0.272819232490267,0.273143929553275,0.244064343093665
0.802,FY2034_35,0.272567236137735,0.277542449606783,0.277313336116948,0.244980825023221
0.803,FY2025_26,0.243065020113336,0.243065020113336,0.243065020113336,0.243065020113336
0.803,FY2026_27,0.243651678042102,0.244018032753992,0.2458100483253,0.241742969993154
0.803,FY2027_28,0.242352847294099,0.243096233658334,0.248457134354195,0.238520815078841
0.803,FY2028_29,0.245123285722371,0.246437271349403,0.251009772762001,0.239510452927561
0.803,FY2029_30,0.249547383028069,0.252223868857393,0.255223841118358,0.240487554947043
0.803,FY2030_31,0.254558710731021,0.257777225390972,0.260032633672476,0.241451155788115
0.803,FY2031_32,0.259391235034736,0.263106742217823,0.264669849250218,0.242401684714745
0.803,FY2032_33,0.26405133561691,0.268221441667777,0.269141609691628,0.243339436246645
0.803,FY2033_34,0.268545164529325,0.273129982406695,0.273453818410441,0.244265715721094
0.803,FY2034_35,0.272878654319503,0.277840674094717,0.277612168187504,0.245179767245993
0.804,FY2025_26,0.243268862407743,0.243268862407743,0.243268862407743,0.243268862407743
0.804,FY2026_27,0.243853965962954,0.244219350003438,0.246006617558094,0.241950315112027
0.804,FY2027_28,0.242558576518765,0.243299993251211,0.248646690027091,0.238736697425535
0.804,FY2028_29,0.245321674560043,0.246817646518703,0.251192565117735,0.239723713189346
0.804,FY2029_30,0.249919517832565,0.252588912206049,0.255580935920986,0.240698226338098
0.804,FY2030_31,0.25491756782311,0.258127554900239,0.260376987387643,0.24165927408035
0.804,FY2031_32,0.259737288161147,0.263442950959922,0.265001916477958,0.242607284542719
0.804,FY2032_33,0.264385041621164,0.268544098809906,0.269461828811917,0.243542551464574
0.804,FY2033_34,0.268866963954836,0.273439634174574,0.273762612161926,0.244466376724651
0.804,FY2034_35,0.273188971991162,0.278137844697288,0.27790994422558,0.245378006433618
0.805,FY2025_26,0.243462336573561,0.243462336573561,0.243462336573561,0.243462336573561
0.805,FY2026_27,0.244045964816065,0.244410427556871,0.246193188595526,0.242147113936466
0.805,FY2027_28,0.242753841639,0.243493388921985,0.248826604238695,0.238941599244673
0.805,FY2028_29,0.245509972650916,0.247178674482954,0.251366060018027,0.23992612629194
0.805,FY2029_30,0.250272724565648,0.252935388179418,0.255919867639043,0.240898182248939
0.805,FY2030_31,0.255258172194453,0.258460065431304,0.260703826074294,0.241856806751863
0.805,FY2031_32,0.260065739821073,0.263762058955186,0.265317093610699,0.242802426847829
0.805,FY2032_33,0.264701774176541,0.268850344486743,0.26976576047319,0.243735335535554
0.805,FY2033_34,0.269172395541505,0.273733535975761,0.274055699588419,0.244656831411144
0.805,FY2034_35,0.273483505825945,0.278419900168676,0.278192574337916,0.245566162486166
0.806,FY2025_26,0.243677588283373,0.243677588283373,0.243677588283373,0.243677588283373
0.806,FY2026_27,0.244259575151272,0.244623012890469,0.246400760157544,0.242366064530054
0.806,FY2027_28,0.24297108589391,0.243708553301314,0.249026769679406,0.239169564909891
0.806,FY2028_29,0.24571946566433,0.247580339926331,0.251559083586698,0.240151323109498
0.806,FY2029_30,0.250665688416361,0.253320863652909,0.256296949672261,0.241120645292072
0.806,FY2030_31,0.255637115155604,0.258830003505671,0.261067453878747,0.2420765737947
0.806,FY2031_32,0.260431162155838,0.264117085897957,0.265667747231193,0.243019534463484
0.806,FY2032_33,0.265054158298783,0.269191061322415,0.270103902826609,0.243949819473126
0.806,FY2033_34,0.269512206652635,0.274060519503277,0.27438177707484,0.244868723767605
0.806,FY2034_35,0.27381119252906,0.278733703937886,0.278507017429932,0.245775497473354
0.807,FY2025_26,0.243875373501573,0.243875373501573,0.243875373501573,0.243875373501573
0.807,FY2026_27,0.244455852183383,0.244818348094211,0.246591488429675,0.242567248487967
0.807,FY2027_28,0.243170701973139,0.24390625827542,0.249210692796215,0.239379032415987
0.807,FY2028_29,0.245911959472651,0.247949412429546,0.251736444355077,0.240358246444683
0.807,FY2029_30,0.251026765413268,0.253675059913192,0.256643433573756,0.241325056683582
0.807,FY2030_31,0.255985308980972,0.259169923141259,0.261401575288097,0.2422785079515
0.807,FY2031_32,0.26076693247924,0.264443304358214,0.265989947240209,0.243219024990983
0.807,FY2032_33,0.265377948388853,0.26950413086201,0.270414606789015,0.244146899219577
0.807,FY2033_34,0.269824443962249,0.274360970117092,0.274681395167806,0.24506342222549
0.807,FY2034_35,0.274112289259643,0.279022044258246,0.27879594519557,0.245967846078408
0.808,FY2025_26,0.244062990721902,0.244062990721902,0.244062990721902,0.244062990721902
0.808,FY2026_27,0.2446420387524,0.245003641253588,0.246772411496531,0.24275808972121
0.808,FY2027_28,0.24336005593123,0.244093799376946,0.24938516055596,0.239577731346071
0.808,FY2028_29,0.246239943046522,0.248299511176981,0.252050072867863,0.24055453199788
0.808,FY2029_30,0.251369279697707,0.254011047194799,0.256972104983474,0.241518959430348
0.808,FY2030_31,0.256315602408589,0.259492367749328,0.261718519752627,0.242470060816436
0.808,FY2031_32,0.261085441088321,0.264752752158664,0.266295583175147,0.243408259851867
0.808,FY2032_33,0.265685092659905,0.269801105718487,0.270709337680951,0.24433384723596
0.808,FY2033_34,0.2701206293731,0.274645974777819,0.274965610106993,0.245248111373663
0.808,FY2034_35,0.274397906820733,0.27929556120712,0.279070019389578,0.246150306178019
0.809,FY2025_26,0.244241282862523,0.244241282862523,0.244241282862523,0.244241282862523
0.809,FY2026_27,0.244818971348922,0.245179724845328,0.246944342201083,0.242939445632645
0.809,FY2027_28,0.243539998489081,0.244272019182073,0.249550956799501,0.239766554405713
0.809,FY2028_29,0.246577476596153,0.248632209076456,0.252373964841496,0.240741061631946
0.809,FY2029_30,0.251694770102365,0.254330335006196,0.257284440541462,0.241703224689861
0.809,FY2030_31,0.25662947936583,0.25979878599443,0.262019711226096,0.242652092989557
0.809,FY2031_32,0.261388118964156,0.26504681957239,0.266586028183313,0.243588089231964
0.809,FY2032_33,0.26597697103583,0.270083320127053,0.27098941965604,0.244511503433867
0.809,FY2033_34,0.270402093573607,0.27491681394151,0.275235698800424,0.245423620975178
0.809,FY2034_35,0.274669328421993,0.279555483629088,0.279330471360101,0.246337466534009
0.81,FY2025_26,0.244429890298321,0.244429890298321,0.244429890298321,0.244429890298321
0.81,FY2026_27,0.245006140582645,0.24536599595413,0.247126220152672,0.243131294097211
0.81,FY2027_28,0.243730351828881,0.244460550097325,0.24972634537384,0.239966302038863
0.81,FY2028_29,0.246934538534329,0.248984155592421,0.252716595954733,0.240938383150769
0.81,FY2029_30,0.252039092125679,0.254668095578139,0.257614846629443,0.241898150826159
0.81,FY2030_31,0.256961516032477,0.26012293241664,0.262338328475837,0.242844656841702
0.81,FY2031_32,0.261708308613768,0.265357900591785,0.266893277218744,0.243778322845981
0.81,FY2032_33,0.266285736368146,0.270381862372154,0.271285706093292,0.244699438133761
0.81,FY2033_34,0.270699842206505,0.275203322813968,0.27552141378331,0.245609284884896
0.81,FY2034_35,0.27495645342961,0.279830444159278,0.27960599207648,0.24669512599659
0.811,FY2025_26,0.244625880245677,0.244625880245677,0.244625880245677,0.244625880245677
0.811,FY2026_27,0.245200636033522,0.245559558125492,0.247315217208946,0.243330651934361
0.811,FY2027_28,0.243928156018778,0.244656460528952,0.249908599044307,0.240173868235499
0.811,FY2028_29,0.247305576665303,0.249349878072261,0.253072638406411,0.241143428269605
0.811,FY2029_30,0.252396891673387,0.25501907684478,0.25795818554138,0.242100706801907
0.811,FY2030_31,0.257306549347529,0.260459766645662,0.26266941710837,0.243044758068279
0.811,FY2031_32,0.262041031193374,0.265681158009273,0.267212552659952,0.243976002623764
0.811,FY2032_33,0.266606587457448,0.270692090220031,0.271593589836019,0.244894729012845
0.811,FY2033_34,0.271009245378446,0.275501046276422,0.2758183122816,0.245802216090061
0.811,FY2034_35,0.275254817144114,0.280116167251844,0.27989229728216,0.247066785040394
0.812,FY2025_26,0.244814649175131,0.244814649175131,0.244814649175131,0.244814649175131
0.812,FY2026_27,0.245387965529453,0.245745988727488,0.247497250892122,0.243522664667689
0.812,FY2027_28,0.24411867234715,0.244845152872339,0.250084137793753,0.240373786901014
0.812,FY2028_29,0.247662944334997,0.249702125939703,0.253415562894885,0.24134091874345
0.812,FY2029_30,0.252741508519766,0.255357126621596,0.258288874537015,0.242295799842199
0.812,FY2030_31,0.257638870318,0.260784190615735,0.262988307171663,0.243237486801731
0.812,FY2031_32,0.262361495002893,0.265992505389381,0.267520064774989,0.244166399123839
0.812,FY2032_33,0.266915617167688,0.270990888089617,0.271890129966238,0.245082824630369
0.812,FY2033_34,0.271307248956305,0.275787800469882,0.276104271905726,0.245988038973063
0.812,FY2034_35,0.275542188000294,0.280391363214858,0.280168053911019,0.247424750746119
0.813,FY2025_26,0.24500727865742,0.24500727865742,0.24500727865742,0.24500727865742
0.813,FY2026_27,0.245579126140063,0.245936232060696,0.247683007384204,0.243718604293564
0.813,FY2027_28,0.244313084964779,0.245037704202284,0.250263266522859,0.240577794144947
0.813,FY2028_29,0.248027620605608,0.250061577701915,0.253765500603756,0.241542448136258
0.813,FY2029_30,0.253093173197307,0.255702089925063,0.258626326522426,0.24249488277104
0.813,FY2030_31,0.257977987654105,0.261115249448237,0.263313718922301,0.243434157070798
0.813,FY2031_32,0.262688512684769,0.266310220199843,0.267833865884572,0.244360689462538
0.813,FY2032_33,0.267230966909131,0.271295796736894,0.272192734700648,0.245274767030687
0.813,FY2033_34,0.271611347067629,0.276080419133295,0.276396079749902,0.246177662158689
0.813,FY2034_35,0.275835435937925,0.280672187268038,0.280449450096337,0.24779003728332
0.814,FY2025_26,0.245190047489215,0.245190047489215,0.245190047489215,0.245190047489215
0.814,FY2026_27,0.245760501291318,0.246116736889728,0.247859255052281,0.243904513823601
0.814,FY2027_28,0.244497545653703,0.245220398882332,0.250433225701331,0.24077135831388
0.814,FY2028_29,0.248373629197702,0.250402629226767,0.254097525097054,0.241733661294587
0.814,FY2029_30,0.253426836256222,0.256029394651408,0.258946504433032,0.242683774699222
0.814,FY2030_31,0.258299745666559,0.261429361469681,0.263622472934457,0.243620759842601
0.814,FY2031_32,0.262998790420983,0.266611671276085,0.268131603601212,0.244545034131956
0.814,FY2032_33,0.26753017398359,0.27158509719394,0.272479849181497,0.245456883952048
0.814,FY2033_34,0.271899878479836,0.27635805872739,0.276672950030373,0.246438699514979
0.814,FY2034_35,0.276113672593863,0.280938636014769,0.28071644168792,0.248136624902625
0.815,FY2025_26,0.245398080843839,0.245398080843839,0.245398080843839,0.245398080843839
0.815,FY2026_27,0.245966948313988,0.246322193283691,0.248059865808909,0.244116122021838
0.815,FY2027_28,0.244707504734451,0.245428347835056,0.250626678697116,0.240991679267965
0.815,FY2028_29,0.248767467290527,0.250790825026442,0.25447544603948,0.241951306252892
0.815,FY2029_30,0.25380662226666,0.256401943403495,0.259310941214542,0.24289877755882
0.815,FY2030_31,0.258665980970743,0.26178689386132,0.263973906667832,0.243833157110882
0.815,FY2031_32,0.26335195850602,0.266954792573244,0.268470498233204,0.244754861155577
0.815,FY2032_33,0.267870741085844,0.271914388266069,0.272806652105307,0.245664175281277
0.815,FY2033_34,0.272228294200428,0.276674077030776,0.276988092676285,0.246837918307823
