year,scenario,category,baseline_share_gdp,data_enhanced_share_gdp,difference_pp
2047,restraint,"Recreation, culture and religion",0.00639844739277211,0.00668718810498394,0.0288740712211832
2047,restraint,Social Protection,0.113107632364726,0.107262355127903,-0.584527723682256
2047,restraint,Transport,0.0151081661035282,0.016316396340326,0.120823023679782
2048,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2048,central,Economic affairs,0.0153726299525756,0.0138774519008708,-0.149517805170477
2048,central,Education,0.0476580703245502,0.0503307856674922,0.267271534294197
2048,central,Environmental Protection,0.00688875514989028,0.0076179668533616,0.0729211703471323
2048,central,General public services excl interest,0.0212299119700931,0.0211995978700904,-0.00303141000027145
2048,central,Health,0.087115067499951,0.0893202065801149,0.220513908016386
2048,central,Housing and community amenities,0.00460963386672401,0.00453173538399061,-0.00778984827334035
2048,central,Public order and safety,0.0184963914760935,0.0198574376411381,0.136104616504458
2048,central,"Recreation, culture and religion",0.00662152038785479,0.00693144983349238,0.0309929445637591
2048,central,Social Protection,0.117659701232158,0.11136687499796,-0.629282623419833
2048,central,Transport,0.0156348913629603,0.0169324438084228,0.129755244546246
2048,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349769
2048,pressure,Economic affairs,0.0160935286951187,0.0145266736369269,-0.156685505819184
2048,pressure,Education,0.0498988665005486,0.0527037770519692,0.28049105514206
2048,pressure,Environmental Protection,0.00721180299144788,0.00797674257987318,0.0764939588425301
2048,pressure,General public services excl interest,0.0222254876712422,0.0221946724897571,-0.003081518148507
2048,pressure,Health,0.0964129032750937,0.0988552523559929,0.244234908089919
2048,pressure,Housing and community amenities,0.00482580242528276,0.00474433835200425,-0.00814640732785133
2048,pressure,Public order and safety,0.0193660583133605,0.0207941773273717,0.142811901401121
2048,pressure,"Recreation, culture and religion",0.00693203626809479,0.00725730589215765,0.032526962406286
2048,pressure,Social Protection,0.130221855057198,0.12326873781545,-0.695311724174808
2048,pressure,Transport,0.0163680888417344,0.0177293477389212,0.136125889718679
2048,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2048,restraint,Economic affairs,0.0148243099400086,0.0133848433892305,-0.143946655077809
2048,restraint,Education,0.0459527733041171,0.0485259813447217,0.25732080406046
2048,restraint,Environmental Protection,0.00664304297689118,0.00734510180100912,0.0702058824117937
2048,restraint,General public services excl interest,0.0204726709752765,0.0204436824096005,-0.00289885656759685
2048,restraint,Health,0.0794738937862861,0.0814880717493345,0.201417796304837
2048,restraint,Housing and community amenities,0.00444521473300852,0.00437025913938804,-0.00749555936204755
2048,restraint,Public order and safety,0.0178345551688711,0.0191448573502312,0.131030218136013
2048,restraint,"Recreation, culture and religion",0.00638534010162649,0.00668377676940423,0.0298436667777742
2048,restraint,Social Protection,0.113449611806172,0.107392666224776,-0.6056945581396
2048,restraint,Transport,0.0150772168560562,0.0163265066824319,0.124928982637569
2049,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2049,central,Economic affairs,0.0153772702802342,0.0138346979113387,-0.154257236889547
2049,central,Education,0.0476732470316093,0.0504395166776479,0.276626964603862
2049,central,Environmental Protection,0.00689083456513373,0.00764603553494693,0.07552009698132
2049,central,General public services excl interest,0.0212363203561668,0.0212054217492347,-0.00308986069321344
2049,central,Health,0.0879781844157983,0.0902822146186216,0.230403020282334
2049,central,Housing and community amenities,0.00461102531448497,0.0045306223291047,-0.0080402985380269
2049,central,Public order and safety,0.0185466657210392,0.0199590138536118,0.141234813257258
2049,central,"Recreation, culture and religion",0.00662351913655897,0.0069442657613063,0.0320746624747331
2049,central,Social Protection,0.118293493296077,0.111764211389842,-0.652928190623459
2049,central,Transport,0.0156396108559198,0.0169829893094008,0.134337845348104
2049,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2049,pressure,Economic affairs,0.0161365888047859,0.0145160706448704,-0.162051815991553
2049,pressure,Education,0.0500337331619961,0.0529439540367404,0.291022087474425
2049,pressure,Environmental Protection,0.0072310990099652,0.00802525019632334,0.0794151186358141
2049,pressure,General public services excl interest,0.0222849545510459,0.0222534504911452,-0.00315040599007145
2049,pressure,Health,0.0978373402483117,0.100401616538275,0.256427628996329
2049,pressure,Housing and community amenities,0.00483871442150196,0.00475441746645369,-0.00842969550482698
2049,pressure,Public order and safety,0.0194649825952895,0.0209505812431701,0.148559864788062
2049,pressure,"Recreation, culture and religion",0.00695058373817274,0.00728802720486124,0.0337443466688497
2049,pressure,Social Protection,0.131552991796281,0.124303079902002,-0.724991189427912
2049,pressure,Transport,0.0164118835690388,0.0178246784422348,0.141279487319596
2049,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596467
2049,restraint,Economic affairs,0.0147939081992198,0.01331237578387,-0.148153241534984
2049,restraint,Education,0.0458589215041756,0.0485157423553597,0.265682085118411
2049,restraint,Environmental Protection,0.00662941940375692,0.00735474259929988,0.0725323195542954
2049,restraint,General public services excl interest,0.0204306855581633,0.0204012047719466,-0.00294807862166596
2049,restraint,Health,0.0798792173256137,0.0819735536096467,0.209433628403298
2049,restraint,Housing and community amenities,0.00443609847285135,0.00435891768519822,-0.00771807876531272
2049,restraint,Public order and safety,0.0178408256291287,0.0191972206045442,0.13563949754155
2049,restraint,"Recreation, culture and religion",0.00637224502634786,0.00668035102165459,0.030810599530673
2049,restraint,Social Protection,0.113791536370968,0.107522122046431,-0.626941432453718
2049,restraint,Transport,0.0150462964529798,0.0163365823379475,0.12902858849677
2050,central,Defence,0.0226192872886686,0.0226053856326972,-0.0013901655971392
2050,central,Economic affairs,0.0153818811469087,0.013792051601234,-0.158982954567474
2050,central,Education,0.0476880495486496,0.0505480736316216,0.286002408297197
2050,central,Environmental Protection,0.00689290077837424,0.00767419023108464,0.0781289452710395
2050,central,General public services excl interest,0.0212426880560274,0.0212112047155236,-0.0031483340503756
2050,central,Health,0.0888491409111116,0.0912538465341993,0.24047056230877
2050,central,Housing and community amenities,0.00461240792808091,0.00452950065235731,-0.00829072757235951
2050,central,Public order and safety,0.0185970358221521,0.0200610619465193,0.146402612436719
2050,central,"Recreation, culture and religion",0.00662550519540415,0.00695709059248572,0.0331585397081568
2050,central,Social Protection,0.118929600606693,0.112161944904457,-0.676765570223577
2050,central,Transport,0.0156443003852826,0.0170336479809546,0.138934759567199
2050,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2050,pressure,Economic affairs,0.0161797371504979,0.0145054550624227,-0.167428208807519
2050,pressure,Education,0.0501685825319546,0.0531848131327328,0.301623060077823
2050,pressure,Environmental Protection,0.00725043456865943,0.00807403720078733,0.0823602632127902
2050,pressure,General public services excl interest,0.0223445432866069,0.0223123470002143,-0.00321962863926127
2050,pressure,Health,0.0992820414516631,0.101971361277308,0.26893198256446
2050,pressure,Housing and community amenities,0.00485165287616461,0.00476451025403811,-0.00871426221265015
2050,pressure,Public order and safety,0.0195643758829255,0.0211081184438958,0.154374256097034
2050,pressure,"Recreation, culture and religion",0.00696916921454962,0.00731886547776652,0.0349696263216897
2050,pressure,Social Protection,0.1328965275797,0.125344979479815,-0.755154809988515
2050,pressure,Transport,0.0164557680377198,0.0179204881049205,0.146472006720073
2050,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2050,restraint,Economic affairs,0.0147635353217876,0.0132402739644484,-0.152326135733922
2050,restraint,Education,0.0457648857259622,0.0485051005175622,0.274021479160003
2050,restraint,Environmental Protection,0.0066158087648179,0.00736437743444622,0.0748568669628319
2050,restraint,General public services excl interest,0.0203887400019279,0.0203587692614507,-0.00299707404772184
2050,restraint,Health,0.0802859587458887,0.0824612555174519,0.217529677156321
2050,restraint,Housing and community amenities,0.00442699086765478,0.00434759598671855,-0.00793948809362328
2050,restraint,Public order and safety,0.0178470544989298,0.0192496763085434,0.140262180961359
2050,restraint,"Recreation, culture and religion",0.00635916238350957,0.00667691109087289,0.0317748707363323
2050,restraint,Social Protection,0.11413340727318,0.107650726326808,-0.648268094637249
2050,restraint,Transport,0.0150154054056771,0.01634662376343,0.13312183577529
2051,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2051,central,Economic affairs,0.0153864628860408,0.0137495130448125,-0.163694984122832
2051,central,Education,0.047702477480197,0.0506564544784076,0.295397699821063
2051,central,Environmental Protection,0.0068949539390331,0.0077024313471264,0.0807477408093299
2051,central,General public services excl interest,0.0212490155301645,0.0212169472313112,-0.00320682988532786
2051,central,Health,0.0897280058400781,0.0922351956442342,0.250718980415605
2051,central,Housing and community amenities,0.00461378180749758,0.00452837046303321,-0.00854113444643699
2051,central,Public order and safety,0.0186475023179937,0.0201635844524816,0.151608213448792
2051,central,"Recreation, culture and religion",0.00662747870801511,0.00696992446722759,0.0342445759212478
2051,central,Social Protection,0.119568031485665,0.112560076630985,-0.700795485467993
2051,central,Transport,0.0156489602901788,0.0170844203999188,0.143546010974003
2051,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349769
2051,pressure,Economic affairs,0.0162229741063598,0.0144948271119673,-0.172814699439249
2051,pressure,Education,0.0503034121592936,0.0534263534653096,0.312294130601597
2051,pressure,Environmental Protection,0.0072698098351739,0.00812310528228844,0.0853295447114545
2051,pressure,General public services excl interest,0.0224042543945719,0.022371362522565,-0.00328918720068766
2051,pressure,Health,0.100747288874099,0.103564832959081,0.281754408498157
2051,pressure,Housing and community amenities,0.00486461790144981,0.00477461679037145,-0.00900011110783645
2051,pressure,Public order and safety,0.0196642406095748,0.0212667973176558,0.160255670808103
2051,pressure,"Recreation, culture and religion",0.00698779285836539,0.00734982123898069,0.0362028380615304
2051,pressure,Social Protection,0.134252572728596,0.126394488609737,-0.785808411885938
2051,pressure,Transport,0.0164997426282649,0.01801677932165,0.151703669338507
2051,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2051,restraint,Economic affairs,0.0147331918003452,0.0131685365471304,-0.15646552532148
2051,restraint,Education,0.0456706680590491,0.0484940564004051,0.282338834135601
2051,restraint,Environmental Protection,0.00660221128083192,0.00737400649142813,0.0771795210596207
2051,restraint,General public services excl interest,0.0203468349869061,0.0203163765530844,-0.00304584338216528
2051,restraint,Health,0.0806941235193808,0.0829511877857367,0.225706426635588
2051,restraint,Housing and community amenities,0.00441789206513964,0.00433629416162825,-0.00815979035113899
2051,restraint,Public order and safety,0.0178532422943648,0.0193022251077031,0.144898281333833
2051,restraint,"Recreation, culture and religion",0.00634609238530559,0.00667345720260292,0.0327364817297331
2051,restraint,Social Protection,0.114475225709665,0.107778482773255,-0.669674293641029
2051,restraint,Transport,0.0149845442151855,0.0163566314082537,0.137208719306819
2052,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2052,central,Economic affairs,0.0153910158270095,0.0137070823107133,-0.168393351629619
2052,central,Education,0.0477165304113071,0.0507646571339326,0.304812672262552
2052,central,Environmental Protection,0.00689699419471103,0.00773075928841942,0.0833765093708385
2052,central,General public services excl interest,0.0212553032334573,0.021222649753319,-0.00326534801383081
2052,central,Health,0.0906148486362015,0.0932263561393008,0.261150750309928
2052,central,Housing and community amenities,0.0046151470515025,0.00452723186908362,-0.0087915182418883
2052,central,Public order and safety,0.0186980657447009,0.020266583913268,0.156851816856707
2052,central,"Recreation, culture and religion",0.00662943981626673,0.00698276752440625,0.0353327708139522
2052,central,Social Protection,0.120208794275541,0.112958607655274,-0.725018662026676
2052,central,Transport,0.0156535909056068,0.0171353071413667,0.148171623575993
2052,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2052,pressure,Economic affairs,0.016266300046982,0.0144841870151359,-0.178211303184609
2052,pressure,Education,0.0504382195621283,0.053668574109948,0.323035454781973
2052,pressure,Environmental Protection,0.00728922497737829,0.00817245613957304,0.0883231162194747
2052,pressure,General public services excl interest,0.0224640883922852,0.0224304975644539,-0.00335908278312792
2052,pressure,Health,0.102233368360421,0.105182383018834,0.294901465841334
2052,pressure,Housing and community amenities,0.00487760960968813,0.00478473715108294,-0.0092872458605185
2052,pressure,Public order and safety,0.0197645792200108,0.0214266263133023,0.166204709329153
2052,pressure,"Recreation, culture and religion",0.0070064548309776,0.00738089501856469,0.0374440187587095
2052,pressure,Social Protection,0.135621238516136,0.127451659700479,-0.816957881565683
2052,pressure,Transport,0.0165438077216754,0.0181135547000851,0.156974697840969
2052,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2052,restraint,Economic affairs,0.0147028781174864,0.0130971621444052,-0.160571597308121
2052,restraint,Education,0.0455762705595435,0.0484826105447847,0.290633998524116
2052,restraint,Environmental Protection,0.00658862716805811,0.00738362995239998,0.0795002784341865
2052,restraint,General public services excl interest,0.0203049711795701,0.0202740273079304,-0.0030943871639745
2052,restraint,Health,0.0811037171223216,0.0834433607570318,0.233964363471015
2052,restraint,Housing and community amenities,0.00440880221001645,0.004325012324484,-0.00837898855324502
2052,restraint,Public order and safety,0.0178593895233984,0.019354867642367,0.14954781189686
2052,restraint,"Recreation, culture and religion",0.00633303523960574,0.0066699895788368,0.0336954339231057
2052,restraint,Social Protection,0.11481699285999,0.107905395066464,-0.691159779352613
2052,restraint,Transport,0.0149537133723323,0.0163666057146928,0.141289234236049
2053,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2053,central,Economic affairs,0.0153955402951132,0.0136647594619539,-0.173078083315934
2053,central,Education,0.0477302079075835,0.0508726794809291,0.314247157334557
2053,central,Environmental Protection,0.00689902169118013,0.00775917446030029,0.0860152769120158
2053,central,General public services excl interest,0.0212615516151492,0.0212283127326115,-0.0033238882537652
2053,central,Health,0.0915097393169429,0.0942274230910553,0.271768377411241
2053,central,Housing and community amenities,0.00461650375763957,0.00452608497712132,-0.00904187805182526
2053,central,Public order and safety,0.0187487266359641,0.0203700628798263,0.162133624386224
2053,central,"Recreation, culture and religion",0.00663138866027619,0.00699561990156457,0.036423124128838
2053,central,Social Protection,0.120851897339402,0.113357539059353,-0.749435828004899
2053,central,Transport,0.0156581925624147,0.0171863087785905,0.15281162161758
2053,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2053,pressure,Economic affairs,0.0163097153473666,0.014473534992658,-0.183618035470856
2053,pressure,Education,0.050573002227341,0.0539114740914116,0.333847186407055
2053,pressure,Environmental Protection,0.00730868016331792,0.00822209148112845,0.0913411317810529
2053,pressure,General public services excl interest,0.0225240457976324,0.0224897526326368,-0.00342931649956468
2053,pressure,Health,0.103740569663023,0.106824368013489,0.308379835046559
2053,pressure,Housing and community amenities,0.00489062811332767,0.0047948714117813,-0.00957567015463746
2053,pressure,Public order and safety,0.0198653941704237,0.0215876139407882,0.172221977036453
2053,pressure,"Recreation, culture and religion",0.00702515529391259,0.00741208734849761,0.0386932054585014
2053,pressure,Social Protection,0.137002637174913,0.128516545510176,-0.848609166473699
2053,pressure,Transport,0.0165879636993512,0.0182108168608519,0.162285316150068
2053,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596432
2053,restraint,Economic affairs,0.0146725947458983,0.0130261493652504,-0.164644538064787
2053,restraint,Education,0.0454816952505899,0.0484707634637929,0.298906821320296
2053,restraint,Environmental Protection,0.00657505663831618,0.00739324799672453,0.0818191358408351
2053,restraint,General public services excl interest,0.0202631492327104,0.0202317221733649,-0.00314270593455429
2053,restraint,Health,0.0815147450349483,0.0839377848035596,0.242303976861127
2053,restraint,Housing and community amenities,0.00439972144402512,0.00431375058676301,-0.00859708572621071
2053,restraint,Public order and safety,0.0178654966859688,0.0194076045478172,0.154210786184836
2053,restraint,"Recreation, culture and religion",0.00631999115001264,0.00666650843805908,0.0346517288046443
2053,restraint,Social Protection,0.115158709886386,0.108031466860444,-0.712724302594202
2053,restraint,Transport,0.0149229133578687,0.0163765471180077,0.145363376013905
2054,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2054,central,Economic affairs,0.015400036611559,0.013622544555935,-0.177749205562399
2054,central,Education,0.0477435095152132,0.0509805193688237,0.323700985361048
2054,central,Environmental Protection,0.00690103657237921,0.00778767726809143,0.0886640695712221
2054,central,General public services excl interest,0.021267761118834,0.0212339366145821,-0.00338245042518642
2054,central,Health,0.092412748488416,0.0952384924602158,0.282574397179979
2054,central,Housing and community amenities,0.00461785202222593,0.0045249298924181,-0.00929221298078282
2054,central,Public order and safety,0.0187994855230115,0.0204740239123197,0.167453838930818
2054,central,"Recreation, culture and religion",0.00663332537839848,0.0070084817349079,0.0375156356509416
2054,central,Social Protection,0.121497349060557,0.113756871920989,-0.774047713956823
2054,central,Transport,0.0156627655872895,0.017237425883088,0.15746602957985
2054,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349803
2054,pressure,Economic affairs,0.0163532203828046,0.0144628712642244,-0.189034911858019
2054,pressure,Education,0.0507077576101276,0.0541550523829369,0.344729477280934
2054,pressure,Environmental Protection,0.00732817556116752,0.00827201302520453,0.094383746403701
2054,pressure,General public services excl interest,0.0225841271288982,0.0225491282342258,-0.00349988946723896
2054,pressure,Health,0.105269186494349,0.108491149695116,0.322196320076698
2054,pressure,Housing and community amenities,0.00490367352490311,0.00480501964802198,-0.00986538768811274
2054,pressure,Public order and safety,0.0199666879283814,0.0217497687715328,0.178308084315144
2054,pressure,"Recreation, culture and religion",0.00704389440882112,0.00744339876264489,0.0399504353823773
2054,pressure,Social Protection,0.138396881904456,0.129589199147995,-0.880768275646085
2054,pressure,Transport,0.0166322109429858,0.018308568437522,0.167635749453619
2054,restraint,Defence,0.0202674982617297,0.0202552569242701,-0.00122413374596467
2054,restraint,Economic affairs,0.0146423421484973,0.0129554968153002,-0.168684533319711
2054,restraint,Education,0.0453869441228793,0.048458515643097,0.307157152021764
2054,restraint,Environmental Protection,0.0065614998990473,0.00740286080100828,0.0841360901960975
2054,restraint,General public services excl interest,0.0202213697856234,0.0201894617832466,-0.0031908002376832
2054,restraint,Health,0.0819272127415626,0.084434470327396,0.250725758583337
2054,restraint,Housing and community amenities,0.00439064990597558,0.00430250905690722,-0.00881408490683647
2054,restraint,Public order and safety,0.0178715642740908,0.0194604364543467,0.158887218025593
2054,restraint,"Recreation, culture and religion",0.00630696031592018,0.00666301399529226,0.0356053679372077
2054,restraint,Social Protection,0.115500377933724,0.108156701782532,-0.734367615119229
2054,restraint,Transport,0.0148921446426084,0.0163864560465347,0.149431140392634
2055,central,Defence,0.0226192872886686,0.0226053856326972,-0.00139016559713885
2055,central,Economic affairs,0.0154045050934595,0.0135804376444553,-0.182406744900419
2055,central,Education,0.0477564347610197,0.0510881746136398,0.333173985262007
2055,central,Environmental Protection,0.0069030389804121,0.00781626811709978,0.0913229136687681
2055,central,General public services excl interest,0.0212739321824502,0.0212395218389477,-0.00344103435024924
2055,central,Health,0.0933239473501409,0.0962596611046342,0.293571375449329
2055,central,Housing and community amenities,0.00461919194035085,0.00452376671890434,-0.00954252214465127
2055,central,Public order and safety,0.0188503429345998,0.0205784695801675,0.172812664556768
2055,central,"Recreation, culture and religion",0.00663525010722482,0.0070213531593006,0.0386103052075778
2055,central,Social Protection,0.122145157842274,0.114156607313297,-0.798855052897707
2055,central,Transport,0.0156673103027537,0.017288659024555,0.162134872180126
2055,pressure,Defence,0.0264297615121646,0.0264146452108296,-0.00151163013349838
2055,pressure,Economic affairs,0.0163968155287823,0.014452196048363,-0.194461948041933
2055,pressure,Education,0.0508424831335676,0.0543993079054377,0.35568247718701
2055,pressure,Environmental Protection,0.00734771133918924,0.00832222249983853,0.0974511160649294
