model,model_label,year,modelled_expense_ratio,nominal_gdp,revenue_ratio,official_net_debt,official_gross_debt,official_interest,nominal_gdp_growth,net_debt_ratio,gross_debt_ratio,interest_ratio,primary_fiscal_expense_ratio,total_expense_ratio,effective_interest_rate,spending_approach,interest_treatment,interest_treatment_label,revenue_scenario
ardl_ecm,ARDL error-correction model,2055,0.324357143063779,10295790.0289887,0.369,,,,0.0430594894604468,-0.262904502665212,0,0,0.324357143063779,0.324357143063779,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2056,0.323696383608697,10748804.7902642,0.369,,,,0.0430594894604468,-0.297354918662861,0,0,0.323696383608697,0.323696383608697,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2057,0.323037598165414,11221752.2010358,0.369,,,,0.0430594894604468,-0.331041941081841,0,0,0.323037598165414,0.323037598165414,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2058,0.322380321595998,11715509.2978814,0.369,,,,0.0430594894604468,-0.363995575394386,0,0,0.322380321595998,0.322380321595998,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2059,0.32172416631105,12230991.7069882,0.369,,,,0.0430594894604504,-0.39624497597888,0,0,0.32172416631105,0.32172416631105,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2060,0.321068810252646,12769155.3420956,0.369,,,,0.0430594894604397,-0.427818415723172,0,0,0.321068810252646,0.321068810252646,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2061,0.320413986728513,13330998.1771479,0.369,,,,0.0430594894604539,-0.458743267048519,0,0,0.320413986728513,0.320413986728513,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2062,0.319759475811656,13917562.0969424,0.369,,,,0.0430594894604468,-0.489045992317316,0,0,0.319759475811656,0.319759475811656,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2063,0.31910509706393,14529934.8292078,0.369,,,,0.0430594894604432,-0.518752141913198,0,0,0.31910509706393,0.31910509706393,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2064,0.318450703379527,15169251.961693,0.369,,,,0.0430594894604504,-0.547886358556927,0,0,0.318450703379527,0.318450703379527,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2065,0.317796175775911,15836699.0480075,0.369,,,,0.0430594894604468,-0.576472386653196,0,0,0.317796175775911,0.317796175775911,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
ardl_ecm,ARDL error-correction model,2066,0.31714141898637,16533513.8061198,0.369,,,,0.0430594894604468,-0.604533085658991,0,0,0.31714141898637,0.31714141898637,0.044,Top-down primary fiscal expenditure with endogenous debt interest,exclude_other_interest,Exclude conventional other interest,central
