year,scenario,category,value,nominal_gdp,raw_value,raw_share_gdp,share_gdp
2025,pressure,Social Protection,306851.360863085,2787242.26448425,311746,0.111847471593104,0.110091384869217
2025,pressure,Transport,46415.6164725758,2787242.26448425,47156,0.0169185149783619,0.0166528819772918
2026,pressure,Defence,52646.2117643942,2879306.72559039,55287.0023601268,0.0192014980094871,0.0182843360509288
2026,pressure,Economic affairs,46517.2304527412,2879306.72559039,48850.5847550198,0.0169660926780919,0.0161557051353058
2026,pressure,Education,147904.262454778,2879306.72559039,155323.299309838,0.0539446867294034,0.0513680120079776
2026,pressure,Environmental Protection,20845.2172353414,2879306.72559039,21890.835747979,0.00760281478642759,0.00723966538544696
2026,pressure,General public services excl interest,64241.233325126,2879306.72559039,67463.6426711674,0.0234305161279177,0.0223113545889953
2026,pressure,Health,211631.785962848,2879306.72559039,222247.463927103,0.0771878389863213,0.0735009521847499
2026,pressure,Housing and community amenities,13948.6477943375,2879306.72559039,14648.3269675195,0.00508744929372396,0.00484444664070218
2026,pressure,Public order and safety,53074.5502556898,2879306.72559039,55736.8267707639,0.0193577246478787,0.0184331005043609
2026,pressure,"Recreation, culture and religion",20036.570891226,2879306.72559039,21041.6268336569,0.0073078795831807,0.00695881779914142
2026,pressure,Social Protection,316154.453864371,2879306.72559039,332013.101250063,0.115310084298846,0.109802283672833
2026,pressure,Transport,47310.8275472762,2879306.72559039,49683.9895332194,0.017255539012792,0.0164313260295585
2027,pressure,Defence,55651.4936757619,2991935.07410021,61039.4594646451,0.0204013315639886,0.0186005017814427
2027,pressure,Economic affairs,46646.0015892567,2991935.07410021,51162.0899123374,0.0171000000485384,0.0155905794858483
2027,pressure,Education,147350.057107719,2991935.07410021,161615.928771684,0.0540171911385103,0.0492490824360662
2027,pressure,Environmental Protection,20902.921924296,2991935.07410021,22926.6632612668,0.0076628211152482,0.00698642230081893
2027,pressure,General public services excl interest,64419.0688614622,2991935.07410021,70655.8779074059,0.0236154449068902,0.021530904670729
2027,pressure,Health,215488.063056554,2991935.07410021,236350.797099703,0.0789959645667722,0.072022974335885
2027,pressure,Housing and community amenities,13987.2610826148,2991935.07410021,15341.4544602874,0.00512760273212185,0.00467498817193462
2027,pressure,Public order and safety,53350.0279506522,2991935.07410021,58515.1745882036,0.0195576351555026,0.0178312786305019
2027,pressure,"Recreation, culture and religion",20092.0370481839,2991935.07410021,22037.2715979573,0.00736555809272858,0.00671539874715574
2027,pressure,Social Protection,320470.086008003,2991935.07410021,351496.779915478,0.117481419619771,0.107111310262767
2027,pressure,Transport,47441.7955557638,2991935.07410021,52034.929621615,0.0173917308808126,0.0158565591768502
2028,pressure,Defence,59727.4826896624,3148221.67317858,68005.2561919394,0.02160116511849,0.0189718161203556
2028,pressure,Economic affairs,47416.9226169075,3148221.67317858,53988.5463974907,0.0171489024605378,0.0150614942463798
2028,pressure,Education,148914.079947763,3148221.67317858,169552.435518722,0.053856574638067,0.0473010147971611
2028,pressure,Environmental Protection,21248.385661846,3148221.67317858,24193.2498328624,0.00768473517572727,0.00674932957957585
2028,pressure,General public services excl interest,65483.7263470982,3148221.67317858,74559.271311932,0.023682980124031,0.0208002272854513
2028,pressure,Health,222286.844761199,3148221.67317858,253094.105851202,0.0803927207564349,0.0706071134237409
2028,pressure,Housing and community amenities,14218.4293139839,3148221.67317858,16188.9951593727,0.00514226659999693,0.00451633677358825
2028,pressure,Public order and safety,54361.7547316498,3148221.67317858,61895.879268474,0.0196605848297783,0.0172674482215745
2028,pressure,"Recreation, culture and religion",20424.0992468944,3148221.67317858,23254.7236084177,0.00738662204333875,0.00648750353918801
2028,pressure,Social Protection,329081.308319067,3148221.67317858,374689.467434899,0.119016227677702,0.104529268419276
2028,pressure,Transport,48225.8687139629,3148221.67317858,54909.6062529941,0.0174414675817777,0.0153184475937084
2029,pressure,Defence,65106.7796832977,3319351.84917026,75684.5371081227,0.0228009986729914,0.0196143050335482
2029,pressure,Economic affairs,49108.6439065024,3319351.84917026,57087.2188756826,0.0171983030030254,0.0147946485151244
2029,pressure,Education,153481.692838335,3319351.84917026,178417.530916837,0.0537507137007593,0.046238452508944
2029,pressure,Environmental Protection,22006.4767485258,3319351.84917026,25581.8213432559,0.00770687245754034,0.00662975115278207
2029,pressure,General public services excl interest,67820.0275634046,3319351.84917026,78838.6004923722,0.0237512032694213,0.0204317079493569
2029,pressure,Health,233455.270390201,3319351.84917026,271384.242330553,0.0817582030053221,0.0703315830916081
2029,pressure,Housing and community amenities,14725.7085351473,3319351.84917026,17118.1624938772,0.00515707983718455,0.00443632046383641
2029,pressure,Public order and safety,56435.9571778377,3319351.84917026,65604.9848577327,0.0197643961347852,0.0170021015373664
2029,pressure,"Recreation, culture and religion",21152.7817848972,3319351.84917026,24589.4284086328,0.00740790055588093,0.00637256390586758
2029,pressure,Social Protection,344022.659254829,3319351.84917026,399915.275291779,0.120479929053543,0.103641516442683
2029,pressure,Transport,49946.4512467384,3319351.84917026,58061.1429591651,0.0174917109114777,0.015047049398883
