year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2036,restraint,"Recreation, culture and religion",31595.3556035855,4702004.11433901,-0.000472378361989096,34316.9097226314,0.00729835808054276,0.00671955082030527
2036,restraint,Social Protection,497697.380915877,4702004.11433901,-0.00237743867721462,540567.933602939,0.114965431857971,0.105847925440584
2036,restraint,Transport,76104.1492643739,4702004.11433901,0.00101668852864579,82659.5925233648,0.0175796512536622,0.0161854705809998
2037,restraint,Defence,100002.316464657,4937104.32005596,,108616.295041231,0.022,0.0202552569242701
2037,restraint,Economic affairs,70186.5803428173,4937104.32005596,-0.0067,76232.2972902811,0.0154406899972932,0.0142161428628718
2037,restraint,Education,239913.697174354,4937104.32005596,0.00229239660674292,260579.33293907,0.0527797907531589,0.0485940100961112
2037,restraint,Environmental Protection,35713.7235535799,4937104.32005596,0.0017,38790.0247879513,0.00785683718093111,0.00723373889599624
2037,restraint,General public services excl interest,103252.736433343,4937104.32005596,-0.0025336974962329,112146.699003938,0.022715075828632,0.0209136225892372
2037,restraint,Health,376594.199392943,4937104.32005596,0.00356845774592779,409033.191611481,0.0828488047031676,0.0762783556877878
2037,restraint,Housing and community amenities,22201.0393059976,4937104.32005596,-0.00317974887461782,24113.3877767165,0.0048841155085099,0.00449677338512181
