country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
AUS,2021,Female,52,,,,,,,,,,,,,,118671,10.86114,.72371489,8.7887812,9.1065989,9.4691715,9.9044867,10.04665,10.48186,10.73317,10.92864,11.12403,11.34386,11.59585,11.66229,11.8753,12.11183,12.43878,13.2079,13.77025,1.757803,.73364925,1.0241537,-.16526565,3.4863486,118671,-8.4699998e-09,.72371489,-2.072361,-1.7545429,-1.391969,-.95665503,-.8144908,-.3792825,-.1279712,.067499697,.26288751,.48272279,.73471022,.80114788,1.014156,1.250692,1.577639,2.3467541,2.9091051,1.757803,.73364818,1.0241547,-.16526681,3.48633,115045,.0187885,.63852978,-1.63924,-1.353351,-1.09521,-.80555332,-.70492148,-.36372551,-.1425703,.040799301,.2320186,.44943729,.69654202,.76150239,.97288442,1.205048,1.537732,2.3088131,2.9073601,1.5670557,.72070307,.84635264,-.080181941,3.1462321,0,118671,66234.773,52402.559,6560.231,9014.584,12954.16,20019.98,23078.369,35662.66,45851.852,55750.5,67780.453,84445.773,108646.2,116109.6,143673.3,182013,252402.59,544648.31,955744.69,96089.625,60359.102,35730.52,.25630844,3.5462766,113272,.046192002,.4386175,-1.011492,14.61072,-1.623199,-1.022043,-.61277872,-.2743873,-.1939244,-.023152299,.0239063,.053156398,.090826102,.15503269,.3131195,.37930691,.64584363,.96627808,1.395751,2.2633801,2.905441,.65369421,.32615051,.32754371,-.0021312702,11.158746,,,,,,,,,,,,,,,,,,,,,,,,,,,,120377,-.091803797,.56092417,1.212189,8.5797405,-1.7159671,-1.2745039,-.85900408,-.49964991,-.4135004,-.2338244,-.18603221,-.1552567,-.1126726,-.031619899,.21274211,.3495712,1.008463,1.97665,2,2,2,.84922111,.50482792,.34439319,.18891984,16.078545,,,,,,,,,,,,,,,,,,,,,,,,,,,,.81246042,.74418277,.69948596,.6621114,.62746286,-.14070582,-.063071229,-.027378678,-.016128736,-.014616835,,
AUS,2022,Female,52,,,,,,,,,,,,,,127085,10.89713,.73389739,8.8065672,9.1357679,9.4945736,9.9251623,10.0732,10.51257,10.76504,10.96379,11.16206,11.38472,11.63707,11.70822,11.94044,12.18693,12.52556,13.28201,13.7517,1.7830572,.74442959,1.0386276,-.16499642,3.4984391,127085,-6.1900001e-09,.73389739,-2.090559,-1.761358,-1.402552,-.97196352,-.82392359,-.38455921,-.13208351,.066664197,.26492921,.48759601,.73994112,.81109762,1.04331,1.289809,1.628436,2.384886,2.8545699,1.7830611,.7444334,1.0386277,-.16499397,3.4984219,122687,.0109164,.64291048,-1.652838,-1.3642631,-1.106367,-.81426013,-.71132618,-.37665239,-.1558806,.031354301,.2250227,.44379371,.6918205,.76019043,.98168218,1.225159,1.565275,2.2568331,2.828294,1.5744505,.72883612,.84561443,-.074170843,3.1561148,0,127085,69210.453,55760.66,6677.957,9281.4023,13287.43,20438.221,23699.33,36774.73,47336.75,57744.898,70407.5,87967.398,113217.5,121567.3,153343.41,196208.8,275285.09,586549.38,938178.81,101129.08,63822.398,37306.68,.26219678,3.6514485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.79329878,.749865,.70556605,.67115897,.64029485,-.22521299,-.097393803,-.021158455,-.010523918,-.012728983,,
AUS,2002,Male,52,,,,,,,,,,,,,,81404,11.01627,.69572031,8.778286,9.1347322,9.6269875,10.16925,10.32165,10.72444,10.93205,11.10818,11.26234,11.41569,11.652,11.725,11.95454,12.21357,12.56911,13.49348,14.67875,1.5557508,.61682034,.93893051,-.20704484,4.4540091,81404,1.4200000e-09,.69572031,-2.237983,-1.881537,-1.3892829,-.84701478,-.69462049,-.2918281,-.084219404,.091910899,.2460667,.39941609,.6357342,.70872653,.93826932,1.197301,1.552838,2.4772129,3.6624849,1.5557413,.61681563,.93892568,-.20704603,4.4540524,,,,,,,,,,,,,,,,,,,,,,,,,,0,81404,75893.781,72497.359,6491.7412,9271.7969,15168.66,26088.609,30383.311,45453.309,55940.828,66714.656,77834.133,90733.797,114921.3,123623.5,155521.41,201505.09,287537,724677.69,2370837,97534.891,56908.844,40626.047,.1669433,4.245389,77929,.0296544,.42211321,-1.4705009,19.472759,-1.656433,-.99907577,-.55537868,-.2230766,-.1528966,-.0153482,.0195735,.046112299,.071395203,.1172402,.23784091,.2987988,.53077239,.85990453,1.346928,2.313616,2.9205401,.52187538,.2526865,.26918888,-.031621303,14.020686,,,,,,,,,,,,,,,,,,,,,,,,,,,,84725,-.0123246,.63224453,-.26331809,7.8905048,-2,-2,-1.311522,-.44133919,-.2907331,-.065606698,-.0211097,.0090624997,.037006501,.0911901,.27106461,.36924711,.9577781,2,2,2,2,.81058633,.36018461,.45040169,-.11129855,25.510725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2003,Male,52,,,,,,,,,,,,,,83845,11.02619,.69055063,8.8026152,9.1519909,9.6589632,10.19538,10.33309,10.7368,10.94606,11.11468,11.26595,11.41696,11.65724,11.73248,11.96492,12.22805,12.58571,13.49406,14.30814,1.5370998,.61779976,.91930008,-.19614883,4.5225554,83845,-3.3700001e-09,.69055063,-2.223572,-1.8741961,-1.367224,-.83080471,-.69310182,-.28938761,-.080124699,.088491596,.2397653,.39077011,.63105601,.70629323,.93873799,1.201861,1.559526,2.4678781,3.281955,1.5370979,.61780161,.91929632,-.19614542,4.5225644,,,,,,,,,,,,,,,,,,,,,,,,,,0,83845,76243.367,62801.609,6651.6152,9433.2002,15661.53,26779.23,30732.77,46018.52,56730.211,67149.641,78116.156,90849.258,115525,124552.2,157145.09,204443.59,292351.5,725099.5,1636617,97772.969,57402.563,40370.41,.17420104,4.349926,80378,.031859301,.41708669,-1.433817,19.786949,-1.636167,-.96379042,-.52883857,-.21052501,-.14402729,-.0144506,.0204711,.0456963,.072142102,.1162486,.23250911,.28782219,.5259347,.86760187,1.344076,2.2871571,2.835952,.49834719,.24212588,.25622129,-.028284319,14.012268,,,,,,,,,,,,,,,,,,,,,,,,,,,,87330,-.0048830998,.6285401,-.2060805,8.0238895,-2,-2,-1.249346,-.40290669,-.26871169,-.062171198,-.0188078,.0093042003,.038231298,.090939403,.26440829,.3678928,.98339349,2,2,2,2,.77079952,.35858861,.41221088,-.069567084,26.124907,,,,,,,,,,,,,,,,,,,,,,,,,,,,.77162218,,,,,,,,,,,
AUS,2004,Male,52,,,,,,,,,,,,,,86366,11.04528,.69345331,8.8111286,9.1891947,9.671628,10.20665,10.34964,10.75722,10.96479,11.13659,11.28603,11.43873,11.67702,11.75058,11.98716,12.24181,12.61428,13.53173,14.68481,1.5439301,.61398983,.92994022,-.20464036,4.4791937,86366,-8.5799998e-09,.69345331,-2.2341509,-1.8560849,-1.373652,-.83862919,-.69563907,-.28806159,-.080485798,.091310501,.2407537,.3934522,.63173628,.70530182,.94188362,1.196525,1.5690041,2.486454,3.639529,1.543931,.61399132,.92993969,-.20463891,4.4791608,83622,.016674301,.59675622,-1.795835,-1.367252,-1.029366,-.69617653,-.5875358,-.288701,-.099987902,.060120199,.2076913,.35628229,.58831602,.6630345,.89647388,1.144132,1.521026,2.3809969,3.3692591,1.359211,.60291427,.75629675,-.1128467,3.8937194,0,86366,78141.297,79353.969,6708.4839,9790.7607,15861.15,27082.711,31245.82,46967.82,57802.879,68637.227,79700.672,92849.188,117832.1,126827.3,160679,207275.7,300824.81,752934.31,2385237,99744.586,58190.07,41554.516,.16678153,4.3042517,83355,.057869401,.41189399,-1.138162,19.33699,-1.561177,-.90175951,-.478598,-.18794391,-.12521119,.0017361999,.0361601,.066864602,.0998073,.1439357,.25938949,.31301931,.55144942,.89737183,1.384672,2.3707221,2.991796,.50096321,.2461547,.25480852,-.017274361,12.652164,,,,,,,,,,,,,,,,,,,,,,,,,,,,90385,.0051060002,.62047899,-.098796099,8.1901188,-2,-2,-1.108217,-.37347269,-.25618911,-.068430804,-.026183199,.0074232002,.0432912,.096033797,.272457,.37977529,1.028563,2,2,2,2,.75324798,.37235209,.38089588,-.011342598,24.321342,,,,,,,,,,,,,,,,,,,,,,,,,,,,.77538556,.70049143,,,,-.18575272,,,,,,
AUS,2005,Male,52,,,,,,,,,,,,,,89975,11.05243,.71505058,8.7754011,9.1109638,9.6058636,10.17748,10.33371,10.76375,10.97267,11.1451,11.30338,11.46236,11.69849,11.77511,12.01214,12.27448,12.65215,13.6797,14.7,1.5976305,.6300106,.9676199,-.21131876,4.5282984,89975,-8.6999998e-09,.71505058,-2.277025,-1.941463,-1.446563,-.87494951,-.71871382,-.28867149,-.079753898,.092673302,.25094891,.40993401,.64606762,.72268581,.95971781,1.22205,1.599728,2.627269,3.6475761,1.5976353,.63001251,.96762282,-.21131876,4.5283251,85145,.015803499,.60662532,-1.848114,-1.39337,-1.048995,-.706819,-.59610981,-.2874293,-.1004185,.060392,.20909169,.35722119,.58983862,.66585213,.90066773,1.169722,1.534851,2.538671,3.454778,1.3726711,.60546011,.76721102,-.11783661,3.9759405,0,89975,80006.906,127909.7,6473.0381,9054.0156,14851.61,26304.01,30752.08,47275.828,58260.09,69223.75,81094.883,95069.227,120390.3,129977,164743.3,214159.41,312435.59,873003.38,2421754,103672.99,60753.25,42919.742,.1720169,4.2915006,86588,.040454801,.4294028,-1.051918,19.213949,-1.625862,-.94398528,-.52236497,-.2165055,-.1502451,-.017002,.019295299,.047529299,.075488597,.12541211,.25419959,.3131758,.56478077,.92782372,1.455843,2.4469931,3.1175051,.52968132,.26564649,.26403481,.0030427347,13.143424,,,,,,,,,,,,,,,,,,,,,,,,,,,,93870,.0013253,.61840051,-.1745214,8.0709763,-2,-2,-1.145749,-.394429,-.26931351,-.067831203,-.023716399,.0071765999,.038233399,.097768098,.28554049,.3922849,1.022698,2,2,2,2,.7867139,.38510829,.40160561,-.020969903,24.154692,,,,,,,,,,,,,,,,,,,,,,,,,,,,.76529145,.70440423,.65014791,,,-.18589412,-.069163106,,,,,
AUS,2006,Male,52,,,,,,,,,,,,,,93678,11.05752,.71146852,8.7813721,9.1392717,9.6282024,10.18569,10.3461,10.76396,10.97755,11.151,11.30901,11.46727,11.70942,11.78417,12.01219,12.27697,12.62576,13.66871,14.74154,1.5984802,.63317013,.9653101,-.20778485,4.4613299,93678,3.8099999e-09,.71146852,-2.2761431,-1.9182431,-1.429312,-.87182689,-.71141702,-.29355031,-.079963498,.093483202,.25149649,.40975869,.65190142,.72665417,.95467591,1.2194541,1.5682451,2.6111979,3.6840241,1.5984811,.63317096,.9653101,-.20778422,4.4613352,90174,.015511,.61134237,-1.885722,-1.429579,-1.0632499,-.70746613,-.59815311,-.29246619,-.099716201,.063014999,.21302029,.36755851,.60044289,.67494202,.90298653,1.1517971,1.515204,2.537271,3.543159,1.3824081,.61192703,.77048111,-.11469411,3.9110296,0,93678,79990.57,97425.656,6511.8032,9313.9814,15187.11,26520.9,31135.311,47285.75,58545.02,69633.313,81553.219,95537.492,121712.4,131159.5,164751,214693.91,304297.09,863468.63,2524464,104638.6,61526.188,43112.414,.17597495,4.2564249,89798,.040425301,.4367657,-1.335199,18.441031,-1.70557,-1.031127,-.5752492,-.2330261,-.15682741,-.0107494,.0294824,.059869301,.087001301,.1363034,.26197001,.3176187,.55532312,.89993328,1.385464,2.3768229,3.2351811,.55064481,.25774941,.29289541,-.063826986,13.131748,,,,,,,,,,,,,,,,,,,,,,,,,,,,97486,-.0036329001,.62631148,-.21306521,7.855608,-2,-2,-1.226894,-.4441601,-.29675969,-.068852402,-.0198313,.0137179,.043834101,.1021692,.28475791,.38709289,.99777001,2,2,2,2,.83125299,.373375,.45787799,-.10165738,23.388859,,,,,,,,,,,,,,,,,,,,,,,,,,,,.77259189,.69347274,.64881933,.60751098,,-.17347728,-.063397698,-.03722465,,,,
AUS,2007,Male,52,,,,,,,,,,,,,,97605,11.06721,.7210204,8.7736092,9.122715,9.625041,10.1623,10.33163,10.76531,10.98524,11.15952,11.3234,11.48552,11.7341,11.80777,12.04354,12.30594,12.65235,13.60032,14.07193,1.6454697,.64824963,.99722004,-.21207952,4.4198556,97605,-2.2000000e-09,.7210204,-2.2935989,-1.9444931,-1.442167,-.90490842,-.73558158,-.3018972,-.081968501,.092315502,.2561892,.41830999,.66688901,.74056512,.97632682,1.238731,1.585144,2.533108,3.0047181,1.6454735,.64824963,.99722391,-.21208139,4.4198728,94237,.0166403,.61806607,-1.886078,-1.43713,-1.0743769,-.72438967,-.61423928,-.29748309,-.100392,.063016303,.21661989,.3756699,.61045301,.68375432,.91678369,1.1778589,1.529686,2.4551361,3.2114861,1.408144,.62073803,.78740597,-.11836001,3.8846874,0,97605,80756.82,66786.047,6461.4502,9161.0439,15139.18,25907.83,30688.01,47349.5,58996.91,70229.5,82734.992,97296.523,124753.8,134292.2,169996.91,221004.8,312497.69,806385.13,1292290,108384.38,64062.703,44321.672,.18213908,4.2413688,93464,.0458607,.44282961,-1.071066,17.977819,-1.659771,-.98616618,-.54302043,-.22351,-.1555025,-.0179202,.0218399,.050627999,.082674302,.1385887,.27546391,.34030131,.60650432,.9681623,1.484067,2.4561651,3.0425031,.5638113,.2896733,.274138,.027554069,12.487012,,,,,,,,,,,,,,,,,,,,,,,,,,,,101505,-.0019539001,.62969089,-.0790499,7.7566681,-2,-2,-1.1728491,-.42001021,-.2897535,-.084963597,-.036763299,-.0050305999,.030763101,.097339503,.30588999,.42040661,1.0942841,2,2,2,2,.84041679,.42543721,.41497961,.012443356,21.941481,,,,,,,,,,,,,,,,,,,,,,,,,,,,.77138746,.70065928,.63992143,.6023677,.56999165,-.17753644,-.061739776,-.031374909,-.016091269,,,
AUS,2008,Male,52,,,,,,,,,,,,,,100217,11.09818,.72213101,8.7800026,9.1854677,9.6799297,10.21559,10.379,10.79038,11.00809,11.18398,11.34572,11.51113,11.76698,11.84429,12.09494,12.37055,12.74447,13.74574,14.0391,1.6287003,.66030979,.96839046,-.18915738,4.4191175,100217,-3.6900001e-09,.72213101,-2.318177,-1.912712,-1.418249,-.88258868,-.7191776,-.30779681,-.090087302,.085801698,.24754199,.41295111,.66880572,.74611253,.99675709,1.272369,1.646293,2.6475649,2.9409211,1.6287012,.6603108,.96839041,-.18915661,4.4191332,96574,.0158663,.61952353,-1.859376,-1.411871,-1.0566159,-.71619773,-.60887879,-.3032243,-.1095654,.055419698,.209575,.36977991,.61442882,.68901187,.9344247,1.20423,1.576822,2.516484,3.050493,1.4052095,.63359219,.77161741,-.098223947,3.8871984,0,100217,83715.461,71542.492,6502.896,9754.3428,15993.37,27325.92,32176.83,48551.621,60360.629,71968.289,84602.672,99820.703,128924.9,139287,178963.41,235755,342652.59,932611.5,1250557,111961.08,67318.711,44642.367,.20253775,4.4081278,95610,.023504,.43948269,-1.3554569,18.63154,-1.712676,-1.049487,-.60855418,-.2677139,-.18735249,-.031263702,.0146576,.047490701,.077055603,.12625089,.2480284,.30002269,.53430623,.86538571,1.380356,2.3885889,3.134656,.56773663,.25253201,.31520462,-.1103903,12.156796,,,,,,,,,,,,,,,,,,,,,,,,,,,,103092,-.0257638,.61019921,-.21668971,8.1182566,-2,-2,-1.195251,-.46394289,-.32670689,-.093824796,-.035974398,-.0010992,.030993201,.088272102,.25355259,.34690741,.86824417,1.896315,2,2,2,.81085026,.34800661,.46284369,-.14162551,21.396933,,,,,,,,,,,,,,,,,,,,,,,,,,,,.77204376,.70863152,.65733993,.61104894,.57951051,-.20098846,-.058271285,-.027694516,-.017112419,-.015825311,,
AUS,2009,Male,52,,,,,,,,,,,,,,102520,11.11263,.72838128,8.7636185,9.1957703,9.6862211,10.21992,10.38414,10.79309,11.01266,11.19463,11.36356,11.53327,11.79701,11.87938,12.13116,12.39677,12.7609,13.71127,14.0084,1.6594601,.68475056,.97470951,-.1747309,4.3246226,102520,8.6599998e-09,.72838128,-2.3490109,-1.916859,-1.426409,-.89271331,-.72848767,-.31954169,-.099966802,.0820048,.25092959,.42064121,.68437791,.76675153,1.01853,1.284145,1.6482691,2.5986381,2.895766,1.6594648,.68474674,.97471809,-.17473787,4.3246121,99351,.016623,.62919569,-1.874143,-1.437963,-1.082794,-.72950011,-.61905408,-.30994821,-.1130058,.0545814,.2139347,.37840059,.62820983,.70610791,.9510982,1.225371,1.610018,2.5413311,2.8915751,1.435608,.65152651,.78408152,-.092333704,3.8691635,0,102520,85180.383,71623.453,6397.2192,9855.3555,16094.31,27444.369,32342.641,48683.141,60637.148,72739.109,86125.367,102055.4,132854.2,144261.2,185564.8,242019.8,348327.69,901006.19,1212743,116816.84,71522.094,45294.742,.22451688,4.3499084,97020,.016701801,.43808621,-1.781544,19.72102,-1.778905,-1.108086,-.62778783,-.26302171,-.179415,-.023083899,.020723101,.049404901,.077353202,.1202543,.2325056,.28273419,.50499457,.81255603,1.2694041,2.286679,3.0878501,.54575586,.23332928,.3124266,-.14493169,13.399373,,,,,,,,,,,,,,,,,,,,,,,,,,,,104282,-.048526399,.60035342,-.2341229,8.3500166,-2,-2,-1.23189,-.48885339,-.339275,-.1022224,-.045364,-.0173262,.0130096,.0623959,.2144644,.30114329,.76782387,1.773825,2,2,2,.78999668,.31846949,.47152719,-.19374473,22.9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,.78019536,.71278119,.66952676,.62643141,.58856034,-.19087034,-.067517303,-.025741577,-.030006249,-.019064369,,
AUS,2010,Male,52,,,,,,,,,,,,,,104471,11.11627,.74000013,8.7480688,9.1734581,9.6535053,10.20203,10.373,10.79412,11.01534,11.20228,11.37393,11.54685,11.81345,11.89353,12.14189,12.40279,12.79596,13.70343,13.98491,1.6914997,.69124985,1.0002499,-.18267813,4.2901578,104471,-1.5500000e-09,.74000019,-2.368201,-1.942812,-1.462764,-.91423762,-.74327338,-.32215369,-.1009318,.0860065,.25765839,.43058431,.69717628,.77726108,1.025622,1.286521,1.679686,2.587158,2.868645,1.6914988,.69125456,1.0002441,-.18267207,4.2901154,101570,.016167801,.63334012,-1.8862441,-1.443837,-1.081929,-.72405821,-.61810732,-.3152585,-.1165232,.054595999,.2130437,.38073111,.63770342,.71529287,.96025711,1.228171,1.607596,2.4949801,2.848273,1.4393511,.66069686,.77865422,-.08195176,3.8391492,0,104471,86035.594,72776.453,6298.5142,9637.8984,15576.29,26957.92,31984.18,48733.23,60799.551,73297.07,87023.023,103451,135056.2,146317,187567.09,243480.09,360755.5,893970.81,1184599,119359.08,73019.93,46339.148,.22353373,4.2736063,100060,.034817301,.43416339,-1.049773,19.50481,-1.641067,-.95510411,-.5271157,-.21596269,-.149762,-.024308501,.0102445,.037304498,.068059102,.1174823,.2476493,.3081032,.58432162,.9509536,1.455901,2.4631579,3.305475,.52406591,.27079871,.2532672,.03345288,13.442746,,,,,,,,,,,,,,,,,,,,,,,,,,,,107720,.0061769998,.60371339,-.21525221,8.3329477,-2,-2,-1.0700099,-.37222731,-.25022131,-.0617631,-.0201486,.0095920004,.043078799,.1009749,.28390369,.3927795,.96618402,1.88264,2,2,2,.76500678,.3831875,.38181931,.0017884742,23.858225,,,,,,,,,,,,,,,,,,,,,,,,,,,,.79346967,.72187138,.66962838,.63484949,.59991276,-.18883461,-.072969399,-.023204403,-.02268938,-.021461945,,
AUS,2011,Male,52,,,,,,,,,,,,,,106666,11.14979,.7428816,8.7555866,9.2114992,9.7268152,10.24001,10.41381,10.81723,11.03843,11.22705,11.40113,11.58209,11.85702,11.93863,12.19374,12.47487,12.86652,13.76122,13.95478,1.6986198,.71158028,.98703957,-.16216654,4.266624,106666,6.8600001e-09,.7428816,-2.3942029,-1.93829,-1.422974,-.90977842,-.73598361,-.33255559,-.1113546,.077263102,.2513411,.43229699,.70723271,.78884149,1.043947,1.325078,1.716727,2.611434,2.8049929,1.6986198,.71157837,.98704153,-.16216882,4.2666626,103095,.0165591,.64320332,-1.889771,-1.447201,-1.091882,-.73826122,-.63289827,-.3252067,-.1247816,.050744999,.21593,.3895874,.65497208,.73347569,.98508751,1.2615089,1.638383,2.4856369,2.8022921,1.4717369,.68273067,.78900623,-.072210975,3.7894969,0,106666,89417.047,76888.094,6346.042,10011.6,16761.09,28001.439,33316.43,49872.93,62220.18,75135.828,89422.758,107160.9,141071.59,153067.09,197548,261677.41,387130.41,947160.31,1149437,125065.66,77931.266,47134.391,.24624565,4.3929958,102253,.0338769,.4278968,-1.055668,19.81284,-1.621241,-.94577909,-.52026099,-.2140191,-.1486342,-.022706199,.012554,.040790401,.068709098,.117236,.2433823,.30109581,.55445361,.91023988,1.42573,2.5196691,3.3032031,.5151149,.2603054,.2548095,.010669282,13.262753,,,,,,,,,,,,,,,,,,,,,,,,,,,,110117,-.0083402004,.60236758,-.079504803,8.4279909,-2,-2,-1.049283,-.38156059,-.26364791,-.079625003,-.038398001,-.0075913998,.0228414,.080324501,.26105109,.36414039,.95133221,2,2,2,2,.74570096,.37173179,.3739692,-.003000411,25.007893,,,,,,,,,,,,,,,,,,,,,,,,,,,,.78785688,.74090087,.69159693,.64826638,.61842036,-.24789123,-.077428035,-.020449428,-.020829642,-.0051665544,,
