scenario,scenario_short,scenario_label,year,total_log_change_pp,component,contribution_pp,accounting_block,component_label
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2072,58.5004510459903,POPS_1574,50.227990525427,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2073,59.4117479374582,POPS_1574,51.2240354404199,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2074,60.2996029502439,POPS_1574,52.2183649209683,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2075,61.1719397702661,POPS_1574,53.2085718380806,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2076,62.0357810920236,POPS_1574,54.1917770607455,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2077,62.8975815129387,POPS_1574,55.1649243948244,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2078,63.7639999518175,POPS_1574,56.1249774238341,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2079,64.6411008889327,POPS_1574,57.0692480461684,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2080,65.5327469152397,POPS_1574,57.9960133988209,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2081,66.4395789435464,POPS_1574,58.9048342364229,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2082,67.3589978879388,POPS_1574,59.7965351985632,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2083,68.2856438687431,POPS_1574,60.6728755881143,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2084,69.2129787701791,POPS_1574,61.53639978264,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2085,70.1352885119075,POPS_1574,62.3899200061882,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2086,71.0490301793236,POPS_1574,63.2363377875308,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2087,71.9527973094884,POPS_1574,64.0780825357375,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2088,72.8466670181568,POPS_1574,64.9166859375733,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2089,73.7309022098629,POPS_1574,65.7526643586692,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2090,74.6053730551015,POPS_1574,66.5855959153006,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2091,75.4699275859231,POPS_1574,67.4145894195398,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2092,76.3239386432833,POPS_1574,68.2384096832948,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2093,77.1668982766379,POPS_1574,69.0557568859216,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2094,77.999412139236,POPS_1574,69.8655693825188,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2095,78.8230713692688,POPS_1574,70.6672374415792,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2096,79.6400511741432,POPS_1574,71.460725885909,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2097,80.4518564428296,POPS_1574,72.2462433360146,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2098,81.2585754670685,POPS_1574,73.0241215353697,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2099,82.0596593437898,POPS_1574,73.7948242764947,potential_employment,"Trend working-age population, 15-74"
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",2100,82.8549069200772,POPS_1574,74.5590735318586,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1990,-63.0739102847688,POPS_1574,-49.4244014000397,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1991,-62.0372863843883,POPS_1574,-48.0330222333951,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1992,-61.0757392735794,POPS_1574,-46.7219754068108,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1993,-59.9195771893601,POPS_1574,-45.4804607641037,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1994,-58.4452128109433,POPS_1574,-44.2928205832132,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1995,-56.7367547574801,POPS_1574,-43.1421130838821,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1996,-54.9371196297269,POPS_1574,-42.012044470156,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1997,-53.0877310001714,POPS_1574,-40.8870475259249,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1998,-51.1890085164973,POPS_1574,-39.7514769575658,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",1999,-49.2808283584891,POPS_1574,-38.5899798674902,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2000,-47.3851453459417,POPS_1574,-37.3887596732637,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2001,-45.4935320605358,POPS_1574,-36.1361404619128,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2002,-43.5356426498256,POPS_1574,-34.8228159362076,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2003,-41.4714841398428,POPS_1574,-33.4411582156729,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2004,-39.2962201994642,POPS_1574,-31.9861494434619,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2005,-37.022862161351,POPS_1574,-30.4562321591693,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2006,-34.729342963384,POPS_1574,-28.8556556478483,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2007,-32.4849632986361,POPS_1574,-27.1958619876873,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2008,-30.3635609199031,POPS_1574,-25.4961080919681,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2009,-28.4016335310831,POPS_1574,-23.7798480364248,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2010,-26.6015308881677,POPS_1574,-22.069809775633,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2011,-24.9622325153691,POPS_1574,-20.3827584270908,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2012,-23.4027297166321,POPS_1574,-18.7299733451919,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2013,-21.8088785801754,POPS_1574,-17.1196872042845,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2014,-20.1096657719628,POPS_1574,-15.5561569600064,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2015,-18.3158112443891,POPS_1574,-14.0391131932585,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2016,-16.5184830951709,POPS_1574,-12.5653564634042,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2017,-14.7383575223788,POPS_1574,-11.1303448503893,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2018,-12.9123255955996,POPS_1574,-9.7282666830484,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2019,-10.9642472681333,POPS_1574,-8.35074966398146,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2020,-8.86428335856664,POPS_1574,-6.9862614542636,potential_employment,"Trend working-age population, 15-74"
ET4,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",2021,-7.42584982488665,POPS_1574,-5.61978374576384,potential_employment,"Trend working-age population, 15-74"
