scenario,scenario_short,scenario_label,year,potential_gdp_volume_usd_2021_ppp,potential_gdp_per_capita_usd_2021_ppp,potential_gdp_growth_pct,trend_total_population,potential_gdp_growth_decimal,series
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2093,8.50967e+12,144380.3,2.05676951053906,58939265.3847881,0.0205676951053906,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2094,8.68347e+12,145986.2,2.04238237205439,59481442.4727181,0.0204238237205439,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2095,8.859717e+12,147607.1,2.02968398577987,60022314.0231268,0.0202968398577987,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2096,9.038619e+12,149245.7,2.01927443054897,60562029.2614558,0.0201927443054897,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2097,9.220338e+12,150903.7,2.01047306009912,61100820.0375307,0.0201047306009912,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2098,9.404911e+12,152580.8,2.00180297078045,61638876.054221,0.0200180297078045,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2099,9.592321e+12,154276,1.99268233372969,62176375.3277158,0.0199268233372969,OECD EO117 LTS - ET slow costs
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2100,9.782576e+12,155988.1,1.98340943761162,62713608.2124454,0.0198340943761162,OECD EO117 LTS - ET slow costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1990,634895749921.981,37420.8026654727,,16966385.1306906,,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1991,651938501498.432,37941.9686472968,2.68433858291623,17182516.4782239,0.0268433858291623,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1992,669254218943.189,38477.5418925313,2.65603540900838,17393372.4979738,0.0265603540900838,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1993,688807436712.551,39138.1714863288,2.92164281014744,17599377.0417495,0.0292164281014744,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1994,711928976723.627,39991.951786819,3.35674947434181,17801806.2363806,0.0335674947434181,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1995,737446486954.777,40964.0367420532,3.58427751439256,18002290.4382791,0.0358427751439256,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1996,764509539639.908,42000.2564536728,3.66983274906978,18202496.9414932,0.0366983274906978,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1997,793713077737.329,43126.9256564528,3.81990499571478,18404119.1356883,0.0381990499571478,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1998,824320735774.022,44296.7103323244,3.85626228106857,18609073.441115,0.0385626228106857,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",1999,855451518367.193,45455.6765788874,3.77653760752965,18819465.0866669,0.0377653760752965,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2000,886276094101.979,46554.509154916,3.60331065793431,19037384.5668265,0.0360331065793431,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2001,915628550486.02,47528.4529086878,3.31188628231955,19264850.7252095,0.0331188628231955,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2002,945725409311.612,48489.2982970631,3.28701620429119,19503796.5597636,0.0328701620429119,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2003,977494549758.127,49477.728493961,3.35923515787098,19756253.5611843,0.0335923515787098,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2004,1010431458620.62,50460.5982248798,3.36952353040159,20024167.2545694,0.0336952353040159,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2005,1044631071234.66,51436.5309183531,3.38465437930122,20309127.6294048,0.0338465437930122,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2006,1079218947680.7,52359.251688374,3.31101356243981,20611810.0026309,0.0331101356243981,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2007,1114317209614.86,53236.207340028,3.25219104145533,20931566.414894,0.0325219104145533,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2008,1149866868370.69,54070.3119957833,3.19026381797665,21266140.8068139,0.0319026381797665,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2009,1183800510278.74,54774.546723872,2.95109310838153,21612237.4548618,0.0295109310838153,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2010,1216239239454.51,55368.1861923313,2.7402192256305,21966391.2274404,0.027402192256305,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2011,1248977734256.28,55942.9167662013,2.6917808388137,22325931.618404,0.026917808388137,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2012,1284019043455.04,56592.5326470335,2.80559919025505,22688842.2093326,0.0280559919025505,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2013,1319728440676.6,57246.9650574844,2.78106445566984,23053247.2656218,0.0278106445566984,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2014,1355029192744.06,57863.4183792076,2.67484968721003,23417717.6305742,0.0267484968721003,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2015,1389921313097.21,58445.3068811518,2.57500875553021,23781572.6748361,0.0257500875553021,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2016,1423801696482.38,58969.5052273901,2.43757564301774,24144711.592748,0.0243757564301774,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2017,1457814117442.36,59484.704004318,2.3888453739036,24507377.8519019,0.023888453739036,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2018,1493178577457.46,60038.6794737867,2.42585523023637,24870276.8039626,0.0242585523023637,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2019,1529025085135.13,60591.5257055829,2.40068456772988,25234965.9020757,0.0240068456772988,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2020,1565349812973.05,61137.0858126194,2.37567899906037,25603932.4113474,0.0237567899906037,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2021,1597091616525.77,61472.3213889889,2.02777700483658,25980662.1978627,0.0202777700483658,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2022,1634974791644.93,62003.448964198,2.37201014188335,26369094.2835937,0.0237201014188335,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2023,1671960460907.16,62455.9963053009,2.26215532198018,26770215.1885336,0.0226215532198018,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2024,1709794470581.76,62902.956235118,2.262853133146,27181464.4798395,0.02262853133146,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2025,1748439252761.52,63351.3867356751,2.26020044190522,27599068.3527835,0.0226020044190522,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2026,1787565932583.2,63797.8688789025,2.23780607532589,28019210.7353343,0.0223780607532589,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2027,1.826756e+12,64235.11,2.19237045764051,28438598.2000956,0.0219237045764051,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2028,1.869253e+12,64781.43,2.32636433108746,28854761.9665755,0.0232636433108746,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2029,1.914348e+12,65411.91,2.4124610205253,29266046.6977112,0.024124610205253,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2030,1.961713e+12,66114,2.47421054061225,29671669.0897243,0.0247421054061225,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2031,2.011106e+12,66877.19,2.51785047048168,30071632.3198919,0.0251785047048168,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2032,2.062364e+12,67692.64,2.54874680896979,30466583.8792763,0.0254874680896979,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2033,2.115382e+12,68553.06,2.57073920995519,30857585.1595952,0.0257073920995519,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2034,2.170108e+12,69452.49,2.5870504712624,31245935.3913306,0.025870504712624,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2035,2.226521e+12,70386.05,2.59954804092699,31632993.3992226,0.0259954804092699,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2036,2.284601e+12,71349.08,2.60855388294115,32020049.6471058,0.0260855388294115,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2037,2.344293e+12,72336.31,2.61279759572897,32408244.2480297,0.0261279759572897,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2038,2.405655e+12,73346.32,2.61750557630809,32798573.7791874,0.0261750557630809,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2039,2.468743e+12,74377.81,2.62248743065818,33191931.2749008,0.0262248743065818,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2040,2.533598e+12,75429.32,2.62704542352119,33589028.9670228,0.0262704542352119,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2041,2.600276e+12,76500.23,2.63175136702822,33990426.4641627,0.0263175136702822,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2042,2.66884e+12,77590.58,2.63679701693205,34396441.6205589,0.0263679701693205,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2043,2.739316e+12,78699.84,2.64069783126752,34807135.4699938,0.0264069783126752,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2044,2.811663e+12,79826.09,2.64106076115351,35222356.2311118,0.0264106076115351,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2045,2.885742e+12,80965.05,2.63470408793658,35641827.9848332,0.0263470408793658,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2046,2.961295e+12,82109.56,2.61814812273584,36065169.8871457,0.0261814812273584,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2047,3.037936e+12,83249.62,2.58809068329904,36491889.5619065,0.0258809068329904,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2048,3.115192e+12,84373.54,2.54304238140632,36921434.2513359,0.0254304238140632,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2049,3.192596e+12,85470.13,2.48472646308799,37353351.8253513,0.0248472646308799,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2050,3.26962e+12,86527.14,2.41258211186133,37787216.828708,0.0241258211186133,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2051,3.352772e+12,87716.54,2.54317015432985,38222799.5448259,0.0254317015432985,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2052,3.43723e+12,88909.16,2.51904990855327,38660024.634125,0.0251904990855327,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2053,3.523264e+12,90111.45,2.50300387230416,39098957.8175141,0.0250300387230416,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2054,3.611169e+12,91330.02,2.49498760240505,39539779.7768636,0.0249498760240505,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2055,3.701247e+12,92571.24,2.4944277047128,39982690.0257889,0.024944277047128,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2056,3.793776e+12,93840.68,2.49994123602126,40427844.1634622,0.0249994123602126,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2057,3.888952e+12,95141.68,2.50874063202466,40875374.1382935,0.0250874063202466,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2058,3.986844e+12,96474.33,2.51718200687485,41325442.9311802,0.0251718200687485,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2059,4.087412e+12,97835.98,2.52249649095877,41778208.6675566,0.0252249649095877,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2060,4.190577e+12,99223.29,2.5239687117423,42233807.5268462,0.025239687117423,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2061,4.296304e+12,100633.7,2.52296998718793,42692483.5786212,0.0252296998718793,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2062,4.404576e+12,102065.3,2.52011961909586,43154509.0946966,0.0252011961909586,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2063,4.515351e+12,103515.4,2.51499803840369,43620101.4691776,0.0251499803840369,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2064,4.628533e+12,104980.6,2.50660469141824,44089415.4202282,0.0250660469141824,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2065,4.743963e+12,106456.3,2.49387873004254,44562547.6024551,0.0249387873004254,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2066,4.861433e+12,107936.9,2.47619975113633,45039586.3343237,0.0247619975113633,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2067,4.980672e+12,109416.2,2.45275415705617,45520443.2566412,0.0245275415705617,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2068,5.10135e+12,110887.3,2.42292606298908,46004797.4799313,0.0242292606298908,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2069,5.223114e+12,112343.9,2.38689758593313,46492187.764265,0.0238689758593313,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2070,5.34564e+12,113780.3,2.34584196324261,46982124.4779832,0.0234584196324261,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2071,5.468705e+12,115193.2,2.30215652382129,47474222.9397523,0.0230215652382129,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2072,5.592278e+12,116582.8,2.25963916503085,47968303.9562101,0.0225963916503085,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2073,5.716553e+12,117953.6,2.22226076743681,48464407.0664943,0.0222226076743681,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2074,5.841896e+12,119313.2,2.19263251823258,48962676.9086529,0.0219263251823258,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2075,5.968733e+12,120670,2.17116155439947,49463272.5919914,0.0217116155439947,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2076,6.097474e+12,122031.7,2.15692342076619,49966329.0241556,0.0215692342076619,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2077,6.22853e+12,123405.7,2.14934905831496,50471981.9022631,0.0214934905831496,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2078,6.362357e+12,124800.2,2.1486129150859,50980353.7584466,0.021486129150859,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2079,6.499412e+12,126223,2.15415450594803,51491507.2508967,0.0215415450594803,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2080,6.640043e+12,127679.6,2.1637495822699,52005498.3416155,0.021637495822699,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2081,6.784403e+12,129171.6,2.17408230639471,52522389.3002892,0.0217408230639471,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2082,6.932434e+12,130696.5,2.18193111464635,53042224.5006919,0.0218193111464635,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2083,7.083869e+12,132248.1,2.1844420011788,53564981.557505,0.021844420011788,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2084,7.238328e+12,133818.4,2.18043275503825,54090692.4442415,0.0218043275503825,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2085,7.395454e+12,135399.7,2.17074993009436,54619411.7183707,0.0217074993009436,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2086,7.555015e+12,136987.1,2.15755516835072,55151297.1005768,0.0215755516835072,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2087,7.716922e+12,138578.1,2.14304008661796,55686435.3329691,0.0214304008661796,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2088,7.881191e+12,140173.2,2.12868550440188,56224672.4864897,0.0212868550440188,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2089,8.047854e+12,141773.6,2.11469307113608,56765540.1946791,0.0211469307113608,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2090,8.216911e+12,143380.9,2.10064695507648,57308276.7954294,0.0210064695507648,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2091,8.388361e+12,144996.8,2.08655052975504,57852044.239733,0.0208655052975504,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2092,8.562159e+12,146622.4,2.07189461683874,58395963.9654125,0.0207189461683874,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2093,8.738267e+12,148258.8,2.0568176788121,58939265.3847881,0.020568176788121,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2094,8.916739e+12,149907.9,2.04241870842354,59481442.4727181,0.0204241870842354,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2095,9.097725e+12,151572.4,2.02973306721213,60022314.0231268,0.0202973306721213,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2096,9.281436e+12,153255,2.01930702455835,60562029.2614558,0.0201930702455835,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2097,9.468038e+12,154957.6,2.01048630836866,61100820.0375307,0.0201048630836866,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2098,9.657573e+12,156679.9,2.00184029679644,61638876.054221,0.0200184029679644,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2099,9.850019e+12,158420.6,1.99269526619161,62176375.3277158,0.0199269526619161,OECD EO117 LTS - ET fast costs
ET2,ET fast costs,"Accelerated transition, median damage, fast cost reduction",2100,1.004539e+13,160178.8,1.98345810297422,62713608.2124454,0.0198345810297422,OECD EO117 LTS - ET fast costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1990,634895749921.981,37420.8026654727,,16966385.1306906,,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1991,651938501498.432,37941.9686472968,2.68433858291623,17182516.4782239,0.0268433858291623,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1992,669254218943.189,38477.5418925313,2.65603540900838,17393372.4979738,0.0265603540900838,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1993,688807436712.551,39138.1714863288,2.92164281014744,17599377.0417495,0.0292164281014744,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1994,711928976723.627,39991.951786819,3.35674947434181,17801806.2363806,0.0335674947434181,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1995,737446486954.777,40964.0367420532,3.58427751439256,18002290.4382791,0.0358427751439256,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1996,764509539639.908,42000.2564536728,3.66983274906978,18202496.9414932,0.0366983274906978,OECD EO117 LTS - ET high damage slow costs
ET3,ET high damage slow costs,"Accelerated transition, high damage, slow cost reduction",1997,793713077737.329,43126.9256564528,3.81990499571478,18404119.1356883,0.0381990499571478,OECD EO117 LTS - ET high damage slow costs
