year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
2014,0.216550688804751,0.225633913647536,0.21598643645885,0.00964747718868575,0.23206070672548,-0.00642679307794492,0.234957850461129,-0.00932393681359342,0.215163951958413,0.0104699616891228,0.221267204661265
2015,0.218137088836355,0.228424132286249,0.21672644178508,0.0116976905011693,0.233557108275793,-0.00513297598954399,0.235718285999158,-0.00729415371290873,0.220537765459982,0.00788636682626731,0.221267204661265
2016,0.219830035505786,0.228044343153909,0.214307905152671,0.0137364380012373,0.231579489079872,-0.00353514592596338,0.237200612452671,-0.00915626929876171,0.222312227437778,0.00573211571613128,0.221267204661265
2017,0.212235817195231,0.227016756264338,0.211721034349522,0.0152957219148164,0.234772207474714,-0.00775545121037552,0.237319026954705,-0.0103022706903671,0.218505204675339,0.00851155158899913,0.221267204661265
2018,0.209717767590938,0.226068557610208,0.209104636861702,0.0169639207485063,0.235607621076947,-0.00953906346673899,0.23764048963129,-0.0115719320210817,0.217120129921951,0.00894842768825749,0.221267204661265
2019,0.208070815480407,0.2247855698123,0.206142471317524,0.0186430984947763,0.236135492150662,-0.011349922338362,0.238819436803712,-0.014033866991412,0.214526513826268,0.0102590559860326,0.221267204661265
2020,0.249029400773651,0.230125148164436,0.209128480750433,0.0209966674140029,0.241966687160869,-0.0118415389964323,0.240877230074881,-0.0107520819104446,0.219670251168391,0.010454896996045,0.221267204661265
2021,0.270761888774311,0.237131589670897,0.213271103955894,0.0238604857150029,0.251228301673422,-0.0140967120025254,0.243911290955326,-0.00677970128442895,0.224251277089314,0.0128803125815827,0.221267204661265
2022,0.231633792142008,0.224422606158803,0.198887187571434,0.0255354185873689,0.243632142891135,-0.0192095367323321,0.243780099228478,-0.0193574930696756,0.208235593446626,0.0161870127121762,0.221267204661265
2023,0.213507326453358,0.21722596787116,0.19115413725654,0.0260718306146196,0.239286936292092,-0.0220609684209321,0.241419885487895,-0.0241939176167356,0.201084149238217,0.0161418186329426,0.221267204661265
2024,0.224327654426831,0.22098223251192,0.19380500809963,0.0271772244122893,0.240560714797339,-0.0195784822854189,0.243132211132883,-0.0221499786209632,0.206715968167172,0.0142662643447472,0.221267204661265
