label,match_elasticity,delta,risk_aversion,common_search_cost_multiplier,r_health_premium,leisure_R_post_multiplier,leisure_N_post_multiplier,benefit_multiplier,benefit_weight,target_pre_N,target_pre_R,target_post_N,target_post_R,mu_pre,mu_post,kappa_pre,kappa_N_post,kappa_R_post,fit_pre_N,fit_pre_R,fit_post_N,fit_post_R,post_R_target_gap_pp,did_full_pp,target_full_did_pp,did_benefit_covid_env_pp,did_benefit_normal_pp,did_covid_only_pp,elasticity_full_logdid,target_full_elasticity_logdid,elasticity_benefit_normal_logdid,elasticity_benefit_covid_env_logdid,elasticity_covid_only_logdid,target_to_structural_elasticity_ratio,RHealthPremium
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,2.283452314854441,0.1,0.0866,0.0821,0.0312,0.06264367812838986,0.05768026368218414,0.26064042688430034,0.26064042688430034,0.3095105069251066,0.09993102079289355,0.08661629043633236,0.08209999892784502,0.00930142526332603,-2.189857473667397,-5.948384330795779,-3.75,-4.663486826735725,-7.134448090585227,-1.2848975040600559,-2.9355642945386125,-1.1882751229801944,-2.503767371911609,-2.58826095728841,-0.3495739790491571,0.45910174537620435,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,2.3992652320818504,0.1,0.0866,0.0821,0.0312,0.06267658576134273,0.057680263680784806,0.22885539586382472,0.22885539586382472,0.27176578258829187,0.10005605473861548,0.086600090898039,0.08209999892310275,0.007520363155673918,-2.367963684432608,-6.112367192685233,-3.75,-4.829157978728736,-7.405475541292125,-1.283209213956498,-3.2401399391483765,-1.1882751229801944,-2.787217487692853,-2.8916996348868893,-0.3507284113413813,0.41092619324782487,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,2.520951988543594,0.1,0.0866,0.0821,0.0312,0.06265992925171444,0.057680263680784806,0.19451350718344995,0.19451350718344995,0.2309847897803468,0.09999275629124849,0.08658060515876007,0.08209999892310275,0.006059955755582166,-2.5140044244417834,-6.262789203503216,-3.75,-4.979558374024716,-7.642012412241152,-1.2832308294785002,-3.5522233353962505,-1.1882751229801944,-3.091075177889925,-3.204321202100327,-0.3501807756429492,0.37083520909243406,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,2.6488104956313947,0.1,0.0866,0.0821,0.0312,0.06266927453082298,0.057680263680784806,0.15865355684274,0.15865355684274,0.18840109875075373,0.10002826757298447,0.0866137345103445,0.08209999892310275,0.00473816577570455,-2.646183422429545,-6.394730008475821,-3.75,-5.11083822681794,-7.851985953180049,-1.2838917816578828,-3.90724158442997,-1.1882751229801944,-3.419693344277027,-3.559067527790515,-0.35045850629653874,0.3338725982864059,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,3.1088125635418384,0.1,0.0866,0.0821,0.0312,0.06266953784906303,0.057680263680784806,0.029605850077046393,0.029605850077046393,0.03515694696649259,0.10002926826628708,0.0865911400784617,0.08209999892310275,0.0019648615307063465,-2.9235138469293656,-6.6697009204571,-3.75,-5.386503166738065,-8.312749447532326,-1.2831977537190347,-5.176751785071713,-1.1882751229801944,-4.643856189774724,-4.828538245842824,-0.35049762393737,0.24609417228977137,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,4.260164357759851,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.1093162608823683,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,5.837920422725784,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.1093162608823683,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.1875
equal_health,0.42,0.01,0.0,1.0,1.1875,1.0,1.0,2.0,7.999999999999998,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.1093162608823683,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.1875
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,0.25,0.1,0.0866,0.0821,0.0312,0.06451874913954228,0.06177914661227335,0.8761869781637306,0.8761869781637306,1.2047570949751296,0.09560887333015351,0.09115928807467455,0.08209999414550434,0.058946545582005655,2.7746545582005657,-1.8703863308019715,-3.75,-0.2082589081445554,-0.30040834857016113,-1.662127422657416,-0.40921998771340234,-1.1882751229801944,-0.04834391042163263,-0.05009086440689784,-0.360837029700083,23.722392037949362,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,0.3425877461800309,0.1,0.0866,0.0821,0.0312,0.061982381079580144,0.05918872305141126,0.7122795334139281,0.7122795334139281,0.9793843584441512,0.0965176560768228,0.09032299358175808,0.08210000470842883,0.05691254844734889,2.571254844734889,-1.899279376601524,-3.75,-0.2890199389193201,-0.4215679255390379,-1.6102594376822037,-0.4329359443909145,-1.1882751229801944,-0.06895751069182134,-0.07146499302491731,-0.3632075907108159,16.627373384978643,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,0.46946545533085315,0.1,0.0866,0.0821,0.0312,0.07604350692678714,0.07235616780640172,1.8461987165869311,1.8461987165869311,2.5385232353070304,0.09772273238480386,0.0890495124426257,0.08210000450071679,0.054062216696012876,2.2862216696012876,-1.9364567862525737,-3.75,-0.4030564637701333,-0.5968613350574064,-1.5334003224824408,-0.4686751432797822,-1.1882751229801944,-0.10009088346132232,-0.10373823660390477,-0.3667023926501867,11.454552939021783,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,0.6433324490047159,0.1,0.0866,0.0821,0.0312,0.06322371894580119,0.05985342919391832,0.7437777166288764,0.7437777166288764,1.022694360364705,0.09945020980425706,0.08719648166809225,0.08210000061302081,0.05002729622671908,1.8827296226719081,-1.981897625013693,-3.75,-0.5662610369493138,-0.8572105340004401,-1.4156365880643795,-0.5249622597408968,-1.1882751229801944,-0.14929325604324784,-0.15470039033307748,-0.3720551915368723,7.681138492422548,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,0.8815912549960212,0.1,0.0866,0.0821,0.0312,0.06266886398788642,0.05848487712866307,0.6550478931038894,0.6550478931038894,0.900690853017848,0.10002670739045846,0.08656723283870099,0.08209999480171795,0.04415468617283157,1.2954686172831569,-2.4485834077128907,-3.75,-0.8114973681441007,-1.2992790851959184,-1.63708603956879,-0.686323264426295,-1.1882751229801944,-0.23461634848728602,-0.24340721056514913,-0.4448869118244596,4.881840271786635,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.0346915998560133,0.1,0.0866,0.0821,0.0312,0.06267932980015356,0.05806973419919211,0.6117280736284592,0.6117280736284592,0.8411261012391313,0.10006648492649281,0.08663568862061324,0.08210000020455425,0.04084337518265763,0.9643375182657634,-2.782582871601705,-3.75,-1.0002019795194506,-1.649881941129715,-1.7823808920822546,-0.7993546330209461,-1.1882751229801944,-0.30478841720176136,-0.31601502495617156,-0.4859481356340276,3.7601855264476667,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.0871694430894767,0.1,0.0866,0.0821,0.0312,0.0626481225596145,0.057958138822301136,0.5957871447146407,0.5957871447146407,0.819207323982631,0.09994790230127808,0.0866182625475839,0.08210000441732468,0.03981506818785979,0.8615068187859793,-2.895529647577072,-3.75,-1.0735871867464755,-1.7825910210127451,-1.821942460830597,-0.8375627171705186,-1.1882751229801944,-0.33242304498109493,-0.3444233926190368,-0.49597329184664607,3.450041862558776,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.142308875564429,0.1,0.0866,0.0821,0.0312,0.06265829502402644,0.057880977937634207,0.5817218287734764,0.5817218287734764,0.7998675145635301,0.0999865471134979,0.08653595958234626,0.082099995872918,0.03866970854024376,0.7469708540243758,-2.9979699801522606,-3.75,-1.153322930341315,-1.9286061552655207,-1.8446470498109446,-0.877744023141799,-1.1882751229801944,-0.36376768187787184,-0.37656790159372755,-0.5041878291796748,3.1555401242408694,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.200244888676361,0.1,0.0866,0.0821,0.0312,0.06265367592757864,0.05779974230600366,0.5641703158089664,0.5641703158089664,0.7757341842373288,0.09996899826472878,0.08663500293576946,0.08210000032003699,0.037540755806971006,0.6340755806971008,-3.122524918410668,-3.75,-1.2463342056772664,-2.0976910948806897,-1.8761907127334005,-0.9223937977887611,-1.1882751229801944,-0.39997720536137243,-0.4135886331968795,-0.5119938195935576,2.8730845763223454,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.2080894444044472,0.1,0.0866,0.0821,0.0312,0.06266771281420111,0.05779565220656049,0.5627583257784128,0.5627583257784128,0.7737926979453176,0.1000223326710214,0.08661802297741338,0.08210000049448929,0.037353451090110464,0.6153451090110464,-3.134223971077081,-3.75,-1.2582001851753972,-2.120532021105872,-1.876023785901684,-0.9285576833181078,-1.1882751229801944,-0.40509641791542444,-0.4188229173405083,-0.5129401846297467,2.83717789495772,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.2611193203606317,0.1,0.0866,0.0821,0.0312,0.06265944692828236,0.05774321510088404,0.5477180090904356,0.5477180090904356,0.7531122624993489,0.09999092370086962,0.08660118897270407,0.08210000006329717,0.036284091441993384,0.5084091441993386,-3.2426173893138213,-3.75,-1.3488688371541737,-2.2837929260984424,-1.8937485521596478,-0.9706347645183391,-1.1882751229801944,-0.4416614474509682,-0.4560198186585209,-0.5179188216844036,2.605753246593005,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.3250812023376255,0.1,0.0866,0.0821,0.0312,0.06266278303871549,0.05770047202245771,0.5300878631857766,0.5300878631857766,0.7288708118804428,0.10000359966835684,0.08658448340400879,0.08209999993468228,0.03494536197729273,0.3745361977292728,-3.3735521693041512,-3.75,-1.466176293305995,-2.495336894311359,-1.9073758759981563,-1.0244097101356835,-1.1882751229801944,-0.4904496269680822,-0.5054463543460946,-0.5223383882603723,2.3509421183134025,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.3922871249696056,0.1,0.0866,0.0821,0.0312,0.06266955731286115,0.05768026401850396,0.5118881372573424,0.5118881372573424,0.7038461887288457,0.10002934223515879,0.0865448547703115,0.08210000006761993,0.033487002018871594,0.2287002018871595,-3.512851058390104,-3.75,-1.600578650220319,-2.7359101254274556,-1.912272408169785,-1.084877700960557,-1.1882751229801944,-0.5481981022052274,-0.5636171066868092,-0.5246620401778622,2.10830208821269,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.4629016206225052,0.1,0.0866,0.0821,0.0312,0.06266417068659128,0.05768026459558508,0.4906591437267558,0.4906591437267558,0.6746563226242892,0.10000887248390068,0.08666936342827472,0.08210000202332562,0.031962594676497584,0.07625946764975855,-3.6797898291202085,-3.75,-1.7625373383823528,-3.020393542378562,-1.917252490737856,-1.154463744891846,-1.1882751229801944,-0.6181542870218412,-0.6336055811339324,-0.5242607507732201,1.8754177020562186,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.5370975664711914,0.1,0.0866,0.0821,0.0312,0.06266044795017696,0.05768026394772172,0.4693610945706471,0.4693610945706471,0.6453715050346398,0.09999472711048332,0.0867109096338914,0.08209999982774167,0.030156735859476865,-0.10432641405231334,-3.8659446491672904,-3.75,-1.9469001014029739,-3.347318993272283,-1.9190445477643165,-1.2392634361092514,-1.1882751229801944,-0.703764740725464,-0.7186082435180958,-0.5240569747849708,1.6535784743614224,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.6150566077343447,0.1,0.0866,0.0821,0.0312,0.06265499470226633,0.05768026419397764,0.4487241637347377,0.4487241637347377,0.6169957251352644,0.09997400836488787,0.08655404940156167,0.08210000066229346,0.027993181160461917,-0.32068188395380814,-4.068686053850534,-3.75,-2.155068188872085,-3.720500419284636,-1.9136178649784494,-1.3443550398061526,-1.1882751229801944,-0.8105791450657476,-0.823630918344363,-0.5241169685083843,1.4427276787627494,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.6555065597696215,0.1,0.0866,0.0821,0.0312,0.06266272869654796,0.05768026403493079,0.43731436275578967,0.43731436275578967,0.6013072487892108,0.10000339318104988,0.08659134772423309,0.08210000012328984,0.02678924998754863,-0.44107500124513677,-4.189870467892442,-3.75,-2.2754054036642013,-3.9396860785593817,-1.9144650642282404,-1.4079738628396339,-1.1882751229801944,-0.8756045370608372,-0.8870358936332862,-0.5243368884503654,1.339602074176544,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.6969696023751115,0.1,0.0866,0.0821,0.0312,0.06265626659922266,0.0576802640680532,0.42555627538990604,0.42555627538990604,0.5851398786611208,0.09997884051183092,0.08658127099556119,0.0821000002355404,0.02548994827508488,-0.5710051724915118,-4.32124824441858,-3.75,-2.4067112016383025,-4.17688510737933,-1.9145370427802777,-1.4798859638135964,-1.1882751229801944,-0.9501563434062625,-0.959162164014946,-0.5241183968815949,1.238867803131649,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.783037088356235,0.1,0.0866,0.0821,0.0312,0.06265542000209463,0.0576802638976922,0.4011091604082228,0.4011091604082228,0.5515250955613064,0.09997562413421693,0.08661746639799871,0.08209999965819355,0.02249744401810538,-0.8702555981894619,-4.6244397903869965,-3.75,-2.708506194994715,-4.730978029550924,-1.9159335953922823,-1.6607027037553215,-1.1882751229801944,-1.1398465333460026,-1.140070085922081,-0.5240279855436516,1.042282520744438,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.8734697745935935,0.1,0.0866,0.0821,0.0312,0.06266709071079277,0.05768026430003321,0.37615248590762324,0.37615248590762324,0.517209668122982,0.10001996858406013,0.08661010809295683,0.08210000102171171,0.018831870440976336,-1.2368129559023662,-4.985827008963207,-3.75,-3.070968344135681,-5.400233195340175,-1.9148586648275254,-1.9165251967893073,-1.1882751229801944,-1.4093193566463598,-1.3954628196521977,-0.524464641819474,0.8515276123776323,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,1.968489056810088,0.1,0.0866,0.0821,0.0312,0.06267036642779332,0.0576802630521883,0.34973043283898064,0.34973043283898064,0.48087934515359837,0.10003241716763511,0.0865883790129093,0.08209999679281348,0.015115773527845046,-1.6084226472154954,-5.3540185110242575,-3.75,-3.44019047106361,-5.979461237274316,-1.9138280399606495,-2.2331050714859115,-1.1882751229801944,-1.6922760064737785,-1.7118888630474849,-0.5246197073022101,0.6941309968363488,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.0683275595527824,0.1,0.0866,0.0821,0.0312,0.06265548720376295,0.05768026371524934,0.3209616703554334,0.3209616703554334,0.4413222967387209,0.09997587944347554,0.08664891124627616,0.08209999903990177,0.012272353533426629,-1.892764646657337,-5.650067730927573,-3.75,-3.732976123465217,-6.444453959120305,-1.9170916074623556,-2.535571811451579,-1.1882751229801944,-1.9643378757336918,-2.01498968199284,-0.5239786583998226,0.5897177209388891,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.17322970570026,0.1,0.0866,0.0821,0.0312,0.06265573866643408,0.05768026369484736,0.2919059477900609,0.2919059477900609,0.40137067821133376,0.09997683479138882,0.08659248469055869,0.08209999897076022,0.010004413859072041,-2.119558614092796,-5.871123501085806,-3.75,-3.9561355077637814,-6.817049440469114,-1.914987993322024,-2.8293935260480074,-1.1882751229801944,-2.232812883165374,-2.308707467086639,-0.5240807322166678,0.5146928053555786,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.268625044390925,0.1,0.0866,0.0821,0.0312,0.0626809227882651,0.05768026368350473,0.265568304002515,0.265568304002515,0.36515641800345816,0.10007254021953922,0.08661132617536228,0.08209999893232048,0.008360526240412407,-2.283947375958759,-6.027825864773112,-3.75,-4.113878821642298,-7.097118807131745,-1.9139470431308148,-3.0872979938346674,-1.1882751229801944,-2.4693024468744196,-2.5657428861673326,-0.5249659052306147,0.4631310211894309,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.283452314854441,0.1,0.0866,0.0821,0.0312,0.06264367812838986,0.05768026368218414,0.26064042688430034,0.26064042688430034,0.35838058696591296,0.09993102079289355,0.08661629043633236,0.08209999892784502,0.008148023677128208,-2.305197632287179,-6.063724489415564,-3.75,-4.147030935965878,-7.134448090585227,-1.916693553449686,-3.1265659201797686,-1.1882751229801944,-2.503767371911609,-2.606351189965594,-0.5236028554346427,0.45591519959207055,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.3992652320818504,0.1,0.0866,0.0821,0.0312,0.06267658576134273,0.057680263680784806,0.22885539586382472,0.22885539586382472,0.314676169312759,0.10005605473861548,0.086600090898039,0.08209999892310275,0.006571882178586749,-2.462811782141325,-6.20721529039395,-3.75,-4.2933838971031575,-7.405475541292125,-1.9138313932907915,-3.4346356542387504,-1.1882751229801944,-2.787217487692853,-2.913216739649865,-0.524826647967711,0.40789108026442666,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.520951988543594,0.1,0.0866,0.0821,0.0312,0.06265992925171444,0.057680263680784806,0.19451350718344995,0.19451350718344995,0.26745607237724367,0.09999275629124849,0.08658060515876007,0.08209999892310275,0.005280483354102794,-2.5919516645897205,-6.340736443651153,-3.75,-4.4264760101635705,-7.642012412241152,-1.9142604334875815,-3.7508606017534514,-1.1882751229801944,-3.091075177889925,-3.230004660272728,-0.5242527608773839,0.3678865041884681,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,2.6488104956313947,0.1,0.0866,0.0821,0.0312,0.06266927453082298,0.057680263680784806,0.15865355684274,0.15865355684274,0.2181486406587675,0.10002826757298447,0.0866137345103445,0.08209999892310275,0.004115178031728146,-2.7084821968271853,-6.457028782873462,-3.75,-4.54218654068701,-7.851985953180049,-1.914842242186451,-4.110615413734773,-1.1882751229801944,-3.419693344277027,-3.5894810142646114,-0.5245381340956728,0.3310437130766215,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,3.1088125635418384,0.1,0.0866,0.0821,0.0312,0.06266953784906303,0.057680263680784806,0.029605850077046393,0.029605850077046393,0.04070804385593879,0.10002926826628708,0.0865911400784617,0.08209999892310275,0.0016969258674282082,-2.950307413257179,-6.696494486784914,-3.75,-4.782506944548582,-8.312749447532326,-1.9139875422363335,-5.388255890265426,-1.1882751229801944,-4.643856189774724,-4.8670739987698095,-0.5245849803189128,0.24414568656250965,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,4.260164357759851,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.600260933653269,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,5.837920422725784,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.600260933653269,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.375
equal_health,0.42,0.01,0.0,1.0,1.375,1.0,1.0,2.0,7.999999999999998,0.1,0.0866,0.0821,0.0312,0.08252144342636411,0.07799145242034859,2.618371588111468,2.618371588111468,3.600260933653269,0.10002696441026493,0.0,0.08210000495472979,0.0,-3.1199999999999997,1.792695945553515,-3.75,0.0,-1.1046719095020308e-14,1.792695945553515,NaN,-1.1882751229801944,NaN,NaN,NaN,NaN,1.375
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.25,0.1,0.0866,0.0821,0.0312,0.06451874913954228,0.06177914661227335,0.8761869781637306,0.8761869781637306,1.369042153380829,0.09560887333015351,0.09115928807467455,0.08209999414550434,0.053168036877648685,2.1968036877648687,-2.448237201237668,-3.75,-0.18958210783810617,-0.30040834857016113,-2.2586550933995615,-0.5580680589803841,-1.1882751229801944,-0.04834391042163263,-0.050546494657075156,-0.5102086899691755,23.5085564496977,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.3425877461800309,0.1,0.0866,0.0821,0.0312,0.061982381079580144,0.05918872305141126,0.7122795334139281,0.7122795334139281,1.1129367709592628,0.0965176560768228,0.09032299358175808,0.08210000470842883,0.05130830120967894,2.0108301209678943,-2.459704100368519,-3.75,-0.26294098464972493,-0.4215679255390379,-2.1967631157187943,-0.5824904672823809,-1.1882751229801944,-0.06895751069182134,-0.0721020400510814,-0.5131084252881578,16.48046466006162,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.46946545533085315,0.1,0.0866,0.0821,0.0312,0.07604350692678714,0.07235616780640172,1.8461987165869311,1.8461987165869311,2.88468549466708,0.09772273238480386,0.0890495124426257,0.08210000450071679,0.04870495647418402,1.7504956474184021,-2.472182808435461,-3.75,-0.36636689477302065,-0.5968613350574064,-2.1058159136624406,-0.6192272146721132,-1.1882751229801944,-0.10009088346132232,-0.1046341411857342,-0.5173442028177316,11.356476093887064,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.6433324490047159,0.1,0.0866,0.0821,0.0312,0.06322371894580119,0.05985342919391832,0.7437777166288764,0.7437777166288764,1.1621526822326194,0.09945020980425706,0.08719648166809225,0.08210000061302081,0.04502519094512984,1.3825190945129844,-2.482108153172616,-3.75,-0.5140523995241547,-0.8572105340004401,-1.9680557536484615,-0.6769453479397735,-1.1882751229801944,-0.14929325604324784,-0.1559693167086893,-0.5237550298022065,7.618646718826035,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.7550559027527795,0.1,0.0866,0.0821,0.0312,0.06267408846943862,0.05900994359603557,0.6908891976637329,0.6908891976637329,1.0795143713495827,0.1000465629924742,0.08656466369590048,0.08210000547386696,0.04256320568200204,1.136320568200204,-2.6054900495291187,-3.75,-0.614363742757648,-1.0480547669332823,-1.9911263067714708,-0.7389540318675412,-1.1882751229801944,-0.18618293110655057,-0.1945176665550989,-0.5472777948660276,6.108828797016258,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.7933510868469341,0.1,0.0866,0.0821,0.0312,0.06267785267256898,0.05885556173966191,0.6803023717893595,0.6803023717893595,1.0629724559208742,0.10006087023431326,0.0865663893191235,0.08209999759532327,0.041693380188202844,1.0493380188202845,-2.6912136491930663,-3.75,-0.6501808625508771,-1.1209536915241385,-2.0410327866421887,-0.7685648263151348,-1.1882751229801944,-0.20006828000266472,-0.20907079373239904,-0.5623748690641841,5.683601720578589,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.8335885392148134,0.1,0.0866,0.0821,0.0312,0.06266112072957158,0.05865805955696414,0.6672533552100705,0.6672533552100705,1.042583367515735,0.09999728340103771,0.086635130399812,0.08209999940628702,0.04076505439328684,0.9565054393286844,-2.797279201177446,-3.75,-0.6885552487699615,-1.2016027184333136,-2.108723952407484,-0.803112523439941,-1.1882751229801944,-0.21540713229430758,-0.22516164847960365,-0.5808786254814574,5.277431263290093,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.8758667684844954,0.1,0.0866,0.0821,0.0312,0.0626660977072143,0.05851086952915009,0.6570759716065495,0.6570759716065495,1.0266812056352337,0.10001619508755555,0.08652349376466248,0.08210000437869079,0.03980282847970502,0.8602828479705018,-2.880447457609269,-3.75,-0.72934095263047,-1.2864204264369603,-2.1511065049787987,-0.8354415432441399,-1.1882751229801944,-0.23222444018414676,-0.2427408679901187,-0.595678688724567,4.89524130328382,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.8815912549960212,0.1,0.0866,0.0821,0.0312,0.06266886398788642,0.05848487712866307,0.6550478931038894,0.6550478931038894,1.0235123329748272,0.10002670739045846,0.08656723283870099,0.08209999480171795,0.039678895450343074,0.8478895450343076,-2.896162479961741,-3.75,-0.7352506563977033,-1.2992790851959184,-2.160911823564037,-0.8405179591440913,-1.1882751229801944,-0.23461634848728602,-0.2452524741462864,-0.5982653428541936,4.845109624751108,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.9202892794784242,0.1,0.0866,0.0821,0.0312,0.06266901104081282,0.05835748974644565,0.6442020700998069,0.6442020700998069,1.0065657345309482,0.10002726623271267,0.08656612793757298,0.08209999996362642,0.038871959167152643,0.7671959167152644,-2.976690250133409,-3.75,-0.7752864865720155,-1.3824107275877495,-2.201403763561394,-0.8701336192621422,-1.1882751229801944,-0.2510136276469883,-0.26236845839394624,-0.6109023438839623,4.529031920430006,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,0.9669648266121076,0.1,0.0866,0.0821,0.0312,0.06266437853540428,0.05821758094734664,0.6301164891318907,0.6301164891318907,0.9845570142685791,0.10000966228637034,0.08662782605266134,0.08210000027330912,0.03796529678147432,0.6765296781474319,-3.075286725812579,-3.75,-0.8266781879636802,-1.4884363326724928,-2.2486085378488987,-0.9054639682515601,-1.1882751229801944,-0.271983133733605,-0.2842129436699448,-0.6246097746219255,4.180932464357193,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,1.0160076801447784,0.1,0.0866,0.0821,0.0312,0.06265973653540131,0.0581035102263901,0.6165743916915029,0.6165743916915029,0.9633974870179732,0.09999202406228164,0.08659224052769315,0.08209999983200193,0.0370350474812506,0.5835047481250605,-3.166516881616284,-3.75,-0.8829947553919892,-1.6032162098092564,-2.2835221262242946,-0.9409157621959846,-1.1882751229801944,-0.29538558731952064,-0.30850229674366597,-0.635990311941155,3.8517545429087363,1.5625
equal_health,0.42,0.01,0.0,1.0,1.5625,1.0,1.0,2.0,1.0675379059338463,0.1,0.0866,0.0821,0.0312,0.06268119170478402,0.05800717533175197,0.6027500213639885,0.6027500213639885,0.941796908381232,0.10007356245047364,0.08662241573898531,0.08209999985124951,0.03606332754898839,0.486332754898839,-3.2585525590772777,-3.75,-0.9454774978347436,-1.7320083365719705,-2.313075061242534,-0.9786011200877246,-1.1882751229801944,-0.321836499914038,-0.3359078987391504,-0.6464920250108918,3.537502772160028,1.5625
