EE,EU,EN,UE,UU,UN,NE,NU,NN,year,age,sex,state
0.9999999999999573,0.33758322984194145,0.4111432948554534,0.8284960812148587,0.9999996870387248,0.8589294547515358,0.6591006189331422,0.6930818558194503,0.9999999988809302,1992,15-24,Males,Victoria
0.9999999999999921,0.3446494729393441,0.3246526651903834,0.93474460580724394,0.9999977424399297,0.8252358168090967,0.7211548049631407,0.6786909504183292,0.9999999976157831,1992,15-24,Males,Queensland
0.9999999999999951,0.3528459292653926,0.29443343348615747,0.851885780248656,0.999999922534927,0.7481449482115492,0.5693618486475795,0.6373264833624062,0.9999999998822439,1992,15-24,Males,South Australia
0.9999999999999831,0.3914118474992113,0.3117808970654231,0.9229788035700258,0.9999979448787618,0.8445379468143656,0.6250017024080625,0.7402578436297751,0.9999999984312743,1992,15-24,Males,Western Australia
0.9999999999999912,0.32052617647375103,0.3541386695106006,0.8127667962817204,0.9999999528583954,0.7714356892482516,0.5772173122336156,0.6486334350591052,0.9999999998413631,1992,15-24,Males,Tasmania
1,0.1428429685434538,0.11155150590595941,0.8448689443360093,0.9999999617794169,0.706704614028642,0.7135026673285603,0.7962105922324179,0.9999999848559642,1992,25-54,Males,New South Wales
1,0.13602611456434432,0.09862356030256236,0.845674869665429,0.999999988956448,0.5976591791189224,0.6930062772439984,0.7501165654116371,0.9999999952224758,1992,25-54,Males,Victoria
1,0.16711948155542633,0.10887721377108839,0.9185135292695202,0.9999999085511017,0.5846873207635634,0.7244907058078243,0.6532473874982176,0.9999999982726183,1992,25-54,Males,Queensland
1,0.13456242897889936,0.09923786519510858,0.8006061461780016,0.9999999961363354,0.599515659828973,0.6434189348921894,0.6759989474122404,0.9999999993373618,1992,25-54,Males,South Australia
1,0.15320233325110377,0.10196464588782861,0.9030884194002773,0.9999999563930959,0.5642678522484975,0.7253350663018798,0.6970693318874335,0.9999999966517896,1992,25-54,Males,Western Australia
0.999999999999988,0.2558387346434675,0.4235823907194296,0.8916400335542399,0.9999876665342146,0.9502367567902625,0.6003939472309089,0.6315941745447926,0.9999999998338719,1992,15-24,Females,New South Wales
0.9999999999999839,0.29813032185284194,0.4012669537595418,0.8603545150885626,0.9999968296899846,0.9280643456871167,0.5814144717535121,0.6760281065285223,0.9999999997266574,1992,15-24,Females,Victoria
0.9999999999999967,0.27101126707629086,0.35729874547109064,0.918151164110272,0.9999819333480463,0.9446763411842878,0.6257827403521202,0.6617036967798574,0.9999999995930288,1992,15-24,Females,Queensland
0.9999999999993623,0.2351289322852158,0.2916395134888411,0.8298013518416755,0.9999894297056483,0.8162706655225761,0.4700778833572614,0.546590440363716,0.9999999975794578,1992,15-24,Females,South Australia
0.9999999999999958,0.2916663441994326,0.34919511594892527,0.8923830858171239,0.9999969975955638,0.9044623380023247,0.5970266342205908,0.6434660695314638,0.9999999998068101,1992,15-24,Females,Western Australia
0.9999840527012744,0.07802815454723133,0.16179848237146832,0.4492344101846202,0.9856593777700932,0.6057214407590699,0.2491016968452736,0.2809905017564527,0.9995168207634462,1992,15-24,Females,Tasmania
0.9999999999999998,0.11624012587208576,0.37898066576227396,0.8657333335081787,0.9999678608504627,0.9764206572052463,0.5723424078839321,0.4283131058161216,0.9999999999952509,1992,25-54,Females,New South Wales
1,0.1162261615092518,0.3340293855217136,0.8445047970730692,0.9999892806257162,0.9639899041893636,0.5305765824480518,0.4188091785711875,0.9999999999981583,1992,25-54,Females,Victoria
0.9999999999999999,0.13124887278279274,0.3527631527464157,0.9272633173102118,0.9999697519942893,0.9523795545371607,0.5545863919547322,0.381242842957076,0.9999999999983364,1992,25-54,Females,Queensland
1,0.12081304723121089,0.31508213976785093,0.8646511239103173,0.9999882801854941,0.9597675578358549,0.5013064761112099,0.3832008147015472,0.9999999999994054,1992,25-54,Females,South Australia
0.9999999999999999,0.11029832486409386,0.3604636739112229,0.8941508996723203,0.9999833537481082,0.9559604589366923,0.5362028745661213,0.37736198301760526,0.9999999999989102,1992,25-54,Females,Western Australia
0.9999999999999996,0.14524225191014395,0.38385483553614563,0.9090684449133614,0.9999763544068944,0.9570199742208376,0.5433757681552245,0.33458589635751546,0.9999999999993405,1992,25-54,Females,Tasmania
0.9999999999999986,0.11088932698857168,0.08186768835275615,0.7229719236157077,0.9999995769315416,0.44365194105687633,0.5761862462148444,0.5660174338161564,0.9999998073202386,1992,25-54,Males,Tasmania
0.9999555203142614,0.030696052225621218,0.07343473339277928,0.5932794685669636,0.8885673595374862,0.529472165078043,0.21883682479764544,0.15104527746448404,0.9976939772359629,1992,25-54,Females,Australian Capital Territory
0.9999999999999543,0.34172539342379815,0.41068977057778455,0.9123804167780419,0.9999951250255141,0.9038113244591881,0.7144562026303467,0.6842628710097534,0.999999997685936,1993,15-24,Males,New South Wales
0.9999999999999684,0.340429287640563,0.3944197047679968,0.8547354733026032,0.9999994603694542,0.8616960721297732,0.6437197698785251,0.6934251873519821,0.9999999991042919,1993,15-24,Males,Victoria
0.9999999999999828,0.3569093597004581,0.3491403716999657,0.9461798678883925,0.9999947669639039,0.8514315666921133,0.7051128050117428,0.6996381264167815,0.9999999974735312,1993,15-24,Males,Queensland
0.9999999999999976,0.2980004651480478,0.3183009006749803,0.8439311234244317,0.9999998357673645,0.8086582249257024,0.5801799573942553,0.6179123815476404,0.9999999998999647,1993,15-24,Males,South Australia
0.9999999999999898,0.36242373852217447,0.31934918183186545,0.9543189742725016,0.9999927892491786,0.8500393996677373,0.7116350118610639,0.7149604746952641,0.9999999964326296,1993,15-24,Males,Western Australia
0.9999999999999933,0.2989225968536141,0.36256085106234315,0.7858751822684984,0.9999999487524962,0.8028742364580368,0.646092285465514,0.6709956543096495,0.9999999993614404,1993,15-24,Males,Tasmania
1,0.1487638445717846,0.11772171036016632,0.8520800009136715,0.999999932447309,0.7373284058199379,0.7266654930147722,0.7760929343573844,0.9999999874427593,1993,25-54,Males,New South Wales
1,0.14312307114443013,0.10209844401577972,0.8177307912142113,0.9999999952950361,0.582126520542174,0.7427778417683975,0.7776177932112598,0.999999983443719,1993,25-54,Males,Victoria
1,0.15692422840421738,0.10853053490228703,0.9234038521977792,0.9999999085524199,0.5631907365415791,0.7068397598328089,0.6650438550284781,0.9999999984904725,1993,25-54,Males,Queensland
1,0.13505178827113817,0.08920753537951498,0.8356113651013612,0.9999999904250501,0.608615049356232,0.6092284833857098,0.6887157206358128,0.9999999994984284,1993,25-54,Males,South Australia
1,0.12884168518835315,0.09851127955243644,0.9201839987632525,0.9999999117438839,0.5747963204909705,0.7309408106118627,0.6978829668766303,0.9999999964012456,1993,25-54,Males,Western Australia
1,0.16685468953321803,0.110481192218988,0.8364652758456601,0.9999999915836145,0.5948125240548264,0.6450959411213237,0.7378266431065745,0.999999998058481,1993,25-54,Males,Tasmania
0.9999999999999718,0.2398775514440188,0.4711042731977694,0.9094723241684064,0.9999649575288272,0.9651277037465976,0.638014799357635,0.6433413869359674,0.9999999996353687,1993,15-24,Females,New South Wales
0.9999999999999917,0.2730906912799732,0.393976908989252,0.870457457562069,0.9999943937454485,0.9396261124495963,0.5711247079910602,0.6628989289787748,0.9999999998127008,1993,15-24,Females,Victoria
0.9999999999999923,0.2856160325423772,0.37998883997014377,0.9344734814034911,0.9999849424563574,0.9241645375906568,0.6232967972323558,0.6572332343492256,0.9999999996361878,1993,15-24,Females,Queensland
0.9999999999999873,0.27637585493369976,0.40947116794786,0.9334834292632349,0.9999840680378688,0.9273944864500583,0.6397267979570209,0.6446766760068161,0.9999999996178629,1993,15-24,Females,Western Australia
0.9999999999999999,0.1147599500836749,0.362420883298158,0.8585879973940436,0.9999671529481465,0.9780809244693984,0.5582193832643468,0.42898140262471174,0.9999999999963441,1993,25-54,Females,New South Wales
0.9999999999999999,0.13197590673347304,0.3608766425034955,0.8446536892751586,0.9999818640734633,0.9725963621194058,0.5565624170969641,0.4594851292503025,0.9999999999943721,1993,25-54,Females,Victoria
0.9999999999999998,0.13550527641568932,0.37369033521417316,0.931226665739518,0.9999430075780141,0.9646190389180335,0.5718814484734416,0.3960869053653019,0.9999999999970605,1993,25-54,Females,Queensland
1,0.11231034592630607,0.3275055248577482,0.880493197972829,0.9999867274500184,0.9567686822279108,0.5371398581139176,0.40694838170633096,0.999999999998251,1993,25-54,Females,South Australia
0.9999999999999999,0.11423434042673186,0.3686984592019876,0.9211910366642493,0.999975973620835,0.9504295114799113,0.5494904170137436,0.3746043126754387,0.9999999999986378,1993,25-54,Females,Western Australia
0.9999999999999996,0.135831776029249,0.38658721880690106,0.895973456938097,0.9999915534303987,0.9373139595780674,0.5404428326420143,0.33033836865018673,0.999999999999418,1993,25-54,Females,Tasmania
0.9999999910877689,0.21503592204785715,0.23091707538587392,0.6984775283238578,0.9994423148271114,0.7626482943751288,0.3775853900999212,0.4368767722091116,0.9999987024555269,1993,15-24,Females,Tasmania
0.9999999915963598,0.06784225121376763,0.18479837356129825,0.36266725717612913,0.9996757698813304,0.717571252197827,0.20076400245516846,0.2249590938613737,0.999999770836925,1993,55-64,Males,New South Wales
0.9999972381599748,0.03147237241531009,0.12491774279203016,0.19505580389745036,0.9983127640932294,0.47792602505003035,0.13746971090728444,0.1281548454642749,0.9999759977624172,1993,55-64,Males,Queensland
0.9948718937170298,0.06440166817189585,0.07626288543967752,0.3084835249247382,0.866787040227356,0.35457509371923956,0.12805424159386192,0.15886167173849164,0.9777841918447087,1993,15-24,Females,South Australia
0.9683557594780174,0.007301308334752621,0.024342932187229938,0.2189924460481304,0.6059862084744195,0.17502134547745019,0.07992047808376601,0.039907942395857265,0.8801715795203768,1993,25-54,Females,Australian Capital Territory
0.9427270256047509,0.023602380622375962,0.03367059377287329,0.22996085220610019,0.5604289227175762,0.20961022507632376,0.09009854198586698,0.09528126552990845,0.8146201924842245,1993,15-24,Females,Australian Capital Territory
0.999999999999984,0.3174751346232483,0.3835626333150982,0.9440613721955351,0.999986957301829,0.9057789652972797,0.7368504005633156,0.7018593093930909,0.9999999956215003,1994,15-24,Males,New South Wales
0.9999999999999593,0.3295910567459559,0.415967852735489,0.9170327619679711,0.9999972772147786,0.8714170259199694,0.6834322127671806,0.6742455652923616,0.9999999987953,1994,15-24,Males,Victoria
0.9999999999999964,0.33029133411415346,0.30414371771775095,0.9466335268204286,0.9999926884545041,0.8705942615072024,0.6872316101582276,0.6804357027286434,0.9999999985939277,1994,15-24,Males,Queensland
0.9999999999999967,0.3548880815473344,0.27445741460940853,0.9107191969155372,0.9999991199180763,0.8151048384010157,0.5804477015382724,0.6462955469989808,0.9999999998390604,1994,15-24,Males,South Australia
0.9999849346804426,0.11933673925838517,0.1184647049560531,0.6538538586871245,0.9812707322549299,0.44538419744158486,0.3385056765470418,0.3271883845403959,0.9986278764902655,1994,15-24,Males,Western Australia
1,0.1301659264029572,0.11923249411263914,0.8817489649985477,0.9999998653007606,0.7359247222980976,0.7102842888038721,0.7220131959835459,0.999999996097817,1994,25-54,Males,New South Wales
1,0.12257637135324251,0.09356264581708751,0.8565167348038754,0.9999999787196089,0.6333846834123753,0.7316054106813041,0.7715371918999405,0.999999987663241,1994,25-54,Males,Victoria
1,0.15065022171592113,0.11686008394589364,0.9461111693876523,0.9999996445953419,0.6030111805687968,0.7320628150916777,0.5622167191109038,0.999999999399371,1994,25-54,Males,Queensland
1,0.12321629566014047,0.09403761591920745,0.8330140871115495,0.9999999883246173,0.6313507503215056,0.6084876808058635,0.6603559291607952,0.9999999996948002,1994,25-54,Males,South Australia
1,0.14109059045046202,0.11039918237487667,0.9425960690969056,0.999999476244158,0.6680527161200085,0.7475963569651458,0.6220700136011332,0.9999999982887738,1994,25-54,Males,Western Australia
1,0.1404216748112893,0.09477340609700546,0.8503768214028367,0.9999999894533367,0.5817244473680235,0.5305202675642544,0.6128058986978632,0.9999999999569091,1994,25-54,Males,Tasmania
1,0.10781063338391972,0.330944404139921,0.7001844327841716,0.9999997410673919,0.9192256457845129,0.3447218530028543,0.30217476403186994,0.9999999999999954,1994,55-64,Males,New South Wales
0.9999999999962957,0.06785125541766068,0.2066214047381595,0.43689461805705465,0.9999936909803074,0.7406625283023774,0.2532258232504363,0.2240995470931485,0.9999999995922304,1994,55-64,Males,Queensland
0.9999999999999839,0.2535627850263068,0.437553366096039,0.9414794653806229,0.9999649515825315,0.9453529329364291,0.6757328452920592,0.6412519733975941,0.9999999993572039,1994,15-24,Females,New South Wales
0.9999999999999873,0.26720831072666174,0.41695308046788104,0.9070662092345523,0.9999746770140326,0.9596524194946087,0.6284362880784183,0.7317620054834187,0.9999999985894499,1994,15-24,Females,Victoria
0.9999999999999973,0.26371841722581424,0.3546892319176588,0.9398536259122608,0.9999683194725556,0.9435661430830196,0.6300155796972993,0.6933541464879122,0.999999999266221,1994,15-24,Females,Queensland
0.9999999999999938,0.28884147400868065,0.36864797671133853,0.9125907725927898,0.9999889091608217,0.9341480700515229,0.5575962837401374,0.7045370957693275,0.9999999996669987,1994,15-24,Females,South Australia
0.9999999999999983,0.2529509580850168,0.34498391467158185,0.9480943478601674,0.999976137005767,0.9256888746138194,0.6634736298674013,0.6656080772340862,0.9999999992359192,1994,15-24,Females,Western Australia
0.9999999999999807,0.3025701121620915,0.40559318336822203,0.917638513273643,0.999995703684248,0.8926685300458361,0.5701380726822637,0.6261381057793742,0.999999999901432,1994,15-24,Females,Tasmania
0.9999999999999984,0.23168930382879827,0.36177122035628206,0.9590765041966758,0.9999392690997755,0.9425900775159196,0.6945310735850474,0.6838836186909951,0.9999999983410685,1994,15-24,Females,Australian Capital Territory
0.9999999999999999,0.10650857793811752,0.35455620287183,0.883857540110805,0.9999508434019184,0.9783718379854075,0.5681393583808036,0.42649819924261534,0.9999999999957527,1994,25-54,Females,New South Wales
0.9999999999999999,0.12477959872418476,0.3371774928333888,0.8755343062006646,0.9999719193281106,0.9722673530749091,0.55602509290469,0.4618749114396873,0.999999999994223,1994,25-54,Females,Victoria
0.9999999999999998,0.12348502450296528,0.37656179269107315,0.940705225168897,0.9999411319175762,0.9594977417804159,0.5968246622627361,0.3771894858053574,0.9999999999962715,1994,25-54,Females,Queensland
1,0.11517209766273728,0.30084965405586206,0.892093649741301,0.9999867689280976,0.9515209976022904,0.5459580268432859,0.41377210736095027,0.9999999999977013,1994,25-54,Females,South Australia
0.9999999999999999,0.10293902427816115,0.36539310170258477,0.9400016380479381,0.9999214029369002,0.9663407759854505,0.5824430118851042,0.3686685905644508,0.9999999999975621,1994,25-54,Females,Western Australia
0.9999999999999999,0.11460597310072462,0.36724541440890823,0.9041550810478044,0.9999821758751465,0.952796704940505,0.534034465006797,0.31428564382116553,0.9999999999996045,1994,25-54,Females,Tasmania
0.9999978080340859,0.13015607039129828,0.21111563757973495,0.699745117058616,0.987415645068426,0.6784873214502904,0.41170466476818124,0.46014683932119504,0.9995236581034302,1994,15-24,Males,Australian Capital Territory
0.9643817334067705,0.007955943861859827,0.027662322731369815,0.2544243906235275,0.49926160783688234,0.24631400153959015,0.08575209410407836,0.039970658098570255,0.8742772477973514,1994,25-54,Females,Australian Capital Territory
0.9999999999999752,0.31875874977049456,0.4024531794761027,0.9572488205066191,0.9999719632937064,0.9160806113528971,0.7801303677111919,0.6806015467264221,0.9999999929347332,1995,15-24,Males,New South Wales
0.9999999999999891,0.2936588002689946,0.3876642185528292,0.9303306077048571,0.9999878588681416,0.9207036963645516,0.6884993966648734,0.663033767140156,0.999999998899874,1995,15-24,Males,Victoria
0.9999999999999948,0.34305877426909237,0.3076694727870536,0.9509991119572716,0.9999894554865132,0.8811915426832547,0.7171457324301111,0.7417513562027964,0.9999999940259164,1995,15-24,Males,Queensland
0.9999999999999907,0.3429969680074364,0.3342660187822515,0.9078888818869535,0.9999986624234537,0.8452653708773775,0.6320525142259508,0.6759195360360232,0.9999999994384213,1995,15-24,Males,South Australia
0.9999999999999903,0.29798761569080434,0.3788713244993358,0.8886631730183698,0.9999991805890978,0.8454035223256933,0.6568871410573186,0.726871134887084,0.9999999980866808,1995,15-24,Males,Tasmania
0.9999999999999795,0.29611123688922314,0.4136877162118794,0.958552725821745,0.9999574971441021,0.9310559261346314,0.7753725515134052,0.8423928899581996,0.9999999069401717,1995,15-24,Males,Australian Capital Territory
1,0.12283914834201137,0.13027413543649757,0.9084786228235642,0.9999992927276314,0.8030096255846999,0.7803846452434946,0.7138979679425703,0.9999999886902362,1995,25-54,Males,New South Wales
1,0.12023040568205146,0.09804322906111196,0.8705323151105157,0.9999999431832233,0.6882446994876128,0.7131725659957062,0.7332303143561513,0.9999999950875328,1995,25-54,Males,Victoria
1,0.15523009549442646,0.11096984155063405,0.9429688775250689,0.9999995416424609,0.6512042430892975,0.7022435038745056,0.6281187660951293,0.9999999991730659,1995,25-54,Males,Queensland
1,0.13546073400986558,0.10169489629407102,0.8368364881046595,0.9999999803981704,0.6684952370795123,0.6745194736259368,0.6842777374715403,0.9999999987779489,1995,25-54,Males,South Australia
1,0.14084501455748488,0.11212261105263643,0.9659738934807034,0.9999979997964888,0.6772307417506895,0.7807388826164341,0.6381033196301321,0.9999999959575283,1995,25-54,Males,Western Australia
1,0.14650509617965157,0.09961254262576447,0.8762679140562067,0.999999972788232,0.6046435415401614,0.561845007886868,0.6277691415486374,0.9999999999103284,1995,25-54,Males,Tasmania
0.9999999999890803,0.07936434996452435,0.23138885257323538,0.6514270457490575,0.9998003568130605,0.8651542983086271,0.28119900582128343,0.185758029021177,0.9999999996511324,1995,55-64,Males,New South Wales
0.9999999999999842,0.2622647321381091,0.42975209339719356,0.9592356800285027,0.9998877531489596,0.9598036165877621,0.6923266883823771,0.6280490938313341,0.999999999298935,1995,15-24,Females,New South Wales
0.9999999999999909,0.26573248805371597,0.40400262439427204,0.9083029670824901,0.9999738045914323,0.9596560203848736,0.6386457219810118,0.7142979196418384,0.999999998808936,1995,15-24,Females,Victoria
0.9999999999999963,0.2937815421138499,0.3412740138725098,0.9412943908288478,0.9999660881167202,0.9443897029270617,0.6593310696020747,0.6976771521550913,0.9999999987913404,1995,15-24,Females,Queensland
0.9999999999999948,0.2773262382314773,0.3704298204427804,0.8658206728289326,0.9999980433118197,0.908879421153832,0.567712458570096,0.6332260524081422,0.9999999998926554,1995,15-24,Females,South Australia
0.9999999999999976,0.25474105077739984,0.35994443904449214,0.9604980572813305,0.9999492921877277,0.9340976886882038,0.6841267030621018,0.6675578520799113,0.9999999989037639,1995,15-24,Females,Western Australia
0.9999999999999926,0.3050982087753924,0.3608600965597172,0.9347064848045855,0.9999850624440421,0.9235343052466713,0.5630089044516855,0.6122033901642991,0.9999999999300918,1995,15-24,Females,Tasmania
0.9999999999999999,0.09908938280856305,0.3538179859300493,0.910551860323381,0.9999000691417425,0.9812250796700461,0.5869941496370528,0.38228892395270153,0.9999999999967354,1995,25-54,Females,New South Wales
1,0.10635983738922894,0.32651419687284877,0.8913971842585857,0.9999633489881039,0.9722239884919874,0.5589228839653106,0.4053159911798726,0.9999999999974034,1995,25-54,Females,Victoria
0.9999999999999999,0.11183489760295218,0.35576546070075943,0.9357248155707635,0.9999594721904371,0.9540245670780994,0.6081677632609461,0.37398852313449316,0.9999999999954886,1995,25-54,Females,Queensland
1,0.10176434520547617,0.29527190740483666,0.8946899476164198,0.9999887109102485,0.9463504280877384,0.5379569087947496,0.3701735863577813,0.9999999999990025,1995,25-54,Females,South Australia
0.9999999999999999,0.10943480072422573,0.3550743253316109,0.9513249607173689,0.9998935289827486,0.9651672634885947,0.6342466860789768,0.3574331058298539,0.9999999999937094,1995,25-54,Females,Western Australia
0.9999999999999999,0.12204874191632531,0.3630423399689058,0.9394570821438888,0.9999598188126497,0.951041423238334,0.55388465044885,0.3196259249164549,0.999999999999339,1995,25-54,Females,Tasmania
1,0.08270192400953325,0.2685857781387101,0.9672374217214693,0.9998838999429631,0.9512091324521366,0.6306820710615031,0.39251053008161974,0.9999999999907934,1995,25-54,Females,Australian Capital Territory
0.9999999999999999,0.07943280294937816,0.26030301075132145,0.6818150409583956,0.9999986992654941,0.9057527414042953,0.3512907516021532,0.2973044876681462,0.9999999999998023,1995,55-64,Males,Victoria
0.9999999997748439,0.20314154694682018,0.24345744821941906,0.8962831550815548,0.9990979185307598,0.7743156835389511,0.5751442822838432,0.6053431895606053,0.9999960692626179,1995,15-24,Males,Western Australia
0.9999999999999791,0.29978221188168985,0.41128118481772635,0.9330298351325101,0.9999835619407914,0.9288598244907036,0.7604035295729022,0.6940245747636746,0.9999999940995375,1996,15-24,Males,New South Wales
0.9999999999999708,0.3121077821267447,0.41576305733384744,0.9365415317363719,0.9999917075043964,0.8961932243769314,0.6906646929130669,0.6833862241664355,0.9999999984492155,1996,15-24,Males,Victoria
0.9999999999999863,0.37199101906612964,0.3223636839010151,0.9562029633917901,0.999989787834597,0.8666654779315175,0.7062750340699002,0.7668711050980197,0.9999999920960534,1996,15-24,Males,Queensland
0.9999999999999757,0.3595274861525638,0.36364926865012503,0.8947125721565117,0.9999991791820659,0.836786327605567,0.6322820707306321,0.6615569935747894,0.9999999995589395,1996,15-24,Males,South Australia
0.9999999999999865,0.34666715813532434,0.3483470280057618,0.9663661465268722,0.9999828308853023,0.8669587739097031,0.7037822483430493,0.7232720050868309,0.9999999963960887,1996,15-24,Males,Western Australia
0.9999999999996837,0.3387882521097856,0.3335194590796686,0.9038422517932934,0.9999975419333198,0.7471426088636002,0.5982021324762276,0.6652184018314378,0.9999999955442904,1996,15-24,Males,Tasmania
0.9999999999999754,0.3370093542829843,0.3869702734251328,0.9353610349741232,0.9999918486217952,0.8976059585985698,0.7165486669850385,0.7929012004026332,0.9999999855371831,1996,15-24,Males,Australian Capital Territory
1,0.12501731449353815,0.13215360877080629,0.917816683248849,0.9999993829239952,0.7718936688910385,0.7558274771343589,0.6895989265951684,0.9999999949214236,1996,25-54,Males,New South Wales
1,0.12620795771434523,0.0980107716954699,0.8912753692029707,0.9999998861233096,0.6989749359005426,0.683797907358695,0.7323850011238215,0.9999999969139284,1996,25-54,Males,Victoria
1,0.15934820303845787,0.11445804344999733,0.9388188718731877,0.9999995433785821,0.6716664836404225,0.7026897330480191,0.6593151034466347,0.9999999986846752,1996,25-54,Males,Queensland
1,0.15315662051525403,0.12676657465867402,0.8699646720972536,0.9999999262446676,0.7111713067352093,0.6674818536845857,0.6473358444096149,0.9999999993841645,1996,25-54,Males,South Australia
1,0.14026563494142896,0.11851801374891058,0.9744258666452543,0.9999955008127736,0.6993089785773584,0.8280647010969197,0.6418794525568255,0.9999999882139466,1996,25-54,Males,Western Australia
1,0.1630648846979128,0.1272932609748172,0.8772015871307712,0.9999999549138759,0.6517527057331993,0.6231734806939506,0.6359012164837304,0.9999999997435213,1996,25-54,Males,Tasmania
1,0.1337533795824457,0.29238100552977386,0.771338991539821,0.9999996218503021,0.9028847225837383,0.35329055062379766,0.2554937423018674,0.9999999999999979,1996,55-64,Males,Victoria
0.9999999999999837,0.2235489089756244,0.4605512250399387,0.9381908991737656,0.9998837718885674,0.9743899580396709,0.7060510366102186,0.647599146122016,0.9999999988262253,1996,15-24,Females,New South Wales
0.9999999999999897,0.26930176303208353,0.4061284773053129,0.917207745461719,0.9999828853657353,0.9438908597398132,0.6733430444622334,0.6945683759677332,0.9999999985798501,1996,15-24,Females,Victoria
0.9999999999999932,0.26781408270418217,0.390115363320619,0.9258008465002341,0.9999685971991965,0.9544474909818242,0.6501708114240503,0.6970188158067906,0.9999999989587899,1996,15-24,Females,Queensland
0.9999999999999971,0.28000790011998355,0.34292450541759734,0.9153524646820399,0.9999881639069828,0.9345456161969303,0.6040952804757878,0.7003133384660076,0.9999999994293254,1996,15-24,Females,South Australia
0.9999999999999947,0.281656395833642,0.367798566430355,0.967826762203294,0.9999388422103463,0.9276650759402879,0.6777268282848325,0.6699430115341708,0.9999999989845281,1996,15-24,Females,Western Australia
0.9999983510268796,0.12115036683150104,0.20252345337383604,0.6452114324307712,0.9935325363354706,0.6246151107266514,0.29599319583104167,0.32696493462352805,0.999938298114563,1996,15-24,Females,Tasmania
0.9999999999999892,0.27628437148367857,0.402768444679228,0.9428766779703257,0.9999747936022478,0.9333104498924911,0.6735051969320413,0.7506641276466575,0.9999999963170729,1996,15-24,Females,Australian Capital Territory
0.9999999999999999,0.10853654440032445,0.3545366893372289,0.9203335185870946,0.9999114221048764,0.9769017987406782,0.5873269003783732,0.3774639077747123,0.9999999999969209,1996,25-54,Females,New South Wales
1,0.1154425864458043,0.31642072963623347,0.9011953615852972,0.9999852007832754,0.9496838505078725,0.5374243521474831,0.40565408636081735,0.9999999999982805,1996,25-54,Females,Victoria
0.9999999999999999,0.12501135684073306,0.34544231077720766,0.9218940329690737,0.9999699121592655,0.9556498564381197,0.5712430062716402,0.4092170938254541,0.9999999999964901,1996,25-54,Females,Queensland
1,0.12818102564676903,0.2897751223140166,0.9227640637454877,0.999977206486474,0.9480094067027852,0.4925329644213534,0.3713095798632615,0.999999999999588,1996,25-54,Females,South Australia
0.9999999999999999,0.09838352049330101,0.36056254475784844,0.9525558809703879,0.9998291645939259,0.9735291363033135,0.5971785567859036,0.3770218455332519,0.9999999999962594,1996,25-54,Females,Western Australia
0.9999999999999997,0.12876158441757168,0.38238936098036835,0.899836867593544,0.9999871251206491,0.947031454593109,0.5826065286641481,0.33104532811010223,0.9999999999985486,1996,25-54,Females,Tasmania
0.9670614926363271,0.008821641043761486,0.02411686631991128,0.22228723825461083,0.5387152398981034,0.23899752184728573,0.08016491895409905,0.045201324870476345,0.8746337561754247,1996,25-54,Females,Australian Capital Territory
0.9999965402560299,0.030851027904850392,0.13407877860217787,0.2899053112829928,0.9891749961304699,0.6673960179646466,0.1396540742084793,0.09280397177554223,0.9999862573268534,1996,55-64,Males,New South Wales
0.999999999999961,0.30533805013420356,0.434667452361012,0.9364006095916065,0.999971980723173,0.9430339319314913,0.7352111880224605,0.6969243088457212,0.99999999606119,1997,15-24,Males,New South Wales
0.9999999999999799,0.2774722831865385,0.42812067897577144,0.8968062733964279,0.999992010673312,0.9351360134663381,0.7132847748063006,0.7171155949842806,0.9999999962068682,1997,15-24,Males,Victoria
0.9999999999999888,0.32696196368789043,0.3585950398179131,0.9377475812422004,0.9999965735644742,0.8451503871028982,0.7105751925397954,0.693332698923502,0.9999999975159145,1997,15-24,Males,Queensland
0.9999999999999903,0.32289023999263256,0.3565382157881004,0.8757248378442618,0.9999992835638681,0.8544249541536755,0.6521937694102464,0.7041820409098687,0.9999999987920717,1997,15-24,Males,South Australia
0.9999999999999963,0.31170598322020104,0.32457322855434456,0.9783973105486452,0.9999629087981607,0.865552069048762,0.6956048288097942,0.6999209806370306,0.9999999978189356,1997,15-24,Males,Western Australia
0.9999999999998879,0.36453599465973163,0.4340279202647529,0.8916564697880294,0.9999937295858686,0.9311127108488173,0.7329881842767914,0.8025395955565234,0.9999999777293647,1997,15-24,Males,Australian Capital Territory
1,0.12467553492836325,0.14822234493800523,0.9282448300532349,0.9999994816412084,0.7263254434876883,0.7786643769550375,0.6422241599920466,0.9999999958707985,1997,25-54,Males,New South Wales
1,0.11183402156318456,0.11065242848945522,0.8577108870444168,0.9999999367418536,0.7228334580036226,0.7053500429961364,0.6684720111748106,0.9999999984331761,1997,25-54,Males,Victoria
1,0.13888289839663626,0.12628352146559407,0.9192871333571991,0.9999997800183895,0.6759993043536665,0.6942001596739249,0.6148610814305766,0.9999999993998583,1997,25-54,Males,Queensland
1,0.13672210678972552,0.11838846326462771,0.8879874476738878,0.9999999318886511,0.6614197779613986,0.6560852604656632,0.6363190126409433,0.9999999995651428,1997,25-54,Males,South Australia
1,0.14016053120474847,0.12606590806263718,0.968860762338513,0.9999950697567359,0.7555404218916053,0.7940507721496554,0.6457224250570903,0.9999999941139505,1997,25-54,Males,Western Australia
