driver,year,index,abs_series_id,growth,source,source_url,downloaded
public_health_wpi,2012,111.3,A2705248W,0.0277008310249307,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2013,114.9,A2705248W,0.0323450134770891,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2014,118,A2705248W,0.0269799825935595,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2015,121.4,A2705248W,0.028813559322034,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2016,124.5,A2705248W,0.0255354200988467,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2017,127.5,A2705248W,0.0240963855421688,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2018,131.1,A2705248W,0.0282352941176469,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2019,134.6,A2705248W,0.026697177726926,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2020,138.4,A2705248W,0.0282317979197624,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2021,140,A2705248W,0.0115606936416184,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_health_wpi,2022,142.6,A2705248W,0.0185714285714285,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
