"","table_no","sheet_no","table_title","date","series","value","series_type","data_type","collection_month","frequency","series_id","unit"
"100","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2018-12-01,"GDP per capita: Current prices ;",19179,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"101","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2019-03-01,"GDP per capita: Current prices ;",19395,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"102","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2019-06-01,"GDP per capita: Current prices ;",19626,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"103","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2019-09-01,"GDP per capita: Current prices ;",19801,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"104","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2019-12-01,"GDP per capita: Current prices ;",19703,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"105","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2020-03-01,"GDP per capita: Current prices ;",19718,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"106","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2020-06-01,"GDP per capita: Current prices ;",18276,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"107","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2020-09-01,"GDP per capita: Current prices ;",19054,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"108","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2020-12-01,"GDP per capita: Current prices ;",19957,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"109","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2021-03-01,"GDP per capita: Current prices ;",20795,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"110","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2021-06-01,"GDP per capita: Current prices ;",21493,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"111","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2021-09-01,"GDP per capita: Current prices ;",21368,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"112","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2021-12-01,"GDP per capita: Current prices ;",22055,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"113","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2022-03-01,"GDP per capita: Current prices ;",22920,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"114","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2022-06-01,"GDP per capita: Current prices ;",23891,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"115","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2022-09-01,"GDP per capita: Current prices ;",24035,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"116","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2022-12-01,"GDP per capita: Current prices ;",24293,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"117","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2023-03-01,"GDP per capita: Current prices ;",24568,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"118","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2023-06-01,"GDP per capita: Current prices ;",24301,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"119","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2023-09-01,"GDP per capita: Current prices ;",24443,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"120","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2023-12-01,"GDP per capita: Current prices ;",24722,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"121","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2024-03-01,"GDP per capita: Current prices ;",24887,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"122","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2024-06-01,"GDP per capita: Current prices ;",24770,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"123","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2024-09-01,"GDP per capita: Current prices ;",24722,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
