year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2053,32.9150627770254,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2054,32.8301694566586,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2055,32.7452761362917,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2056,32.6603828159248,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2057,32.5754894955579,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2058,32.490596175191,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2059,32.4057028548242,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2060,32.3208095344573,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2061,32.2359162140904,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2062,32.1510228937235,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2063,32.0661295733566,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2064,31.9812362529897,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2065,31.8963429326228,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2066,31.8114496122559,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
