"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0390243902439025,0.065,"50% discount; nominal losses recognised",433558.991387397
0.0390243902439025,0.065,"Real gains taxed; nominal losses recognised",362241.106590151
0.0390243902439025,0.065,"Real gains taxed; full loss offset",362241.106590151
0.0400000000000003,0.066,"50% discount; nominal losses recognised",447276.77464184
0.0400000000000003,0.066,"Real gains taxed; nominal losses recognised",371976.307609433
0.0400000000000003,0.066,"Real gains taxed; full loss offset",371976.307609433
0.0409756097560976,0.067,"50% discount; nominal losses recognised",461110.864301541
0.0409756097560976,0.067,"Real gains taxed; nominal losses recognised",381794.048658254
0.0409756097560976,0.067,"Real gains taxed; full loss offset",381794.048658254
0.0419512195121954,0.068,"50% discount; nominal losses recognised",475062.136080363
0.0419512195121954,0.068,"Real gains taxed; nominal losses recognised",391694.951210966
0.0419512195121954,0.068,"Real gains taxed; full loss offset",391694.951210966
0.0429268292682927,0.069,"50% discount; nominal losses recognised",489131.471456114
0.0429268292682927,0.069,"Real gains taxed; nominal losses recognised",401679.640832467
0.0429268292682927,0.069,"Real gains taxed; full loss offset",401679.640832467
0.0439024390243905,0.07,"50% discount; nominal losses recognised",503319.757703057
0.0439024390243905,0.07,"Real gains taxed; nominal losses recognised",411748.747201265
0.0439024390243905,0.07,"Real gains taxed; full loss offset",411748.747201265
0.0448780487804878,0.071,"50% discount; nominal losses recognised",517627.887924529
0.0448780487804878,0.071,"Real gains taxed; nominal losses recognised",421902.904132632
0.0448780487804878,0.071,"Real gains taxed; full loss offset",421902.904132632
0.0458536585365856,0.072,"50% discount; nominal losses recognised",532056.761085756
0.0458536585365856,0.072,"Real gains taxed; nominal losses recognised",432142.74960189
0.0458536585365856,0.072,"Real gains taxed; full loss offset",432142.74960189
0.046829268292683,0.073,"50% discount; nominal losses recognised",546607.282046778
0.046829268292683,0.073,"Real gains taxed; nominal losses recognised",442468.925767777
0.046829268292683,0.073,"Real gains taxed; full loss offset",442468.925767777
0.0478048780487808,0.074,"50% discount; nominal losses recognised",561280.361595574
0.0478048780487808,0.074,"Real gains taxed; nominal losses recognised",452882.078995954
0.0478048780487808,0.074,"Real gains taxed; full loss offset",452882.078995954
0.0487804878048781,0.075,"50% discount; nominal losses recognised",576076.916481295
0.0487804878048781,0.075,"Real gains taxed; nominal losses recognised",463382.859882595
0.0487804878048781,0.075,"Real gains taxed; full loss offset",463382.859882595
0.0497560975609759,0.076,"50% discount; nominal losses recognised",590997.869447696
0.0497560975609759,0.076,"Real gains taxed; nominal losses recognised",473971.923278106
0.0497560975609759,0.076,"Real gains taxed; full loss offset",473971.923278106
0.0507317073170732,0.077,"50% discount; nominal losses recognised",606044.149266685
0.0507317073170732,0.077,"Real gains taxed; nominal losses recognised",484649.928310937
0.0507317073170732,0.077,"Real gains taxed; full loss offset",484649.928310937
0.051707317073171,0.078,"50% discount; nominal losses recognised",621216.690772066
0.051707317073171,0.078,"Real gains taxed; nominal losses recognised",495417.53841153
0.051707317073171,0.078,"Real gains taxed; full loss offset",495417.53841153
0.0526829268292683,0.079,"50% discount; nominal losses recognised",636516.434893397
0.0526829268292683,0.079,"Real gains taxed; nominal losses recognised",506275.421336345
0.0526829268292683,0.079,"Real gains taxed; full loss offset",506275.421336345
