"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0263414634146342,0.052,"50% discount; nominal losses recognised",281075.670949024
0.0263414634146342,0.052,"Real gains taxed; nominal losses recognised",266072.760946981
0.0263414634146342,0.052,"Real gains taxed; full loss offset",266072.760946981
0.0273170731707317,0.053,"50% discount; nominal losses recognised",294547.266705371
0.0273170731707317,0.053,"Real gains taxed; nominal losses recognised",277167.016275738
0.0273170731707317,0.053,"Real gains taxed; full loss offset",277167.016275738
0.0282926829268293,0.054,"50% discount; nominal losses recognised",308134.497708738
0.0282926829268293,0.054,"Real gains taxed; nominal losses recognised",288356.500631452
0.0282926829268293,0.054,"Real gains taxed; full loss offset",288356.500631452
0.0292682926829269,0.055,"50% discount; nominal losses recognised",321838.245404197
0.0292682926829269,0.055,"Real gains taxed; nominal losses recognised",299641.939910065
0.0292682926829269,0.055,"Real gains taxed; full loss offset",299641.939910065
0.0302439024390244,0.056,"50% discount; nominal losses recognised",335659.397110303
0.0302439024390244,0.056,"Real gains taxed; nominal losses recognised",311024.064844506
0.0302439024390244,0.056,"Real gains taxed; full loss offset",311024.064844506
0.031219512195122,0.057,"50% discount; nominal losses recognised",349598.846052591
0.031219512195122,0.057,"Real gains taxed; nominal losses recognised",322503.611032272
0.031219512195122,0.057,"Real gains taxed; full loss offset",322503.611032272
0.0321951219512198,0.058,"50% discount; nominal losses recognised",363657.491397268
0.0321951219512198,0.058,"Real gains taxed; nominal losses recognised",334081.318963183
0.0321951219512198,0.058,"Real gains taxed; full loss offset",334081.318963183
0.0331707317073171,0.059,"50% discount; nominal losses recognised",377836.238285029
0.0331707317073171,0.059,"Real gains taxed; nominal losses recognised",345757.934047221
0.0331707317073171,0.059,"Real gains taxed; full loss offset",345757.934047221
0.0341463414634149,0.06,"50% discount; nominal losses recognised",392135.99786507
0.0341463414634149,0.06,"Real gains taxed; nominal losses recognised",357534.206642549
0.0341463414634149,0.06,"Real gains taxed; full loss offset",357534.206642549
0.0351219512195122,0.061,"50% discount; nominal losses recognised",406557.687329221
0.0351219512195122,0.061,"Real gains taxed; nominal losses recognised",369410.892083614
0.0351219512195122,0.061,"Real gains taxed; full loss offset",369410.892083614
0.03609756097561,0.062,"50% discount; nominal losses recognised",421102.229946288
0.03609756097561,0.062,"Real gains taxed; nominal losses recognised",381388.750709434
0.03609756097561,0.062,"Real gains taxed; full loss offset",381388.750709434
0.0370731707317074,0.063,"50% discount; nominal losses recognised",435770.555096506
0.0370731707317074,0.063,"Real gains taxed; nominal losses recognised",393468.547891967
0.0370731707317074,0.063,"Real gains taxed; full loss offset",393468.547891966
0.0380487804878051,0.064,"50% discount; nominal losses recognised",450563.598306207
0.0380487804878051,0.064,"Real gains taxed; nominal losses recognised",405651.054064661
0.0380487804878051,0.064,"Real gains taxed; full loss offset",405651.054064661
0.0390243902439025,0.065,"50% discount; nominal losses recognised",465482.301282599
0.0390243902439025,0.065,"Real gains taxed; nominal losses recognised",417937.044751102
0.0390243902439025,0.065,"Real gains taxed; full loss offset",417937.044751102
0.0400000000000003,0.066,"50% discount; nominal losses recognised",480527.611948762
0.0400000000000003,0.066,"Real gains taxed; nominal losses recognised",430327.300593824
