percentile,fy,percentile_label,fy_sort,base_etr,scenario,etr,etr_change_pp
0.865,FY2034_35,86.5,2034,0.258772206833791,No policy change,0.298299548085554,3.952734125176299
0.865,FY2034_35,86.5,2034,0.258772206833791,Indexed brackets,0.267162073035379,0.8389866201587992
0.866,FY2034_35,86.6,2034,0.259205356449255,Baseline,0.294893955912984,3.568859946372899
0.866,FY2034_35,86.6,2034,0.259205356449255,High inflation,0.3023125835634,4.3107227114145
0.866,FY2034_35,86.6,2034,0.259205356449255,No policy change,0.298866287668133,3.9660931218877984
0.866,FY2034_35,86.6,2034,0.259205356449255,Indexed brackets,0.267567529833404,0.8362173384148963
0.867,FY2034_35,86.7,2034,0.2596213242114,Baseline,0.295450847749832,3.5829523538431998
0.867,FY2034_35,86.7,2034,0.2596213242114,High inflation,0.302845881850404,4.322455763900401
0.867,FY2034_35,86.7,2034,0.2596213242114,No policy change,0.299410546251005,3.9789222039605
0.867,FY2034_35,86.7,2034,0.2596213242114,Indexed brackets,0.267956903275974,0.8335579064573995
0.868,FY2034_35,86.8,2034,0.260074318436692,Baseline,0.296057310098992,3.5982991662300012
0.868,FY2034_35,86.8,2034,0.260074318436692,High inflation,0.303426650521336,4.335233208464401
0.868,FY2034_35,86.8,2034,0.260074318436692,No policy change,0.300003250824638,3.9928932387946037
0.868,FY2034_35,86.8,2034,0.260074318436692,Indexed brackets,0.268380935946335,0.8306617509643011
0.869,FY2034_35,86.9,2034,0.260498928725947,Baseline,0.296625772430564,3.6126843704616993
0.869,FY2034_35,86.9,2034,0.260498928725947,High inflation,0.30397102910187,4.347210037592303
0.869,FY2034_35,86.9,2034,0.260498928725947,No policy change,0.300558817422182,4.005988869623501
0.869,FY2034_35,86.9,2034,0.260498928725947,Indexed brackets,0.26877839936808,0.8279470642133024
0.87,FY2034_35,87,2034,0.260894676233845,Baseline,0.297155593673117,3.6260917439272013
0.87,FY2034_35,87,2034,0.260894676233845,High inflation,0.304478403680515,4.358372744666999
0.87,FY2034_35,87,2034,0.260894676233845,No policy change,0.301076619515097,4.018194328125202
0.87,FY2034_35,87,2034,0.260894676233845,Indexed brackets,0.269148845310199,0.8254169076354012
0.871,FY2034_35,87.1,2034,0.261344862172031,Baseline,0.297758296326676,3.6413434154644984
0.871,FY2034_35,87.1,2034,0.261344862172031,High inflation,0.305055571940935,4.371070976890401
0.871,FY2034_35,87.1,2034,0.261344862172031,No policy change,0.301665649682922,4.032078751089097
0.871,FY2034_35,87.1,2034,0.261344862172031,Indexed brackets,0.269570249237379,0.8225387065347978
0.872,FY2034_35,87.2,2034,0.26175181156388,Baseline,0.298303114495187,3.655130293130698
0.872,FY2034_35,87.2,2034,0.26175181156388,High inflation,0.305577308078495,4.382549651461498
0.872,FY2034_35,87.2,2034,0.26175181156388,No policy change,0.30219810849215,4.044629692827001
0.872,FY2034_35,87.2,2034,0.26175181156388,Indexed brackets,0.269951180886599,0.8199369322718975
0.873,FY2034_35,87.3,2034,0.262156194631788,Baseline,0.298844496905007,3.6688302273218953
0.873,FY2034_35,87.3,2034,0.262156194631788,High inflation,0.306095754018384,4.3939559386596
0.873,FY2034_35,87.3,2034,0.262156194631788,No policy change,0.302727209483876,4.057101485208797
0.873,FY2034_35,87.3,2034,0.262156194631788,Indexed brackets,0.270329710286224,0.817351565443597
0.874,FY2034_35,87.4,2034,0.262559502870887,Baseline,0.299384440349013,3.682493747812604
0.874,FY2034_35,87.4,2034,0.262559502870887,High inflation,0.306612821956384,4.405331908549703
0.874,FY2034_35,87.4,2034,0.262559502870887,No policy change,0.303254904153149,4.069540128226201
0.874,FY2034_35,87.4,2034,0.262559502870887,Indexed brackets,0.270707233574724,0.8147730703837008
0.875,FY2034_35,87.5,2034,0.262983599325451,Baseline,0.299952214765869,3.6968615440417962
0.875,FY2034_35,87.5,2034,0.262983599325451,High inflation,0.30715654176673,4.4172942441279
0.875,FY2034_35,87.5,2034,0.262983599325451,No policy change,0.303809798441522,4.082619911607099
0.875,FY2034_35,87.5,2034,0.262983599325451,Indexed brackets,0.271104216013083,0.8120616687631976
0.876,FY2034_35,87.6,2034,0.263374952547837,Baseline,0.300476153000283,3.7101200452446026
0.876,FY2034_35,87.6,2034,0.263374952547837,High inflation,0.307658282579614,4.428333003177698
0.876,FY2034_35,87.6,2034,0.263374952547837,No policy change,0.304321850984057,4.094689843622001
0.876,FY2034_35,87.6,2034,0.263374952547837,Indexed brackets,0.271470548612215,0.8095596064377986
0.877,FY2034_35,87.7,2034,0.263801801799004,Baseline,0.301047612822829,3.7245811023825013
0.877,FY2034_35,87.7,2034,0.263801801799004,High inflation,0.308205531657964,4.440372985896001
0.877,FY2034_35,87.7,2034,0.263801801799004,No policy change,0.304880347073616,4.107854527461202
0.877,FY2034_35,87.7,2034,0.263801801799004,Indexed brackets,0.271870107850961,0.8068306051957019
0.878,FY2034_35,87.8,2034,0.264281019740319,Baseline,0.301689183117155,3.7408163376836
0.878,FY2034_35,87.8,2034,0.264281019740319,High inflation,0.308819920873817,4.453890113349801
0.878,FY2034_35,87.8,2034,0.264281019740319,No policy change,0.305507363158424,4.1226343418105
0.878,FY2034_35,87.8,2034,0.264281019740319,Indexed brackets,0.27231868766058,0.8037667920261005
0.879,FY2034_35,87.9,2034,0.264741966571798,Baseline,0.302306292304531,3.7564325732732993
0.879,FY2034_35,87.9,2034,0.264741966571798,High inflation,0.309410885313851,4.466891874205303
0.879,FY2034_35,87.9,2034,0.264741966571798,No policy change,0.306110473043639,4.136850647184098
0.879,FY2034_35,87.9,2034,0.264741966571798,Indexed brackets,0.272750164498327,0.8008197926529015
0.88,FY2034_35,88,2034,0.265184534535828,Baseline,0.302898796120568,3.7714261584740005
0.88,FY2034_35,88,2034,0.265184534535828,High inflation,0.30997828682565,4.479375228982196
0.88,FY2034_35,88,2034,0.265184534535828,No policy change,0.306689535737551,4.150500120172296
0.88,FY2034_35,88,2034,0.265184534535828,Indexed brackets,0.273164437495919,0.797990296009099
0.881,FY2034_35,88.1,2034,0.265635631404125,Baseline,0.303502718314651,3.786708691052598
0.881,FY2034_35,88.1,2034,0.265635631404125,High inflation,0.310556622958949,4.492099155482398
0.881,FY2034_35,88.1,2034,0.265635631404125,No policy change,0.307279757780268,4.164412637614301
0.881,FY2034_35,88.1,2034,0.265635631404125,Indexed brackets,0.273586694114163,0.7951062710037982
0.882,FY2034_35,88.2,2034,0.26609919967333,Baseline,0.304123337046283,3.8024137372953017
0.882,FY2034_35,88.2,2034,0.26609919967333,High inflation,0.311150948256183,4.505174858285299
0.882,FY2034_35,88.2,2034,0.26609919967333,No policy change,0.307886297594702,4.178709792137197
0.882,FY2034_35,88.2,2034,0.26609919967333,Indexed brackets,0.274020624791664,0.7921425118333991
0.883,FY2034_35,88.3,2034,0.266553359205223,Baseline,0.304731359491663,3.817800028644003
0.883,FY2034_35,88.3,2034,0.266553359205223,High inflation,0.311733210927542,4.517985172231903
0.883,FY2034_35,88.3,2034,0.266553359205223,No policy change,0.308480526873317,4.192716766809401
0.883,FY2034_35,88.3,2034,0.266553359205223,Indexed brackets,0.274445748266372,0.789238906114903
0.884,FY2034_35,88.4,2034,0.267011490192632,Baseline,0.305344698866281,3.833320867364903
0.884,FY2034_35,88.4,2034,0.267011490192632,High inflation,0.312320565268534,4.530907507590204
0.884,FY2034_35,88.4,2034,0.267011490192632,No policy change,0.309079952465077,4.206846227244504
0.884,FY2034_35,88.4,2034,0.267011490192632,Indexed brackets,0.274874589287117,0.7863099094485015
0.885,FY2034_35,88.5,2034,0.267506462152733,Baseline,0.306007360421176,3.8500898268442993
0.885,FY2034_35,88.5,2034,0.267506462152733,High inflation,0.312955152182376,4.544869002964303
0.885,FY2034_35,88.5,2034,0.267506462152733,No policy change,0.309727581349049,4.222111919631599
0.885,FY2034_35,88.5,2034,0.267506462152733,Indexed brackets,0.275337915904272,0.7831453751538986
0.886,FY2034_35,88.6,2034,0.267980430315462,Baseline,0.306641902385171,3.866147206970899
0.886,FY2034_35,88.6,2034,0.267980430315462,High inflation,0.313562810833553,4.5582380518090995
0.886,FY2034_35,88.6,2034,0.267980430315462,No policy change,0.310347728543253,4.2367298227791
0.886,FY2034_35,88.6,2034,0.267980430315462,Indexed brackets,0.275781581572589,0.7801151257126993
0.887,FY2034_35,88.7,2034,0.268400447876263,Baseline,0.307204216035961,3.8803768159697993
0.887,FY2034_35,88.7,2034,0.268400447876263,High inflation,0.314101301231299,4.570085335503599
0.887,FY2034_35,88.7,2034,0.268400447876263,No policy change,0.310897285944635,4.249683806837201
0.887,FY2034_35,88.7,2034,0.268400447876263,Indexed brackets,0.276174745895578,0.7774298019315007
0.888,FY2034_35,88.8,2034,0.268860023880583,Baseline,0.307819489979061,3.8959466098478
0.888,FY2034_35,88.8,2034,0.268860023880583,High inflation,0.314690508179906,4.583048429932301
0.888,FY2034_35,88.8,2034,0.268860023880583,No policy change,0.311498602218626,4.263857833804302
0.888,FY2034_35,88.8,2034,0.268860023880583,Indexed brackets,0.276604939548091,0.7744915667508012
0.889,FY2034_35,88.9,2034,0.269298592231709,Baseline,0.30840663916914,3.9108046937431027
0.889,FY2034_35,88.9,2034,0.269298592231709,High inflation,0.315252781922429,4.595418969072002
0.889,FY2034_35,88.9,2034,0.269298592231709,No policy change,0.312072431757833,4.277383952612402
0.889,FY2034_35,88.9,2034,0.269298592231709,Indexed brackets,0.27701546864246,0.7716876410751028
0.89,FY2034_35,89,2034,0.269739223179443,Baseline,0.308996549734782,3.9257326555339036
0.89,FY2034_35,89,2034,0.269739223179443,High inflation,0.315817700050737,4.607847687129402
0.89,FY2034_35,89,2034,0.269739223179443,No policy change,0.312648960029992,4.290973685054899
0.89,FY2034_35,89,2034,0.269739223179443,Indexed brackets,0.277427928464195,0.7688705284752018
0.891,FY2034_35,89.1,2034,0.270186160223885,Baseline,0.309594902814722,3.9408742590837043
0.891,FY2034_35,89.1,2034,0.270186160223885,High inflation,0.316390703013686,4.620454278980102
0.891,FY2034_35,89.1,2034,0.270186160223885,No policy change,0.313233739295547,4.304757907166201
0.891,FY2034_35,89.1,2034,0.270186160223885,Indexed brackets,0.277846291211129,0.7660130987244052
0.892,FY2034_35,89.2,2034,0.270690690301341,Baseline,0.310270360643788,3.957967034244697
0.892,FY2034_35,89.2,2034,0.270690690301341,High inflation,0.317037544068536,4.634685376719499
0.892,FY2034_35,89.2,2034,0.270690690301341,No policy change,0.313893874166473,4.3203183865132
0.892,FY2034_35,89.2,2034,0.270690690301341,Indexed brackets,0.278318564860717,0.7627874559375969
0.893,FY2034_35,89.3,2034,0.271167179503324,Baseline,0.310908277739965,3.9741098236641017
0.893,FY2034_35,89.3,2034,0.271167179503324,High inflation,0.317648434859408,4.648125535608405
0.893,FY2034_35,89.3,2034,0.271167179503324,No policy change,0.314517319927,4.335014042367602
0.893,FY2034_35,89.3,2034,0.271167179503324,Indexed brackets,0.278764590389154,0.7597410885830047
0.894,FY2034_35,89.4,2034,0.271604007236549,Baseline,0.311493096615081,3.9889089378532026
0.894,FY2034_35,89.4,2034,0.271604007236549,High inflation,0.318208477014222,4.660446977767302
0.894,FY2034_35,89.4,2034,0.271604007236549,No policy change,0.31508887201512,4.3484864778571
0.894,FY2034_35,89.4,2034,0.271604007236549,Indexed brackets,0.279173490149604,0.7569482913055037
0.895,FY2034_35,89.5,2034,0.272057746125172,Baseline,0.312100555909118,4.004280978394603
0.895,FY2034_35,89.5,2034,0.272057746125172,High inflation,0.318790200392982,4.673245426781003
0.895,FY2034_35,89.5,2034,0.272057746125172,No policy change,0.315682550917645,4.362480479247305
0.895,FY2034_35,89.5,2034,0.272057746125172,Indexed brackets,0.279598219874282,0.7540473749110044
0.896,FY2034_35,89.60000000000001,2034,0.272522568672301,Baseline,0.312722853850536,4.020028517823499
0.896,FY2034_35,89.60000000000001,2034,0.272522568672301,High inflation,0.319386133757785,4.686356508548401
0.896,FY2034_35,89.60000000000001,2034,0.272522568672301,No policy change,0.316290731848501,4.376816317619997
0.896,FY2034_35,89.60000000000001,2034,0.272522568672301,Indexed brackets,0.280033324639196,0.7510755966894989
0.897,FY2034_35,89.7,2034,0.272972194715204,Baseline,0.313324806924103,4.035261220889902
0.897,FY2034_35,89.7,2034,0.272972194715204,High inflation,0.319962584195283,4.6990389480079
0.897,FY2034_35,89.7,2034,0.272972194715204,No policy change,0.316879029440775,4.3906834725571
0.897,FY2034_35,89.7,2034,0.272972194715204,Indexed brackets,0.280454204467219,0.74820097520150175
0.898,FY2034_35,89.8,2034,0.273429032879484,Baseline,0.313936415485152,4.050738260566799
0.898,FY2034_35,89.8,2034,0.273429032879484,High inflation,0.320548281051194,4.711924817170998
0.898,FY2034_35,89.8,2034,0.273429032879484,No policy change,0.317476763482978,4.404773060349399
0.898,FY2034_35,89.8,2034,0.273429032879484,Indexed brackets,0.280881835319681,0.7452802440196971
0.899,FY2034_35,89.9,2034,0.273905052318047,Baseline,0.314573703668615,4.066865135056796
0.899,FY2034_35,89.9,2034,0.273905052318047,High inflation,0.321158569574173,4.725351725612597
0.899,FY2034_35,89.9,2034,0.273905052318047,No policy change,0.31809959459786,4.419454227981301
0.899,FY2034_35,89.9,2034,0.273905052318047,Indexed brackets,0.281327421118368,0.7422368800320989
0.9,FY2034_35,90,2034,0.274413421837646,Baseline,0.315254301689259,4.0840879851613
0.9,FY2034_35,90,2034,0.274413421837646,High inflation,0.32181033304875,4.7396911211104005
0.9,FY2034_35,90,2034,0.274413421837646,No policy change,0.318764753053616,4.435133121597001
0.9,FY2034_35,90,2034,0.274413421837646,Indexed brackets,0.281803288740713,0.7389866903066977
0.901,FY2034_35,90.10000000000001,2034,0.274918953886528,Baseline,0.315931100943692,4.1012147057164
0.901,FY2034_35,90.10000000000001,2034,0.274918953886528,High inflation,0.322458458697489,4.753950481096103
0.901,FY2034_35,90.10000000000001,2034,0.274918953886528,No policy change,0.319426198919282,4.450724503275399
0.901,FY2034_35,90.10000000000001,2034,0.274918953886528,Indexed brackets,0.282276500302079,0.7357546415551031
0.902,FY2034_35,90.2,2034,0.275396356535116,Baseline,0.31657024094944,4.117388441432396
0.902,FY2034_35,90.2,2034,0.275396356535116,High inflation,0.323070520587552,4.767416405243596
0.902,FY2034_35,90.2,2034,0.275396356535116,No policy change,0.32005083984732,4.465448331220401
0.902,FY2034_35,90.2,2034,0.275396356535116,Indexed brackets,0.282723380877185,0.7327024342069
0.903,FY2034_35,90.3,2034,0.27588118916925,Baseline,0.317219328116184,4.1338138946934
0.903,FY2034_35,90.3,2034,0.27588118916925,High inflation,0.323692108212359,4.781091904310903
0.903,FY2034_35,90.3,2034,0.27588118916925,No policy change,0.3206852022821,4.480401311285004
0.903,FY2034_35,90.3,2034,0.27588118916925,Indexed brackets,0.283177216412059,0.7296027242809033
0.904,FY2034_35,90.4,2034,0.276359603519605,Baseline,0.317859822574144,4.1500219054539045
0.904,FY2034_35,90.4,2034,0.276359603519605,High inflation,0.324305467171253,4.794586365164805
0.904,FY2034_35,90.4,2034,0.276359603519605,No policy change,0.321311166936206,4.495156341660101
0.904,FY2034_35,90.4,2034,0.276359603519605,Indexed brackets,0.283625044007188,0.7265440487583041
0.905,FY2034_35,90.5,2034,0.276792742176057,Baseline,0.318439702564742,4.164696038868504
0.905,FY2034_35,90.5,2034,0.276792742176057,High inflation,0.324860779684728,4.8068037508671
0.905,FY2034_35,90.5,2034,0.276792742176057,No policy change,0.321877892179845,4.508515000378805
0.905,FY2034_35,90.5,2034,0.276792742176057,Indexed brackets,0.284030490546851,0.7237748370793995
0.906,FY2034_35,90.60000000000001,2034,0.277286902366009,Baseline,0.319101277333085,4.181437496707602
0.906,FY2034_35,90.60000000000001,2034,0.277286902366009,High inflation,0.325494325855345,4.8207423489335985
0.906,FY2034_35,90.60000000000001,2034,0.277286902366009,No policy change,0.322524458931336,4.5237556565327015
0.906,FY2034_35,90.60000000000001,2034,0.277286902366009,Indexed brackets,0.28449305729325,0.7206154927240971
0.907,FY2034_35,90.7,2034,0.277796485531187,Baseline,0.319783500165499,4.198701463431198
0.907,FY2034_35,90.7,2034,0.277796485531187,High inflation,0.326147645304128,4.835115977294096
0.907,FY2034_35,90.7,2034,0.277796485531187,No policy change,0.323191205339533,4.539471980834597
0.907,FY2034_35,90.7,2034,0.277796485531187,Indexed brackets,0.284970060968434,0.7173575437247004
0.908,FY2034_35,90.8,2034,0.278280437055647,Baseline,0.320431407714902,4.2150970659255
0.908,FY2034_35,90.8,2034,0.278280437055647,High inflation,0.326768103287835,4.848766623218803
0.908,FY2034_35,90.8,2034,0.278280437055647,No policy change,0.323824414916936,4.5543977861289
0.908,FY2034_35,90.8,2034,0.278280437055647,Indexed brackets,0.285423071726153,0.7142634670506021
0.909,FY2034_35,90.9,2034,0.278847362997496,Baseline,0.321190400256741,4.234303725924499
0.909,FY2034_35,90.9,2034,0.278847362997496,High inflation,0.327494939983274,4.864757698577798
0.909,FY2034_35,90.9,2034,0.278847362997496,No policy change,0.324566189491277,4.5718826493781
0.909,FY2034_35,90.9,2034,0.278847362997496,Indexed brackets,0.28595375204744,0.7106389049943984
0.91,FY2034_35,91,2034,0.279345177466926,Baseline,0.321856867323471,4.251168985654502
0.91,FY2034_35,91,2034,0.279345177466926,High inflation,0.328133171182789,4.878799371586301
0.91,FY2034_35,91,2034,0.279345177466926,No policy change,0.325217537557936,4.587236009100998
0.91,FY2034_35,91,2034,0.279345177466926,Indexed brackets,0.286419739442049,0.7074561975123017
0.911,FY2034_35,91.10000000000001,2034,0.27985682260435,Baseline,0.32254185069556,4.268502809120999
0.911,FY2034_35,91.10000000000001,2034,0.27985682260435,High inflation,0.328789134216884,4.893231161253397
0.911,FY2034_35,91.10000000000001,2034,0.27985682260435,No policy change,0.32588698188216,4.603015927780996
0.911,FY2034_35,91.10000000000001,2034,0.27985682260435,Indexed brackets,0.286898673260154,0.7041850655803983
0.912,FY2034_35,91.2,2034,0.280380044782628,Baseline,0.323242333248436,4.286228846580798
0.912,FY2034_35,91.2,2034,0.280380044782628,High inflation,0.32945993978595,4.907989500332199
0.912,FY2034_35,91.2,2034,0.280380044782628,No policy change,0.326571573783726,4.619152900109796
0.912,FY2034_35,91.2,2034,0.280380044782628,Indexed brackets,0.28738844395713,0.7008399174501967
0.913,FY2034_35,91.3,2034,0.280862461648349,Baseline,0.323888186218129,4.302572456977999
0.913,FY2034_35,91.3,2034,0.280862461648349,High inflation,0.330078430235268,4.921596858691901
0.913,FY2034_35,91.3,2034,0.280862461648349,No policy change,0.32720277539016,4.634031374181102
0.913,FY2034_35,91.3,2034,0.280862461648349,Indexed brackets,0.287840018172379,0.6977556524029982
0.914,FY2034_35,91.4,2034,0.281341717732915,Baseline,0.324529807578109,4.318808984519401
0.914,FY2034_35,91.4,2034,0.281341717732915,High inflation,0.330692868353304,4.935115062038903
0.914,FY2034_35,91.4,2034,0.281341717732915,No policy change,0.327829841382184,4.648812364926902
0.914,FY2034_35,91.4,2034,0.281341717732915,Indexed brackets,0.288589710416138,0.7247992683223015
0.915,FY2034_35,91.5,2034,0.281887931245034,Baseline,0.325261070607982,4.337313936294801
0.915,FY2034_35,91.5,2034,0.281887931245034,High inflation,0.331393150338739,4.9505219093705035
0.915,FY2034_35,91.5,2034,0.281887931245034,No policy change,0.328544515496637,4.665658425160302
0.915,FY2034_35,91.5,2034,0.281887931245034,Indexed brackets,0.289501640453506,0.7613709208472041
0.916,FY2034_35,91.60000000000001,2034,0.282442617816596,Baseline,0.326003677251629,4.356105943503296
0.916,FY2034_35,91.60000000000001,2034,0.282442617816596,High inflation,0.332104295348903,4.9661677532307
0.916,FY2034_35,91.60000000000001,2034,0.282442617816596,No policy change,0.329270275891672,4.682765807507599
0.916,FY2034_35,91.60000000000001,2034,0.282442617816596,Indexed brackets,0.290427716675914,0.7985098859317974
0.917,FY2034_35,91.7,2034,0.282940581575307,Baseline,0.326670344184765,4.372976260945799
0.917,FY2034_35,91.7,2034,0.282940581575307,High inflation,0.332742717947187,4.980213637188003
0.917,FY2034_35,91.7,2034,0.282940581575307,No policy change,0.32992181929071,4.698123771540303
0.917,FY2034_35,91.7,2034,0.282940581575307,Indexed brackets,0.291259091402122,0.8318509826814979
0.918,FY2034_35,91.8,2034,0.28346130794667,Baseline,0.327367485386161,4.3906177439490985
0.918,FY2034_35,91.8,2034,0.28346130794667,High inflation,0.333410323726092,4.994901577942196
0.918,FY2034_35,91.8,2034,0.28346130794667,No policy change,0.330603145640331,4.714183769366098
0.918,FY2034_35,91.8,2034,0.28346130794667,Indexed brackets,0.292128469417787,0.8667161471116958
0.919,FY2034_35,91.9,2034,0.283991209052585,Baseline,0.328076909594181,4.4085700541596
0.919,FY2034_35,91.9,2034,0.283991209052585,High inflation,0.334089692123799,5.0098483071214
0.919,FY2034_35,91.9,2034,0.283991209052585,No policy change,0.331296476352983,4.730526730039797
0.919,FY2034_35,91.9,2034,0.283991209052585,Indexed brackets,0.293013165099232,0.9021956046646962
0.92,FY2034_35,92,2034,0.284457528322675,Baseline,0.328701211327418,4.424368300474296
0.92,FY2034_35,92,2034,0.284457528322675,High inflation,0.334687544386806,5.0230016064130965
0.92,FY2034_35,92,2034,0.284457528322675,No policy change,0.331906615619056,4.744908729638098
0.92,FY2034_35,92,2034,0.284457528322675,Indexed brackets,0.293791707811858,0.933417948918297
0.921,FY2034_35,92.10000000000001,2034,0.284957324414369,Baseline,0.329370331362389,4.441300694802003
0.921,FY2034_35,92.10000000000001,2034,0.284957324414369,High inflation,0.335328316157622,5.037099174325299
0.921,FY2034_35,92.10000000000001,2034,0.284957324414369,No policy change,0.332560556470596,4.760323205622702
0.921,FY2034_35,92.10000000000001,2034,0.284957324414369,Indexed brackets,0.294626141707142,0.9668817292773024
0.922,FY2034_35,92.2,2034,0.285489920203849,Baseline,0.330083363175173,4.4593442971324
0.922,FY2034_35,92.2,2034,0.285489920203849,High inflation,0.336011139318559,5.052121911471002
0.922,FY2034_35,92.2,2034,0.285489920203849,No policy change,0.333257412948444,4.776749274459502
0.922,FY2034_35,92.2,2034,0.285489920203849,Indexed brackets,0.295515336293924,1.0025416090075012
0.923,FY2034_35,92.30000000000001,2034,0.286025281980304,Baseline,0.33080009805273,4.477481607242595
0.923,FY2034_35,92.30000000000001,2034,0.286025281980304,High inflation,0.336697508658431,5.067222667812699
0.923,FY2034_35,92.30000000000001,2034,0.286025281980304,No policy change,0.33395788848596,4.793260650565595
0.923,FY2034_35,92.30000000000001,2034,0.286025281980304,Indexed brackets,0.296409148830552,1.0383866850248002
0.924,FY2034_35,92.4,2034,0.286544229110483,Baseline,0.33149485723085,4.495062812036698
0.924,FY2034_35,92.4,2034,0.286544229110483,High inflation,0.337362833332014,5.081860422153101
0.924,FY2034_35,92.4,2034,0.286544229110483,No policy change,0.334636886849199,4.809265773871601
0.924,FY2034_35,92.4,2034,0.286544229110483,Indexed brackets,0.297275556316481,1.073132720599801
0.925,FY2034_35,92.5,2034,0.287032485258458,Baseline,0.332148527750163,4.511604249170503
0.925,FY2034_35,92.5,2034,0.287032485258458,High inflation,0.337988810128851,5.095632487039303
0.925,FY2034_35,92.5,2034,0.287032485258458,No policy change,0.335275728661857,4.824324340339903
0.925,FY2034_35,92.5,2034,0.287032485258458,Indexed brackets,0.298090723714192,1.1058238455734004
0.926,FY2034_35,92.60000000000001,2034,0.287524377414193,Baseline,0.332807066105938,4.528268869174501
0.926,FY2034_35,92.60000000000001,2034,0.287524377414193,High inflation,0.338619448529028,5.109507111483497
0.926,FY2034_35,92.60000000000001,2034,0.287524377414193,No policy change,0.335919327882685,4.839495046849201
0.926,FY2034_35,92.60000000000001,2034,0.287524377414193,Indexed brackets,0.298911961603784,1.1387584189591016
0.927,FY2034_35,92.7,2034,0.288081710135383,Baseline,0.333553215377793,4.547150524241
0.927,FY2034_35,92.7,2034,0.288081710135383,High inflation,0.339333986078693,5.125227594331
0.927,FY2034_35,92.7,2034,0.288081710135383,No policy change,0.336648550540373,4.856684040499005
0.927,FY2034_35,92.7,2034,0.288081710135383,Indexed brackets,0.299842455701761,1.1760745566378017
0.928,FY2034_35,92.80000000000001,2034,0.288614443757289,Baseline,0.334266431718704,4.565198796141501
0.928,FY2034_35,92.80000000000001,2034,0.288614443757289,High inflation,0.340016985949949,5.140254219266
0.928,FY2034_35,92.80000000000001,2034,0.288614443757289,No policy change,0.337345587360274,4.873114360298497
0.928,FY2034_35,92.80000000000001,2034,0.288614443757289,Indexed brackets,0.300731880406482,1.2117436649193014
0.929,FY2034_35,92.9,2034,0.289115591550869,Baseline,0.334937361393303,4.582176984243397
0.929,FY2034_35,92.9,2034,0.289115591550869,High inflation,0.340659490692323,5.154389914145396
0.929,FY2034_35,92.9,2034,0.289115591550869,No policy change,0.338001296799239,4.888570524836999
0.929,FY2034_35,92.9,2034,0.289115591550869,Indexed brackets,0.301568571033841,1.245297948297197
0.93,FY2034_35,93,2034,0.289614844179237,Baseline,0.335605753847155,4.5990909667918025
0.93,FY2034_35,93,2034,0.289614844179237,High inflation,0.341299565707075,5.1684721527837985
0.93,FY2034_35,93,2034,0.289614844179237,No policy change,0.338654526575051,4.903968239581403
0.93,FY2034_35,93,2034,0.289614844179237,Indexed brackets,0.302402097590657,1.2787253411420008
0.931,FY2034_35,93.10000000000001,2034,0.290128107028933,Baseline,0.336292902989865,4.616479596093198
0.931,FY2034_35,93.10000000000001,2034,0.290128107028933,High inflation,0.341957602755701,5.182949572676798
0.931,FY2034_35,93.10000000000001,2034,0.290128107028933,No policy change,0.339326087538756,4.919798050982299
0.931,FY2034_35,93.10000000000001,2034,0.290128107028933,Indexed brackets,0.303259014893722,1.3130907864788988
0.932,FY2034_35,93.2,2034,0.290635553359336,Baseline,0.336972265057693,4.633671169835702
0.932,FY2034_35,93.2,2034,0.290635553359336,High inflation,0.342608182640439,5.197262928110302
0.932,FY2034_35,93.2,2034,0.290635553359336,No policy change,0.339990038079647,4.935448472031101
0.932,FY2034_35,93.2,2034,0.290635553359336,Indexed brackets,0.304106221234794,1.3470667875458031
0.933,FY2034_35,93.30000000000001,2034,0.291139046432016,Baseline,0.337646334559232,4.650728812721599
0.933,FY2034_35,93.30000000000001,2034,0.291139046432016,High inflation,0.34325369418632,5.211464775430402
0.933,FY2034_35,93.30000000000001,2034,0.291139046432016,No policy change,0.340648816117661,4.950976968564502
0.933,FY2034_35,93.30000000000001,2034,0.291139046432016,Indexed brackets,0.304946827419731,1.3807780987715013
0.934,FY2034_35,93.4,2034,0.291663096140977,Baseline,0.33834792499864,4.6684828857663
0.934,FY2034_35,93.4,2034,0.291663096140977,High inflation,0.34392556070466,5.226246456368299
0.934,FY2034_35,93.4,2034,0.291663096140977,No policy change,0.34133449077303,4.9671394632053
0.934,FY2034_35,93.4,2034,0.291663096140977,Indexed brackets,0.30582175390923,1.415865776825298
0.935,FY2034_35,93.5,2034,0.292602609056594,Baseline,0.339110747936394,4.650813887979998
0.935,FY2034_35,93.5,2034,0.292602609056594,High inflation,0.344656065515602,5.2053456459008
0.935,FY2034_35,93.5,2034,0.292602609056594,No policy change,0.342080008849635,4.9477399793040995
0.935,FY2034_35,93.5,2034,0.292602609056594,Indexed brackets,0.306773041095527,1.4170432038932979
0.936,FY2034_35,93.60000000000001,2034,0.293569825073509,Baseline,0.339824389666775,4.625456459326599
0.936,FY2034_35,93.60000000000001,2034,0.293569825073509,High inflation,0.345339472754072,5.176964768056303
0.936,FY2034_35,93.60000000000001,2034,0.293569825073509,No policy change,0.342777461408922,4.920763633541303
0.936,FY2034_35,93.60000000000001,2034,0.293569825073509,Indexed brackets,0.307662996287118,1.4093171213609035
0.937,FY2034_35,93.7,2034,0.294506107676692,Baseline,0.340515207772944,4.600910009625197
