year,male,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2005,1,1,55,20571,52.78349,19419,50.13539,18510,49.13231
2005,1,1,57.5,20573,54.94255,19421,51.88885,18512,50.72344
2005,1,1,60,20574,57.04439,19421,53.64698,18511,52.48728
2005,1,1,62.5,20570,59.53381,19420,55.61681,18513,53.93318
2005,1,1,65,20573,61.82938,19420,57.36279,18509,55.83666
2005,1,1,67.5,20571,64.2567,19423,59.57248,18512,57.67512
2005,1,1,70,20571,66.72217,19420,61.49323,18510,59.55873
2005,1,1,72.5,20573,69.12148,19420,63.80178,18513,61.47394
2005,1,1,75,20573,71.50926,19421,65.6262,18512,62.84352
2005,1,1,77.5,20572,73.9035,19419,67.42528,18509,64.63581
2005,1,1,80,20573,76.27093,19421,69.73366,18513,67.07191
2005,1,1,82.5,20571,78.78941,19420,72.09732,18510,69.14829
2005,1,1,85,20572,81.35349,19422,74.35754,18512,71.12038
2005,1,1,87.5,20572,83.92287,19421,76.85419,18511,73.53419
2005,1,1,90,20573,86.58968,19420,79.22405,18511,75.64064
2005,1,1,92.5,20572,89.07889,19421,81.84126,18511,78.61861
2005,1,1,95,20572,91.92187,19420,84.65636,18511,81.25172
2005,1,1,97.5,20565,94.77146,19413,87.39482,18502,84.10471
2005,1,1,99,12343,97.18151,11652,90.17032,11108,86.86775
2005,1,1,99.9,7404,98.83727,6991,92.74709,6664,89.42235
2005,1,1,100,829,99.83064,782,95.31648,745,88.84975
2005,1,2,2.5,26893,3.806241,25551,15.37366,24358,21.23617
2005,1,2,5,26898,6.518131,25557,17.16977,24366,22.06514
2005,1,2,7.5,26897,8.92178,25556,18.79187,24365,22.89525
2005,1,2,10,26898,11.40331,25557,20.58089,24367,24.28868
2005,1,2,12.5,26897,13.79347,25558,21.6395,24364,24.99501
2005,1,2,15,26898,16.22416,25554,22.97366,24364,25.81255
2005,1,2,17.5,26899,18.68086,25558,24.44512,24367,26.73934
2005,1,2,20,26894,20.93025,25556,25.34685,24365,27.52241
2005,1,2,22.5,26900,23.05672,25556,26.93235,24364,28.59688
2005,1,2,25,26896,25.28967,25557,28.26846,24366,29.9159
2005,1,2,27.5,26899,27.45618,25558,30.00378,24365,31.41814
2005,1,2,30,26897,29.7052,25554,31.81544,24363,32.93677
2005,1,2,32.5,26898,31.9815,25558,33.52645,24366,34.60161
2005,1,2,35,26899,34.09975,25558,35.30079,24365,36.19956
2005,1,2,37.5,26897,36.4711,25556,37.23846,24365,37.99999
2005,1,2,40,26896,38.69501,25556,39.00164,24366,39.56714
2005,1,2,42.5,26899,41.12992,25558,40.95941,24365,41.21833
2005,1,2,45,26897,43.405,25554,42.85776,24363,42.88946
2005,1,2,47.5,26898,45.74246,25558,45.11023,24365,45.08799
2005,1,2,50,26897,48.24929,25556,47.00077,24367,46.78853
2005,1,2,52.5,26899,50.53031,25556,48.99157,24365,48.4746
2005,1,2,55,26898,52.99185,25558,51.11538,24365,50.41119
2005,1,2,57.5,26897,55.30487,25554,53.05822,24363,52.31393
2005,1,2,60,26898,57.61357,25558,55.13239,24366,54.01052
2005,1,2,62.5,26897,60.08617,25556,57.21608,24365,56.00645
2005,1,2,65,26897,62.59416,25556,59.48321,24365,58.07243
2005,1,2,67.5,26899,64.98164,25558,61.60241,24365,60.05675
2005,1,2,70,26898,67.41387,25558,63.643,24366,61.88346
2005,1,2,72.5,26897,69.83977,25554,65.76144,24363,63.77088
2005,1,2,75,26898,72.29791,25558,67.83995,24365,65.75751
2005,1,2,77.5,26897,74.61066,25557,69.98792,24366,67.84166
2005,1,2,80,26897,77.07313,25555,72.33435,24365,69.91461
2005,1,2,82.5,26897,79.56835,25557,74.58845,24364,72.07388
2005,1,2,85,26899,82.06781,25558,77.10571,24367,74.42352
2005,1,2,87.5,26898,84.53721,25554,79.41354,24364,76.80814
2005,1,2,90,26897,87.15382,25558,82.22204,24364,79.36338
2005,1,2,92.5,26898,89.7859,25557,84.89666,24367,82.1272
2005,1,2,95,26897,92.52072,25556,87.3636,24365,84.75943
2005,1,2,97.5,26888,95.25328,25547,90.19946,24356,87.75509
2005,1,2,99,16139,97.61317,15333,92.67548,14616,90.40828
2005,1,2,99.9,9683,99.09232,9199,95.08224,8772,92.84906
2005,1,2,100,1081,99.77262,1029,97.29649,980,93.78078
2005,1,3,2.5,23909,3.513852,18690,13.67182,13756,19.32463
2005,1,3,5,23913,6.086364,18694,15.65566,13758,20.38392
2005,1,3,7.5,23912,8.57216,18693,17.13401,13757,21.14698
2005,1,3,10,23911,10.9682,18694,19.10334,13758,22.32147
2005,1,3,12.5,23914,13.42174,18693,20.00024,13758,23.30514
2005,1,3,15,23913,15.8735,18695,21.68974,13757,23.90075
2005,1,3,17.5,23913,18.28895,18693,23.0562,13759,25.18406
2005,1,3,20,23911,20.48299,18695,24.32004,13757,26.4261
2005,1,3,22.5,23915,22.76173,18691,25.83952,13758,27.55577
2005,1,3,25,23911,24.89813,18695,27.71037,13758,29.29845
2005,1,3,27.5,23914,27.11641,18694,29.19923,13757,30.75588
2005,1,3,30,23912,29.33938,18694,31.19808,13758,32.34059
2005,1,3,32.5,23914,31.68576,18696,33.20938,13758,34.16586
2005,1,3,35,23912,34.10559,18692,35.48132,13758,36.34433
2005,1,3,37.5,23914,36.48577,18693,37.1076,13758,37.97943
2005,1,3,40,23912,38.62175,18695,39.37549,13759,39.78754
2005,1,3,42.5,23914,41.1993,18693,41.36565,13757,41.67074
2005,1,3,45,23912,43.49994,18693,43.31709,13758,43.34971
2005,1,3,47.5,23913,45.97095,18695,45.37938,13757,45.48056
2005,1,3,50,23913,48.21445,18692,47.56956,13758,47.52822
2005,1,3,52.5,23913,50.6581,18694,49.40351,13760,49.08381
2005,1,3,55,23913,53.08912,18695,51.63464,13756,50.89486
2005,1,3,57.5,23912,55.44022,18695,53.7731,13759,52.95303
2005,1,3,60,23911,58.00862,18693,56.09209,13757,55.1564
2005,1,3,62.5,23916,60.44474,18695,58.02592,13759,56.78031
2005,1,3,65,23913,62.9412,18693,59.9854,13758,58.80718
2005,1,3,67.5,23912,65.30044,18692,62.11779,13758,60.76654
2005,1,3,70,23913,67.6626,18696,64.4183,13757,62.64049
2005,1,3,72.5,23913,70.10232,18693,66.46722,13759,64.3574
2005,1,3,75,23912,72.36656,18694,68.43108,13756,66.62956
2005,1,3,77.5,23913,74.86185,18695,70.94882,13759,68.55903
2005,1,3,80,23913,77.40665,18692,73.15917,13758,71.10143
2005,1,3,82.5,23913,79.83875,18695,75.32076,13757,72.8941
2005,1,3,85,23913,82.33067,18693,77.74135,13759,75.24348
2005,1,3,87.5,23912,84.78993,18693,80.13634,13757,77.67099
2005,1,3,90,23914,87.37051,18694,82.76073,13758,80.00622
2005,1,3,92.5,23912,89.99214,18694,85.33704,13758,82.83055
2005,1,3,95,23912,92.6535,18693,87.82836,13758,85.42536
2005,1,3,97.5,23903,95.38132,18687,90.62008,13751,87.93708
2005,1,3,99,14348,97.69563,11215,93.50462,8255,91.20016
2005,1,3,99.9,8610,99.06054,6731,95.67616,4954,93.17711
2005,1,3,100,961,99.83703,751,97.25121,553,94.23311
2006,0,1,2.5,18207,4.700192,16577,17.26539,15575,23.97548
2006,0,1,5,18213,7.174478,16582,19.65642,15578,26.28718
2006,0,1,7.5,18211,9.676455,16580,22.09274,15581,28.23647
2006,0,1,10,18212,12.08142,16581,24.31641,15576,30.11348
2006,0,1,12.5,18212,14.44878,16579,25.99933,15580,31.17629
2006,0,1,15,18213,16.66111,16583,27.43627,15581,32.30879
2006,0,1,17.5,18210,18.87568,16579,28.93641,15575,33.71901
2006,0,1,20,18213,21.20551,16581,30.77731,15580,34.96725
2006,0,1,22.5,18211,23.74484,16582,32.27452,15579,36.02086
2006,0,1,25,18212,25.99295,16580,33.67913,15579,37.17268
2006,0,1,27.5,18214,28.24474,16583,34.96257,15578,38.43433
2006,0,1,30,18212,30.52638,16578,37.0424,15580,39.83794
2006,0,1,32.5,18212,33.12289,16581,37.9227,15579,40.69638
2006,0,1,35,18211,35.23422,16581,39.49549,15578,41.73335
2006,0,1,37.5,18212,37.60887,16580,40.41006,15578,42.45854
2006,0,1,40,18211,39.79039,16581,42.07135,15580,43.56144
2006,0,1,42.5,18213,41.94415,16582,43.4757,15577,44.67333
2006,0,1,45,18212,44.17772,16580,44.63984,15580,45.24226
2006,0,1,47.5,18212,46.24983,16581,46.17531,15580,46.6592
2006,0,1,50,18211,48.44395,16582,47.27737,15579,47.33038
2006,0,1,52.5,18211,50.61138,16579,49.00793,15576,48.77821
2006,0,1,55,18212,52.9432,16582,50.68239,15580,50.24967
2006,0,1,57.5,18212,55.18186,16579,52.21795,15580,51.3638
2006,0,1,60,18213,57.34628,16583,54.2823,15578,52.93032
2006,0,1,62.5,18211,59.60961,16580,55.59632,15579,54.10992
2006,0,1,65,18212,62.02942,16579,57.26445,15579,55.40698
2006,0,1,67.5,18211,64.15298,16582,58.83053,15577,56.60221
2006,0,1,70,18212,66.66259,16581,60.90948,15580,58.31145
2006,0,1,72.5,18212,68.94013,16579,62.52593,15579,59.45734
2006,0,1,75,18214,71.47838,16582,64.62791,15579,61.18555
2006,0,1,77.5,18212,73.76211,16581,66.01354,15578,62.05978
2006,0,1,80,18211,76.05978,16580,67.74385,15579,63.88012
2006,0,1,82.5,18213,78.56701,16582,69.54572,15580,65.02045
2006,0,1,85,18210,81.02776,16580,71.65986,15575,66.89144
2006,0,1,87.5,18213,83.59096,16582,73.84512,15582,68.58748
2006,0,1,90,18212,86.11575,16579,76.16217,15578,70.36393
2006,0,1,92.5,18212,88.65187,16581,78.61627,15577,72.68689
2006,0,1,95,18211,91.33734,16580,81.25651,15580,75.21141
2006,0,1,97.5,18205,94.31121,16574,84.41556,15571,79.00956
2006,0,1,99,10926,96.97873,9948,87.77164,9347,81.92039
2006,0,1,99.9,6556,98.76656,5968,90.2986,5609,85.20977
2006,0,1,100,733,99.82784,669,93.52878,627,87.13895
2006,0,2,2.5,23519,4.89214,22150,16.65413,21313,22.44512
2006,0,2,5,23525,7.056315,22157,17.76303,21315,23.01445
2006,0,2,7.5,23522,9.35641,22155,19.36455,21320,24.12015
2006,0,2,10,23526,11.64855,22156,21.06412,21315,25.57445
2006,0,2,12.5,23522,13.8598,22155,22.25214,21318,26.3326
2006,0,2,15,23524,16.16315,22155,23.98035,21316,27.75305
2006,0,2,17.5,23526,18.57964,22156,25.55758,21317,28.88806
2006,0,2,20,23523,20.85337,22156,27.17305,21317,30.40336
2006,0,2,22.5,23521,23.08043,22154,28.51003,21318,31.34075
2006,0,2,25,23526,25.31293,22157,30.11904,21316,32.73475
2006,0,2,27.5,23524,27.57501,22156,31.73695,21315,34.08894
2006,0,2,30,23524,29.87338,22152,33.36602,21319,35.22649
2006,0,2,32.5,23525,32.1821,22158,34.70716,21316,36.42694
2006,0,2,35,23524,34.31897,22156,36.57308,21318,37.87329
2006,0,2,37.5,23523,36.56969,22154,38.39568,21317,39.59629
2006,0,2,40,23524,38.91309,22157,39.87088,21317,40.6654
2006,0,2,42.5,23523,41.19871,22155,41.64343,21316,42.17019
2006,0,2,45,23523,43.60114,22155,43.51213,21319,43.60173
2006,0,2,47.5,23524,45.79095,22155,45.07192,21316,45.08949
2006,0,2,50,23526,48.11531,22157,46.731,21317,46.52262
2006,0,2,52.5,23524,50.32742,22155,48.44985,21317,47.77065
2006,0,2,55,23524,52.60964,22155,50.17123,21316,49.35682
2006,0,2,57.5,23523,55.0983,22155,52.27681,21319,50.99038
2006,0,2,60,23524,57.35044,22155,54.22928,21316,52.94742
2006,0,2,62.5,23524,59.77544,22157,56.10089,21317,54.55909
2006,0,2,65,23523,62.1764,22154,58.33044,21317,56.47476
2006,0,2,67.5,23524,64.59155,22156,60.4454,21318,58.35384
2006,0,2,70,23525,67.05883,22157,62.50499,21316,60.34114
2006,0,2,72.5,23524,69.62133,22153,64.87572,21319,62.56997
2006,0,2,75,23525,72.09692,22156,66.7719,21315,64.33258
2006,0,2,77.5,23525,74.60433,22157,69.348,21316,66.47878
2006,0,2,80,23521,77.18663,22155,71.50976,21318,68.58823
2006,0,2,82.5,23524,79.47849,22155,73.50665,21317,70.43748
2006,0,2,85,23524,82.08772,22156,76.0331,21317,72.68617
2006,0,2,87.5,23525,84.67269,22156,78.59225,21316,75.0363
2006,0,2,90,23522,87.20358,22154,81.14919,21318,77.52307
2006,0,2,92.5,23525,89.67387,22156,83.58518,21315,80.18212
2006,0,2,95,23523,92.25121,22155,86.16255,21320,82.51058
2006,0,2,97.5,23516,95.01148,22147,88.91755,21305,85.4137
2006,0,2,99,14113,97.55084,13292,91.92613,12791,88.59378
2006,0,2,99.9,8469,99.09872,7975,94.3755,7675,90.84781
2006,0,2,100,946,99.91527,893,97.09599,857,93.51595
2006,0,3,2.5,23854,3.820082,18695,14.44755,13768,20.44141
2006,0,3,5,23859,5.896997,18699,15.09941,13772,20.21899
2006,0,3,7.5,23857,8.50338,18697,17.22575,13772,21.67734
2006,0,3,10,23860,10.81733,18700,18.64551,13771,22.84464
2006,0,3,12.5,23858,13.32857,18696,20.33652,13772,24.17935
2006,0,3,15,23858,15.6828,18700,21.89731,13772,25.37846
2006,0,3,17.5,23858,17.94561,18698,23.4245,13771,26.26584
2006,0,3,20,23858,20.31388,18699,25.34959,13773,28.32816
2006,0,3,22.5,23860,22.73104,18697,26.8754,13771,29.41035
2006,0,3,25,23859,24.99234,18699,28.44855,13771,30.53151
2006,0,3,27.5,23860,27.28545,18699,30.22745,13773,32.07641
2006,0,3,30,23857,29.52994,18697,32.06588,13771,33.7328
2006,0,3,32.5,23859,32.05048,18699,33.93993,13773,35.10771
2006,0,3,35,23856,34.1119,18699,35.61107,13772,36.61681
2006,0,3,37.5,23860,36.51373,18697,37.11787,13772,37.97007
2006,0,3,40,23857,38.78287,18700,39.22547,13772,39.80548
2006,0,3,42.5,23860,41.16259,18697,40.70813,13771,40.85956
2006,0,3,45,23857,43.47576,18698,42.75513,13772,42.73729
2006,0,3,47.5,23860,45.74987,18699,44.52147,13772,43.93517
2006,0,3,50,23860,48.15127,18699,46.3733,13771,45.81746
2006,0,3,52.5,23858,50.45081,18699,48.58339,13771,47.60742
2006,0,3,55,23859,52.77839,18699,50.64882,13772,49.58281
2006,0,3,57.5,23858,55.22091,18698,52.67609,13772,51.4327
2006,0,3,60,23859,57.66351,18698,54.95266,13771,53.66991
2006,0,3,62.5,23858,60.19841,18699,56.99755,13772,55.61978
2006,0,3,65,23859,62.59499,18697,59.03099,13772,57.3105
2006,0,3,67.5,23857,65.00041,18699,61.68343,13772,59.32494
2006,0,3,70,23858,67.4731,18699,63.74512,13773,61.72065
2006,0,3,72.5,23858,70.092,18697,66.26514,13771,64.01571
2006,0,3,75,23860,72.52869,18699,68.57364,13773,66.24952
2006,0,3,77.5,23859,75.12117,18699,71.01567,13771,68.58287
2006,0,3,80,23858,77.56839,18698,73.20354,13771,70.87134
2006,0,3,82.5,23860,80.11013,18698,75.79794,13773,73.07869
2006,0,3,85,23857,82.72278,18698,78.48627,13771,75.93573
2006,0,3,87.5,23859,85.33118,18700,81.12196,13772,78.30405
2006,0,3,90,23857,87.77367,18696,83.50259,13772,80.89665
2006,0,3,92.5,23861,90.28719,18700,85.93803,13771,83.04958
2006,0,3,95,23856,92.71998,18697,88.20982,13772,85.4142
2006,0,3,97.5,23850,95.31724,18691,90.97759,13766,87.90255
2006,0,3,99,14316,97.5693,11220,93.32744,8261,90.19247
2006,0,3,99.9,8588,99.12669,6731,95.63494,4960,93.24361
2006,0,3,100,960,99.8239,752,97.25618,553,95.86813
2006,1,1,2.5,20806,4.189832,19505,17.76825,18640,24.46823
2006,1,1,5,20812,6.936329,19510,20.00141,18643,25.86843
2006,1,1,7.5,20809,9.486917,19508,22.05116,18642,26.89982
2006,1,1,10,20812,11.90466,19513,23.65066,18644,28.11911
2006,1,1,12.5,20809,14.31201,19510,25.15238,18641,28.76829
2006,1,1,15,20810,16.94191,19507,26.79327,18643,30.4595
2006,1,1,17.5,20810,19.53156,19512,28.32324,18645,31.11594
2006,1,1,20,20812,21.7985,19510,29.33967,18644,31.89625
2006,1,1,22.5,20808,24.22358,19509,30.52059,18642,32.82124
2006,1,1,25,20812,26.46737,19511,31.52836,18641,33.36565
2006,1,1,27.5,20812,28.64067,19508,32.67258,18643,34.54456
2006,1,1,30,20808,30.87051,19509,34.1352,18644,35.33174
2006,1,1,32.5,20811,32.66739,19511,35.48412,18642,36.62389
2006,1,1,35,20810,34.97197,19510,36.78491,18645,37.67991
2006,1,1,37.5,20810,37.19373,19508,38.49843,18643,39.03392
2006,1,1,40,20812,39.38224,19511,39.77423,18643,40.25852
2006,1,1,42.5,20811,41.47818,19511,41.35958,18643,41.63099
2006,1,1,45,20807,43.70049,19508,43.20607,18642,43.13312
2006,1,1,47.5,20811,45.81409,19511,44.52374,18642,44.57394
2006,1,1,50,20812,47.94277,19509,46.37,18645,45.83138
2006,1,1,52.5,20812,50.21911,19509,48.15805,18643,47.57767
2006,1,1,55,20811,52.62441,19511,50.02487,18642,49.35844
2006,1,1,57.5,20807,54.95139,19508,52.07388,18642,50.99741
2006,1,1,60,20811,57.29633,19511,53.8877,18644,52.67653
2006,1,1,62.5,20811,59.73011,19511,55.46929,18643,53.87412
2006,1,1,65,20811,61.83808,19508,57.43061,18642,55.79127
2006,1,1,67.5,20810,64.21234,19510,59.58235,18645,57.80283
2006,1,1,70,20811,66.67127,19511,61.38319,18642,59.53321
2006,1,1,72.5,20808,68.92202,19509,63.46399,18644,61.44905
2006,1,1,75,20811,71.31332,19510,65.21825,18643,62.90178
2006,1,1,77.5,20813,73.75768,19509,67.7911,18642,65.29832
2006,1,1,80,20808,76.42666,19510,69.82893,18643,67.08068
2006,1,1,82.5,20812,78.7071,19509,71.93278,18643,69.35197
2006,1,1,85,20810,81.20989,19512,74.25214,18644,71.17968
2006,1,1,87.5,20809,83.83459,19509,76.76163,18644,73.72455
2006,1,1,90,20810,86.34872,19508,79.34695,18642,76.16574
2006,1,1,92.5,20812,89.02828,19513,81.65653,18642,78.59523
2006,1,1,95,20809,91.82599,19508,84.76393,18643,81.50294
2006,1,1,97.5,20804,94.73677,19502,87.75937,18635,84.64155
2006,1,1,99,12487,97.21316,11706,90.21992,11185,87.24966
2006,1,1,99.9,7491,98.85659,7024,92.69681,6711,89.21976
2006,1,1,100,836,99.8205,783,94.87381,751,90.66885
2006,1,2,2.5,27500,3.793624,25980,15.07277,24818,20.81239
2006,1,2,5,27505,6.46543,25984,17.10511,24823,21.50663
2006,1,2,7.5,27504,8.948877,25984,18.84525,24822,22.76104
2006,1,2,10,27506,11.32289,25983,20.10303,24823,23.44399
2006,1,2,12.5,27502,13.8877,25986,21.83909,24823,25.05126
2006,1,2,15,27504,16.45837,25984,23.12488,24822,25.72194
2006,1,2,17.5,27507,18.68741,25984,24.1369,24821,26.43162
2006,1,2,20,27504,21.02056,25982,25.33839,24822,27.30665
2006,1,2,22.5,27503,23.1561,25986,26.65774,24824,28.50026
2006,1,2,25,27505,25.33966,25984,28.1633,24823,29.83927
2006,1,2,27.5,27505,27.42892,25983,29.93776,24820,31.33126
2006,1,2,30,27503,29.64923,25984,31.61319,24824,32.71897
2006,1,2,32.5,27507,31.87978,25985,33.40438,24823,34.52528
2006,1,2,35,27504,34.21296,25985,35.25452,24822,36.17997
2006,1,2,37.5,27503,36.45957,25986,37.20616,24823,37.93998
2006,1,2,40,27506,38.73499,25982,39.10314,24821,39.4229
2006,1,2,42.5,27504,41.03854,25985,40.85624,24823,41.36918
2006,1,2,45,27503,43.42206,25985,43.04531,24824,43.30534
2006,1,2,47.5,27506,45.91311,25983,45.10262,24821,45.07355
2006,1,2,50,27503,48.11087,25984,46.9478,24823,46.76591
2006,1,2,52.5,27507,50.48219,25985,48.8864,24823,48.34447
2006,1,2,55,27505,52.93235,25983,51.18997,24821,50.63687
2006,1,2,57.5,27503,55.31277,25985,53.35132,24824,52.58998
2006,1,2,60,27504,57.68518,25982,55.40037,24822,54.42813
2006,1,2,62.5,27505,60.19079,25986,57.36243,24823,56.39627
2006,1,2,65,27505,62.59662,25985,59.52563,24822,58.19506
2006,1,2,67.5,27504,64.95973,25985,61.59807,24822,59.95631
2006,1,2,70,27506,67.33035,25985,63.51411,24823,61.79554
2006,1,2,72.5,27503,69.74535,25984,65.75837,24824,63.95112
2006,1,2,75,27504,72.24427,25984,67.94645,24821,66.11644
2006,1,2,77.5,27506,74.56228,25983,70.30935,24822,68.08089
2006,1,2,80,27504,77.15415,25983,72.30853,24822,70.08479
2006,1,2,82.5,27504,79.53671,25985,74.6493,24824,72.07591
2006,1,2,85,27505,81.99094,25984,76.99503,24821,74.50081
2006,1,2,87.5,27503,84.46692,25985,79.64315,24823,77.04904
2006,1,2,90,27504,87.23869,25985,82.2508,24821,79.66132
2006,1,2,92.5,27506,89.77372,25983,85.07929,24824,82.48051
2006,1,2,95,27505,92.3985,25984,87.38242,24822,84.95786
2006,1,2,97.5,27495,95.22123,25974,90.13799,24813,87.4577
2006,1,2,99,16501,97.62852,15591,92.82769,14894,90.33782
2006,1,2,99.9,9904,99.15144,9355,95.33781,8936,92.43256
2006,1,2,100,1104,99.80371,1044,96.35011,998,94.38026
2006,1,3,2.5,24679,3.424705,19236,13.49342,14148,18.83192
2006,1,3,5,24685,6.016924,19241,15.49065,14151,20.05685
2006,1,3,7.5,24684,8.553419,19241,17.06587,14150,20.69036
2006,1,3,10,24686,10.99636,19241,18.80193,14152,21.86064
2006,1,3,12.5,24684,13.42597,19240,20.16459,14150,23.28125
2006,1,3,15,24682,16.01682,19239,21.48465,14151,24.09906
2006,1,3,17.5,24685,18.34684,19240,22.9356,14153,24.87953
2006,1,3,20,24685,20.62492,19242,24.20156,14149,25.97437
2006,1,3,22.5,24683,22.74862,19239,25.73523,14151,27.50933
2006,1,3,25,24685,24.949,19241,27.57317,14152,29.11442
2006,1,3,27.5,24685,27.18968,19240,29.34787,14150,30.85079
2006,1,3,30,24684,29.60506,19240,31.329,14151,32.33528
2006,1,3,32.5,24685,31.71651,19241,33.09768,14152,34.1989
2006,1,3,35,24682,34.08748,19240,35.13936,14152,36.04824
2006,1,3,37.5,24687,36.48536,19243,37.41247,14149,38.14584
2006,1,3,40,24683,38.68803,19238,39.39914,14153,39.91174
2006,1,3,42.5,24685,41.13993,19240,41.37922,14151,41.52156
2006,1,3,45,24683,43.54412,19241,43.41724,14150,43.58844
2006,1,3,47.5,24685,45.92706,19240,45.46099,14152,45.36526
2006,1,3,50,24684,48.26752,19242,47.34451,14150,47.26099
2006,1,3,52.5,24685,50.75209,19239,49.54169,14150,49.01007
2006,1,3,55,24686,53.10976,19240,51.813,14152,51.15834
2006,1,3,57.5,24682,55.59686,19241,53.94973,14150,53.26984
2006,1,3,60,24683,58.04926,19240,55.99274,14151,54.98178
2006,1,3,62.5,24685,60.40408,19240,58.18828,14152,57.13206
2006,1,3,65,24687,62.81635,19240,59.87379,14150,58.60137
2006,1,3,67.5,24682,65.10499,19241,62.00958,14152,60.67369
2006,1,3,70,24684,67.53395,19240,64.63209,14152,62.96012
2006,1,3,72.5,24685,70.06712,19241,66.28063,14151,64.60509
2006,1,3,75,24684,72.36662,19242,68.54001,14149,66.49504
2006,1,3,77.5,24686,74.90712,19239,71.03256,14153,69.16762
2006,1,3,80,24682,77.26323,19239,72.98592,14151,70.86287
2006,1,3,82.5,24686,79.72421,19242,75.41179,14149,73.44624
2006,1,3,85,24684,82.23612,19240,77.73392,14153,75.30941
2006,1,3,87.5,24683,84.69662,19240,80.18181,14151,77.89131
2006,1,3,90,24685,87.42175,19240,82.88688,14150,80.32613
2006,1,3,92.5,24685,90.00237,19240,85.39057,14152,82.81487
2006,1,3,95,24685,92.58351,19242,88.12139,14150,85.64597
2006,1,3,97.5,24674,95.30453,19232,90.68272,14145,88.45857
2006,1,3,99,14810,97.71233,11545,93.51875,8492,90.84531
2006,1,3,99.9,8886,99.17905,6924,95.83479,5094,92.80737
2006,1,3,100,993,99.8007,775,97.14859,568,94.22114
2007,0,1,2.5,18843,4.726737,16938,17.12529,16120,23.73343
2007,0,1,5,18847,7.356828,16941,19.90839,16123,25.98792
2007,0,1,7.5,18845,9.755734,16940,22.39171,16121,28.11986
2007,0,1,10,18847,12.25422,16943,23.91357,16124,29.59847
2007,0,1,12.5,18845,14.41536,16939,25.65764,16124,30.62085
2007,0,1,15,18848,16.66987,16940,27.4366,16121,32.12584
2007,0,1,17.5,18846,19.05271,16944,28.86518,16122,33.09791
2007,0,1,20,18848,21.38735,16942,30.54344,16124,34.70353
2007,0,1,22.5,18844,23.71492,16940,32.20519,16122,35.96435
2007,0,1,25,18847,26.05158,16941,33.68864,16126,37.28409
2007,0,1,27.5,18849,28.30981,16941,35.30965,16122,38.37769
2007,0,1,30,18845,30.80161,16940,36.59629,16122,39.5477
2007,0,1,32.5,18848,32.97908,16942,37.94061,16122,40.235
2007,0,1,35,18846,35.30375,16942,39.53398,16122,41.68338
2007,0,1,37.5,18846,37.54245,16941,40.55127,16123,42.35846
2007,0,1,40,18847,39.65857,16942,41.81982,16124,43.33508
2007,0,1,42.5,18846,42.0753,16941,43.19999,16124,44.48929
2007,0,1,45,18846,44.04523,16941,44.47194,16121,45.58436
2007,0,1,47.5,18848,46.34262,16941,46.24668,16124,46.57123
2007,0,1,50,18845,48.4413,16941,47.19209,16124,47.44768
2007,0,1,52.5,18848,50.41591,16941,49.19636,16120,48.77741
2007,0,1,55,18847,52.93685,16941,50.43139,16125,50.03881
2007,0,1,57.5,18846,55.06026,16941,52.03501,16120,51.17825
2007,0,1,60,18846,57.30742,16941,53.93169,16124,52.76599
2007,0,1,62.5,18848,59.63865,16942,55.77742,16124,54.13696
