year,male,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2009,0,40,71081,39.1685,61893,40.29091,55059,41.29352
2009,0,42.5,71082,41.43727,61890,41.90036,55062,42.49809
2009,0,45,71072,43.64537,61894,43.54762,55059,43.86026
2009,0,47.5,71084,45.92372,61886,45.28571,55059,45.32793
2009,0,50,71079,48.21072,61893,47.0707,55058,46.74862
2009,0,52.5,71079,50.4768,61897,49.00469,55060,48.36388
2009,0,55,71082,52.81964,61887,50.81662,55058,49.92403
2009,0,57.5,71073,55.15397,61893,52.60455,55059,51.51957
2009,0,60,71083,57.53353,61891,54.73825,55063,53.40595
2009,0,62.5,71081,59.9736,61892,56.81553,55058,55.13829
2009,0,65,71080,62.28281,61889,58.72873,55061,56.96379
2009,0,67.5,71077,64.72792,61896,60.90812,55057,58.84612
2009,0,70,71079,67.15516,61892,63.00188,55061,60.71289
2009,0,72.5,71081,69.65315,61891,65.08551,55059,62.37927
2009,0,75,71079,72.05658,61891,67.28667,55060,64.39923
2009,0,77.5,71081,74.62811,61890,69.56641,55056,66.67535
2009,0,80,71081,77.05,61895,71.657,55061,68.27163
2009,0,82.5,71077,79.50838,61888,73.91758,55062,70.35156
2009,0,85,71081,82.08411,61895,76.22773,55059,72.50346
2009,0,87.5,71080,84.65107,61890,78.65451,55060,74.63864
2009,0,90,71076,87.15826,61894,81.19209,55058,77.20222
2009,0,92.5,71079,89.68072,61890,83.51514,55058,79.33793
2009,0,95,71080,92.22505,61891,85.99678,55061,81.81726
2009,0,97.5,71053,95.02294,61867,88.70441,55038,84.55475
2009,0,99,42646,97.44811,37131,91.53018,33033,87.46714
2009,0,99.9,25587,99.07538,22283,93.85928,19825,90.11359
2009,0,100,2859,99.7244,2490,95.40621,2212,91.39716
2009,1,2.5,77713,3.380478,68798,13.8844,62036,20.16284
2009,1,5,77723,6.162055,68808,16.02247,62044,21.17578
2009,1,7.5,77726,8.754509,68813,17.77742,62047,22.2005
2009,1,10,77725,11.22991,68809,19.58837,62044,23.5806
2009,1,12.5,77727,13.87369,68812,21.13987,62046,24.64122
2009,1,15,77727,16.32427,68811,22.48483,62048,25.50883
2009,1,17.5,77725,18.62626,68809,23.97576,62045,26.59629
2009,1,20,77724,21.01812,68811,25.43682,62044,27.71312
2009,1,22.5,77728,23.19758,68810,26.89388,62047,28.94321
2009,1,25,77724,25.39405,68812,28.39338,62045,30.25701
2009,1,27.5,77724,27.53802,68811,30.2093,62045,31.69265
2009,1,30,77729,29.87218,68811,31.86909,62049,33.21988
2009,1,32.5,77725,32.01944,68810,33.76525,62044,34.81962
2009,1,35,77726,34.38247,68809,35.51153,62047,36.51635
2009,1,37.5,77725,36.58075,68812,37.43185,62048,38.03131
2009,1,40,77724,38.91726,68809,39.20561,62040,39.71332
2009,1,42.5,77729,41.13739,68812,41.14646,62047,41.54165
2009,1,45,77727,43.46545,68812,43.11836,62049,43.18693
2009,1,47.5,77725,45.7808,68811,45.12176,62045,45.01344
2009,1,50,77725,48.20995,68808,47.11081,62044,46.84565
2009,1,52.5,77724,50.54095,68811,49.27175,62047,48.76281
2009,1,55,77724,52.94516,68811,51.27137,62045,50.62236
2009,1,57.5,77728,55.34712,68810,53.46243,62049,52.51061
2009,1,60,77729,57.71767,68811,55.46632,62047,54.34962
2009,1,62.5,77724,60.1887,68810,57.55947,62045,56.27252
2009,1,65,77725,62.52908,68812,59.5101,62043,58.0705
2009,1,67.5,77726,64.90288,68810,61.75628,62047,60.15263
2009,1,70,77725,67.33398,68810,63.73956,62044,61.79738
2009,1,72.5,77729,69.69854,68811,65.91204,62049,63.68058
2009,1,75,77725,72.14518,68810,68.11433,62045,65.89866
2009,1,77.5,77723,74.62204,68813,70.5668,62045,68.16987
2009,1,80,77726,77.11944,68807,72.68931,62046,70.32799
2009,1,82.5,77726,79.49663,68814,75.01141,62045,72.52575
2009,1,85,77726,81.98835,68809,77.18673,62045,74.48763
2009,1,87.5,77727,84.60763,68810,79.81859,62046,77.16563
2009,1,90,77723,87.23119,68813,82.43547,62048,79.60343
2009,1,92.5,77728,89.79831,68809,84.87749,62044,81.9765
2009,1,95,77725,92.49956,68813,87.47514,62047,84.57594
2009,1,97.5,77696,95.23395,68782,90.20025,62020,87.258
2009,1,99,46638,97.58026,41285,92.88143,37229,89.82426
2009,1,99.9,27982,99.06059,24773,94.46172,22336,91.32114
2009,1,100,3121,99.89785,2766,96.77532,2495,92.02422
2010,0,2.5,72502,4.267883,62941,15.33498,55720,21.68264
2010,0,5,72518,6.475837,62959,16.51574,55734,22.33772
2010,0,7.5,72519,8.998193,62954,18.38112,55732,23.73899
2010,0,10,72517,11.32573,62957,19.9803,55733,24.91363
2010,0,12.5,72519,13.66337,62954,21.58675,55731,26.17035
2010,0,15,72517,15.96318,62956,23.3041,55735,27.54132
2010,0,17.5,72518,18.31257,62958,24.88982,55733,28.77959
2010,0,20,72517,20.64433,62954,26.75883,55732,30.30484
2010,0,22.5,72520,22.96911,62956,28.37331,55733,31.43033
2010,0,25,72516,25.29502,62955,30.06808,55731,32.93837
2010,0,27.5,72517,27.65172,62953,31.62239,55732,34.31252
2010,0,30,72516,29.9013,62957,33.38219,55734,35.54496
2010,0,32.5,72520,32.2323,62955,34.94597,55732,36.88086
2010,0,35,72516,34.50573,62959,36.74367,55733,38.39656
2010,0,37.5,72516,36.90071,62952,38.41025,55732,39.66549
2010,0,40,72521,39.15474,62959,39.98586,55735,41.01031
2010,0,42.5,72516,41.35961,62952,41.79623,55730,42.46343
2010,0,45,72519,43.69501,62959,43.3937,55735,43.82338
2010,0,47.5,72517,45.8919,62953,45.16713,55730,45.34338
2010,0,50,72518,48.18585,62958,46.97316,55733,46.6206
2010,0,52.5,72518,50.50625,62955,48.8455,55735,48.2117
2010,0,55,72516,52.78908,62952,50.60987,55729,49.77266
2010,0,57.5,72520,55.08928,62961,52.80432,55736,51.82708
2010,0,60,72516,57.58409,62952,54.78605,55730,53.34865
2010,0,62.5,72521,59.9039,62956,56.79822,55734,55.19544
2010,0,65,72517,62.36385,62952,58.77632,55732,56.99429
2010,0,67.5,72515,64.7973,62961,60.93018,55733,58.85539
2010,0,70,72520,67.21983,62955,63.00808,55732,60.56275
2010,0,72.5,72516,69.69543,62956,65.18478,55734,62.57266
2010,0,75,72514,72.16306,62956,67.39781,55730,64.505
2010,0,77.5,72519,74.67725,62953,69.54433,55734,66.4626
2010,0,80,72520,77.08997,62959,71.78197,55732,68.3975
2010,0,82.5,72517,79.59785,62951,74.01196,55732,70.38032
2010,0,85,72518,82.13205,62959,76.50283,55734,72.68312
2010,0,87.5,72517,84.7602,62957,79.00027,55731,74.78716
2010,0,90,72519,87.23174,62952,81.2096,55734,77.05064
2010,0,92.5,72517,89.6908,62958,83.64353,55732,79.27053
2010,0,95,72519,92.25105,62954,86.22785,55732,81.90524
2010,0,97.5,72490,94.99744,62932,88.81881,55711,84.61736
2010,0,99,43512,97.41066,37773,91.51124,33439,87.58494
2010,0,99.9,26105,99.0167,22663,93.8932,20064,90.25494
2010,0,100,2913,99.78272,2531,95.40653,2241,91.97513
2010,1,2.5,79343,3.672942,70020,14.8967,62568,20.78055
2010,1,5,79359,6.356991,70037,16.42157,62579,21.10119
2010,1,7.5,79358,8.743653,70035,17.87914,62580,22.14316
2010,1,10,79358,11.24366,70036,19.56631,62578,23.3235
2010,1,12.5,79357,13.73636,70031,21.03749,62580,24.43808
2010,1,15,79356,16.16205,70036,22.40861,62578,25.31825
2010,1,17.5,79358,18.5258,70033,23.79547,62579,26.41288
2010,1,20,79358,20.81191,70036,25.23005,62580,27.4681
2010,1,22.5,79360,23.05656,70032,26.60553,62578,28.69008
2010,1,25,79356,25.22117,70038,28.30686,62579,30.24221
2010,1,27.5,79356,27.47072,70038,29.99459,62579,31.58161
2010,1,30,79358,29.75199,70033,31.76526,62578,33.21885
2010,1,32.5,79358,32.02346,70036,33.57761,62580,34.80826
2010,1,35,79360,34.27352,70030,35.29844,62580,36.26201
2010,1,37.5,79358,36.58666,70035,37.29303,62576,38.15462
2010,1,40,79354,38.94863,70035,39.15897,62584,39.84765
2010,1,42.5,79362,41.13227,70035,41.07188,62576,41.49355
2010,1,45,79357,43.54224,70031,43.0928,62579,43.38726
2010,1,47.5,79356,45.80248,70038,45.07838,62577,45.10324
2010,1,50,79359,48.19607,70037,47.0758,62582,46.88189
2010,1,52.5,79355,50.53244,70033,49.08216,62578,48.84297
2010,1,55,79356,52.98539,70038,51.34016,62578,50.76307
2010,1,57.5,79357,55.40177,70031,53.31575,62579,52.55178
2010,1,60,79360,57.7216,70035,55.39539,62578,54.42771
2010,1,62.5,79357,60.17805,70034,57.46558,62583,56.30607
2010,1,65,79357,62.59755,70036,59.64938,62574,58.25483
2010,1,67.5,79360,64.94541,70030,61.56332,62581,59.98116
2010,1,70,79358,67.34283,70036,63.76085,62579,61.93336
2010,1,72.5,79358,69.83297,70033,66.02707,62580,63.88486
